System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.071467| -0.254071| 0.314027),(0.027415| -0.944775| -0.312872| -0.093596),(0.038516| -0.246065| 0.329339),(-0.116343| -0.343691| -0.351923| -0.862839),(0.025577| -0.239506| 0.343720),(-0.241846| -0.324055| -0.530068| -0.745337),(0.007421| -0.228618| 0.370305),(-0.352906| -0.403664| -0.469439| -0.701526),(0.003097| -0.222604| 0.389634),(0.516533| 0.512970| 0.345049| 0.592451),(0.037652| -0.207707| 0.340558),(0.115513| -0.913903| -0.372882| -0.111344),(0.021205| -0.175730| 0.375620),(0.162380| -0.862892| -0.465161| -0.112588),(0.011479| -0.168336| 0.398162),(-0.186095| 0.646023| 0.738882| 0.045566),(0.007336| -0.172448| 0.411888),(-0.189133| 0.511827| 0.837938| 0.011041),(0.052542| -0.205449| 0.343734),(0.019884| -0.908723| -0.383397| -0.163810),(0.043085| -0.171704| 0.380534),(0.042507| -0.876938| -0.448948| -0.166190),(0.034903| -0.163575| 0.406013),(-0.109519| 0.577152| 0.799280| 0.126703),(0.029561| -0.171456| 0.419930),(-0.137905| 0.342838| 0.924774| 0.090763),(0.067205| -0.208318| 0.346875),(-0.064025| -0.906034| -0.382912| -0.168471),(0.065142| -0.178427| 0.381940),(-0.041030| -0.866069| -0.465881| -0.176621),(0.059781| -0.171597| 0.406935),(-0.039352| 0.565148| 0.805346| 0.174575),(0.054090| -0.179040| 0.420691),(-0.078886| 0.356067| 0.917533| 0.158514),(0.080335| -0.215650| 0.351147),(-0.156827| -0.898240| -0.350075| -0.214518),(0.086808| -0.188500| 0.380285),(-0.208322| -0.875222| -0.390122| -0.195944),(0.087750| -0.180491| 0.398883),(0.102302| 0.618311| 0.732052| 0.267070),(0.083248| -0.183656| 0.410670),(0.040660| 0.441084| 0.850665| 0.283127)
0.040000,(0.000119| -0.000033| 0.000157),(-0.000239| 0.000331| 0.000661| 1.000000),(-0.032939| 0.007967| 0.015340),(0.260232| -0.736803| -0.356179| 0.512384),(-0.045882| 0.014501| 0.029728),(0.443273| -0.583073| -0.420933| 0.535117),(-0.063992| 0.025353| 0.056344),(0.369079| -0.500197| -0.521147| 0.584799),(-0.068203| 0.031342| 0.075693),(-0.227717| 0.337541| 0.656981| -0.634498),(-0.033847| 0.046326| 0.026542),(0.058707| -0.045459| 0.084120| 0.993685),(-0.050308| 0.078375| 0.061548),(0.155047| -0.063582| 0.137408| 0.976236),(-0.060036| 0.085893| 0.084044),(-0.477717| 0.020098| -0.212283| -0.852243),(-0.064183| 0.081856| 0.097787),(-0.612494| -0.001925| -0.238947| -0.753493),(-0.018959| 0.048606| 0.029706),(0.080607| -0.065326| -0.021522| 0.994370),(-0.028404| 0.082450| 0.066431),(0.147592| -0.075602| 0.005284| 0.986141),(-0.036550| 0.090726| 0.091863),(-0.566116| 0.077234| -0.121907| -0.811595),(-0.041877| 0.082912| 0.105818),(-0.755168| 0.070417| -0.178216| -0.626898),(-0.004290| 0.045759| 0.032839),(0.088890| -0.043770| -0.102243| 0.989813),(-0.006356| 0.075683| 0.067876),(0.177195| -0.059848| -0.074512| 0.979525),(-0.011694| 0.082545| 0.092859),(-0.585092| 0.101433| -0.041928| -0.803505),(-0.017363| 0.075106| 0.106622),(-0.752855| 0.114938| -0.100585| -0.640220),(0.008853| 0.038446| 0.037106),(0.070205| -0.059944| -0.207167| 0.973941),(0.015300| 0.065612| 0.066232),(0.119845| -0.027438| -0.245510| 0.961566),(0.016240| 0.073631| 0.084832),(-0.514744| 0.141631| 0.128994| -0.835667),(0.011756| 0.070479| 0.096628),(-0.676968| 0.189132| 0.059986| -0.708763)
0.060000,(0.000060| -0.000019| 0.000084),(-0.000058| -0.000018| -0.000030| 1.000000),(-0.032937| 0.007961| 0.015350),(0.260208| -0.736854| -0.356081| 0.512391),(-0.045873| 0.014496| 0.029743),(0.443205| -0.583012| -0.421033| 0.535161),(-0.063968| 0.025347| 0.056369),(0.368887| -0.500048| -0.521337| 0.584878),(-0.068162| 0.031336| 0.075721),(-0.227407| 0.337332| 0.657154| -0.634540),(-0.033842| 0.046323| 0.026546),(0.058704| -0.045448| 0.084138| 0.993685),(-0.050293| 0.078377| 0.061552),(0.155099| -0.063369| 0.137208| 0.976270),(-0.060014| 0.085926| 0.084054),(-0.476654| 0.020164| -0.211800| -0.852957),(-0.064172| 0.081943| 0.097813),(-0.610473| -0.001616| -0.238302| -0.755336),(-0.018954| 0.048602| 0.029711),(0.080607| -0.065328| -0.021501| 0.994371),(-0.028384| 0.082490| 0.066405),(0.146384| -0.075517| 0.004937| 0.986329),(-0.036517| 0.090864| 0.091826),(-0.564155| 0.077259| -0.121316| -0.813045),(-0.041853| 0.083134| 0.105828),(-0.753136| 0.070550| -0.177569| -0.629507),(-0.004285| 0.045755| 0.032845),(0.088893| -0.043783| -0.102224| 0.989814),(-0.006348| 0.075677| 0.067883),(0.177393| -0.059781| -0.074560| 0.979489),(-0.011681| 0.082543| 0.092873),(-0.584859| 0.101398| -0.041740| -0.803689),(-0.017348| 0.075117| 0.106645),(-0.752513| 0.114941| -0.100344| -0.640659),(0.008856| 0.038442| 0.037113),(0.070211| -0.059967| -0.207146| 0.973943),(0.015317| 0.065602| 0.066239),(0.120057| -0.027136| -0.245875| 0.961455),(0.016278| 0.073616| 0.084844),(-0.514600| 0.141439| 0.129586| -0.835697),(0.011806| 0.070474| 0.096649),(-0.676485| 0.188954| 0.060782| -0.709204)
0.080000,(0.000057| -0.000020| 0.000083),(-0.000062| -0.000027| -0.000053| 1.000000),(-0.032935| 0.007957| 0.015358),(0.260160| -0.736917| -0.355980| 0.512395),(-0.045866| 0.014494| 0.029756),(0.443112| -0.582995| -0.421111| 0.535196),(-0.063948| 0.025348| 0.056389),(0.368744| -0.500007| -0.521434| 0.584916),(-0.068133| 0.031338| 0.075743),(-0.227260| 0.337330| 0.657203| -0.634544),(-0.033836| 0.046321| 0.026550),(0.058706| -0.045440| 0.084156| 0.993683),(-0.050278| 0.078377| 0.061558),(0.155287| -0.063174| 0.137065| 0.976273),(-0.059991| 0.085946| 0.084068),(-0.475861| 0.020225| -0.211408| -0.853496),(-0.064159| 0.082007| 0.097840),(-0.608824| -0.001336| -0.237763| -0.756836),(-0.018948| 0.048599| 0.029716),(0.080612| -0.065334| -0.021480| 0.994370),(-0.028365| 0.082521| 0.066386),(0.145480| -0.075455| 0.004676| 0.986469),(-0.036487| 0.090974| 0.091800),(-0.562556| 0.077307| -0.120846| -0.814218),(-0.041833| 0.083313| 0.105840),(-0.751442| 0.070699| -0.177046| -0.631658),(-0.004280| 0.045751| 0.032851),(0.088905| -0.043798| -0.102205| 0.989814),(-0.006339| 0.075671| 0.067890),(0.177598| -0.059739| -0.074587| 0.979453),(-0.011668| 0.082540| 0.092886),(-0.584668| 0.101401| -0.041600| -0.803835),(-0.017335| 0.075126| 0.106666),(-0.752208| 0.114982| -0.100156| -0.641039),(0.008861| 0.038438| 0.037119),(0.070226| -0.059993| -0.207127| 0.973944),(0.015335| 0.065593| 0.066246),(0.120233| -0.026879| -0.246195| 0.961358),(0.016313| 0.073603| 0.084854),(-0.514500| 0.141309| 0.130079| -0.835704),(0.011850| 0.070469| 0.096666),(-0.676080| 0.188843| 0.061448| -0.709562)
0.100000,(-0.000007| 0.000163| -0.000015),(0.000655| -0.001855| -0.002256| 0.999996),(-0.032958| 0.008099| 0.015231),(0.258172| -0.737572| -0.355930| 0.512492),(-0.045857| 0.014680| 0.029637),(0.441201| -0.583728| -0.421609| 0.535583),(-0.063877| 0.025586| 0.056289),(0.367161| -0.499921| -0.522244| 0.585264),(-0.068010| 0.031562| 0.075656),(-0.226355| 0.335961| 0.658173| -0.634588),(-0.033732| 0.046451| 0.026467),(0.058160| -0.045730| 0.084398| 0.993682),(-0.050164| 0.078578| 0.061424),(0.152990| -0.064221| 0.137468| 0.976510),(-0.059943| 0.086247| 0.083879),(-0.472975| 0.022899| -0.213052| -0.854622),(-0.064201| 0.082377| 0.097644),(-0.605760| 0.002034| -0.239954| -0.758600),(-0.018845| 0.048662| 0.029687),(0.080362| -0.065588| -0.021182| 0.994380),(-0.028239| 0.082606| 0.066347),(0.144289| -0.076032| 0.005022| 0.986598),(-0.036411| 0.091132| 0.091737),(-0.560151| 0.079938| -0.122478| -0.815377),(-0.041853| 0.083556| 0.105797),(-0.747745| 0.074368| -0.178993| -0.635066),(-0.004200| 0.045747| 0.032870),(0.089043| -0.043987| -0.101850| 0.989830),(-0.006268| 0.075560| 0.067987),(0.179937| -0.060325| -0.073708| 0.979056),(-0.011669| 0.082323| 0.093013),(-0.585048| 0.104000| -0.043539| -0.803124),(-0.017417| 0.074890| 0.106753),(-0.751505| 0.118456| -0.102416| -0.640874),(0.008892| 0.038371| 0.037177),(0.070675| -0.059967| -0.206861| 0.973970),(0.015396| 0.065443| 0.066371),(0.121551| -0.026578| -0.246224| 0.961193),(0.016366| 0.073407| 0.085004),(-0.514356| 0.143119| 0.129128| -0.835632),(0.011859| 0.070279| 0.096802),(-0.675323| 0.191625| 0.060077| -0.709655)
0.120000,(0.000046| 0.000215| 0.000022),(-0.001385| -0.000781| -0.001562| 0.999998),(-0.032962| 0.008216| 0.015184),(0.256420| -0.739389| -0.353538| 0.512410),(-0.045848| 0.014872| 0.029568),(0.439934| -0.585968| -0.419814| 0.535589),(-0.063842| 0.025895| 0.056188),(0.366147| -0.502021| -0.520887| 0.585310),(-0.067951| 0.031925| 0.075542),(-0.225757| 0.337643| 0.657510| -0.634595),(-0.033626| 0.046602| 0.026318),(0.057928| -0.045748| 0.084553| 0.993681),(-0.049981| 0.078976| 0.061107),(0.149546| -0.064111| 0.136494| 0.977188),(-0.059728| 0.086818| 0.083472),(-0.473684| 0.023456| -0.213439| -0.854118),(-0.063993| 0.082944| 0.097228),(-0.608406| 0.002773| -0.240836| -0.756196),(-0.018737| 0.048776| 0.029555),(0.080238| -0.065963| -0.020937| 0.994370),(-0.028050| 0.082914| 0.066066),(0.142076| -0.076264| 0.004630| 0.986903),(-0.036202| 0.091588| 0.091373),(-0.560285| 0.081398| -0.123486| -0.814989),(-0.041687| 0.084042| 0.105429),(-0.748169| 0.076327| -0.180442| -0.633923),(-0.004107| 0.045821| 0.032771),(0.089118| -0.044609| -0.101649| 0.989816),(-0.006132| 0.075724| 0.067814),(0.180298| -0.061030| -0.073424| 0.978967),(-0.011553| 0.082517| 0.092806),(-0.586269| 0.105930| -0.045024| -0.801898),(-0.017351| 0.075073| 0.106515),(-0.752850| 0.120824| -0.104436| -0.638523),(0.008953| 0.038413| 0.037122),(0.070869| -0.060816| -0.206645| 0.973949),(0.015506| 0.065567| 0.066231),(0.120669| -0.027604| -0.246115| 0.961304),(0.016471| 0.073592| 0.084818),(-0.514845| 0.145530| 0.127407| -0.835179),(0.011917| 0.070488| 0.096603),(-0.675667| 0.194320| 0.057790| -0.708784)
0.140000,(0.000260| 0.000317| 0.000207),(-0.008935| -0.002127| -0.005090| 0.999945),(-0.032965| 0.008640| 0.015057),(0.250667| -0.747921| -0.339398| 0.512435),(-0.045865| 0.015649| 0.029260),(0.436555| -0.597508| -0.407078| 0.535436),(-0.063923| 0.027277| 0.055585),(0.364610| -0.515238| -0.509260| 0.585015),(-0.068126| 0.033674| 0.074803),(-0.226821| 0.352349| 0.649312| -0.634663),(-0.033273| 0.047223| 0.025540),(0.057541| -0.044758| 0.085790| 0.993643),(-0.049449| 0.080707| 0.059428),(0.136103| -0.064544| 0.136151| 0.979169),(-0.059243| 0.089497| 0.081339),(-0.467594| 0.025156| -0.216179| -0.856732),(-0.063647| 0.086030| 0.095145),(-0.605817| 0.004885| -0.244653| -0.757038),(-0.018377| 0.049319| 0.028795),(0.080078| -0.067033| -0.019235| 0.994346),(-0.027451| 0.084482| 0.064426),(0.131445| -0.078037| 0.005228| 0.988233),(-0.035588| 0.094038| 0.089301),(-0.556892| 0.085070| -0.128486| -0.816165),(-0.041225| 0.086848| 0.103475),(-0.745968| 0.080542| -0.186603| -0.634211),(-0.003791| 0.046279| 0.032123),(0.089500| -0.047182| -0.100269| 0.989803),(-0.005657| 0.076870| 0.066589),(0.177837| -0.064180| -0.071435| 0.979363),(-0.011129| 0.084117| 0.091343),(-0.588852| 0.111440| -0.051535| -0.798861),(-0.017076| 0.076808| 0.105051),(-0.755539| 0.126764| -0.112347| -0.632826),(0.009176| 0.038815| 0.036660),(0.071511| -0.065039| -0.205047| 0.973967),(0.015912| 0.066492| 0.065241),(0.117118| -0.032769| -0.245116| 0.961836),(0.016863| 0.074854| 0.083583),(-0.518031| 0.154479| 0.119806| -0.832723),(0.012148| 0.071874| 0.095329),(-0.678978| 0.203604| 0.047734| -0.703745)
0.160000,(0.000128| 0.000151| 0.000063),(-0.011080| -0.003326| -0.007027| 0.999908),(-0.032976| 0.009157| 0.014936),(0.242198| -0.758745| -0.320997| 0.512452),(-0.045923| 0.016743| 0.028793),(0.429902| -0.614855| -0.388398| 0.535056),(-0.064155| 0.029362| 0.054549),(0.361192| -0.535661| -0.491615| 0.583886),(-0.068600| 0.036368| 0.073505),(-0.228167| 0.375992| 0.636408| -0.633684),(-0.032790| 0.047974| 0.024559),(0.056237| -0.043633| 0.087122| 0.993651),(-0.048731| 0.082529| 0.057480),(0.130256| -0.064298| 0.138402| 0.979665),(-0.058570| 0.092009| 0.079016),(-0.466780| 0.026896| -0.221256| -0.855827),(-0.063105| 0.088834| 0.092841),(-0.607297| 0.007400| -0.250639| -0.753867),(-0.017887| 0.049937| 0.027863),(0.079138| -0.068560| -0.017226| 0.994354),(-0.026666| 0.086120| 0.062538),(0.126481| -0.079840| 0.007190| 0.988725),(-0.034806| 0.096501| 0.087048),(-0.552911| 0.090002| -0.134067| -0.817444),(-0.040644| 0.089772| 0.101360),(-0.742394| 0.086725| -0.193555| -0.635505),(-0.003367| 0.046771| 0.031357),(0.089366| -0.050656| -0.098615| 0.989809),(-0.005033| 0.078168| 0.065098),(0.176557| -0.068510| -0.068534| 0.979509),(-0.010586| 0.086005| 0.089602),(-0.588832| 0.118793| -0.059251| -0.797280),(-0.016736| 0.078996| 0.103369),(-0.755239| 0.134911| -0.121781| -0.629748),(0.009459| 0.039224| 0.036155),(0.071809| -0.070592| -0.203089| 0.973969),(0.016477| 0.067573| 0.064010),(0.110862| -0.038965| -0.244493| 0.962504),(0.017469| 0.076433| 0.082011),(-0.518393| 0.165474| 0.110952| -0.831611),(0.012545| 0.073625| 0.093670),(-0.686339| 0.217287| 0.032146| -0.693320)
0.180000,(0.000140| 0.000328| -0.000351),(-0.009662| -0.002771| -0.006979| 0.999925),(-0.033042| 0.009663| 0.014797),(0.233074| -0.768249| -0.304800| 0.512413),(-0.046021| 0.017752| 0.028334),(0.423115| -0.630183| -0.371508| 0.534627),(-0.064379| 0.031228| 0.053571),(0.357089| -0.553282| -0.475846| 0.583042),(-0.069000| 0.038753| 0.072292),(-0.228108| 0.395828| 0.624877| -0.633100),(-0.032321| 0.048669| 0.023658),(0.054905| -0.042769| 0.088146| 0.993673),(-0.048013| 0.084106| 0.055748),(0.126966| -0.064793| 0.141685| 0.979595),(-0.057923| 0.094141| 0.076982),(0.465291| -0.029549| 0.226496| 0.855179),(-0.062600| 0.091249| 0.090820),(-0.607251| 0.010859| -0.256604| -0.751853),(-0.017410| 0.050491| 0.027003),(0.078022| -0.070055| -0.015563| 0.994365),(-0.025939| 0.087379| 0.060977),(0.128154| -0.082314| 0.011059| 0.988271),(-0.034153| 0.098268| 0.085300),(-0.550214| 0.095313| -0.139662| -0.817725),(-0.040183| 0.091946| 0.099733),(-0.737429| 0.093314| -0.199505| -0.638506),(-0.002956| 0.047192| 0.030646),(0.088949| -0.053895| -0.097225| 0.989813),(-0.004427| 0.079239| 0.063769),(0.176887| -0.073416| -0.064811| 0.979347),(-0.010094| 0.087551| 0.088078),(-0.588367| 0.126311| -0.066828| -0.795867),(-0.016442| 0.080832| 0.101907),(-0.753200| 0.143022| -0.130304| -0.628694),(0.009735| 0.039561| 0.035672),(0.071687| -0.075625| -0.201387| 0.973953),(0.016937| 0.068471| 0.062916),(0.107051| -0.047320| -0.240405| 0.963590),(0.017821| 0.077765| 0.080638),(-0.517912| 0.176494| 0.099263| -0.831122),(0.012676| 0.075126| 0.092211),(-0.690886| 0.229698| 0.014775| -0.685344)
0.200000,(0.000162| 0.000393| -0.000441),(-0.011105| -0.003182| -0.008105| 0.999900),(-0.033020| 0.010313| 0.014475),(0.224174| -0.777455| -0.286995| 0.512780),(-0.046030| 0.018876| 0.027707),(0.416665| -0.645295| -0.352997| 0.534207),(-0.064504| 0.033162| 0.052452),(0.353396| -0.570657| -0.458479| 0.582460),(-0.069287| 0.041176| 0.070949),(-0.228641| 0.415449| 0.611765| -0.633142),(-0.031783| 0.049496| 0.022616),(0.055502| -0.041265| 0.090605| 0.993483),(-0.047236| 0.085757| 0.053926),(0.125898| -0.064568| 0.146534| 0.979034),(-0.057217| 0.096306| 0.074878),(0.465322| -0.031783| 0.233118| 0.853300),(-0.062030| 0.093682| 0.088729),(-0.608354| 0.014082| -0.263810| -0.748406),(-0.016865| 0.051182| 0.026000),(0.078800| -0.071010| -0.012384| 0.994281),(-0.025158| 0.088710| 0.059329),(0.132255| -0.084307| 0.016653| 0.987483),(-0.033450| 0.100055| 0.083491),(-0.549080| 0.100338| -0.146767| -0.816641),(-0.039664| 0.094115| 0.098038),(-0.733437| 0.099754| -0.206730| -0.639830),(-0.002473| 0.047754| 0.029785),(0.090426| -0.056693| -0.094298| 0.989807),(-0.003759| 0.080408| 0.062327),(0.179181| -0.077929| -0.059435| 0.978922),(-0.009538| 0.089163| 0.086455),(-0.589087| 0.133642| -0.075901| -0.793319),(-0.016074| 0.082722| 0.100343),(-0.751880| 0.151064| -0.140106| -0.626280),(0.010089| 0.040042| 0.035025),(0.073408| -0.080303| -0.198117| 0.974121),(0.017456| 0.069479| 0.061695),(0.105500| -0.055461| -0.234463| 0.964791),(0.018224| 0.079181| 0.079157),(-0.518594| 0.187273| 0.085788| -0.829837),(0.012867| 0.076704| 0.090646),(-0.695640| 0.241860| -0.004011| -0.676441)
