System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.072360| -0.254471| 0.310950),(0.032822| -0.946860| -0.307453| -0.088616),(0.039566| -0.246829| 0.326616),(-0.109752| -0.349315| -0.354666| -0.860317),(0.026387| -0.240243| 0.340764),(-0.229408| -0.328374| -0.534941| -0.743896),(0.007389| -0.229182| 0.366786),(-0.329070| -0.400398| -0.481081| -0.707075),(0.001820| -0.222776| 0.385775),(0.482650| 0.504208| 0.368981| 0.613739),(0.038284| -0.208329| 0.337353),(0.120717| -0.915889| -0.368033| -0.105479),(0.021447| -0.177043| 0.372603),(0.174893| -0.849727| -0.486368| -0.104032),(0.011734| -0.171310| 0.395477),(-0.193808| 0.614082| 0.764535| 0.028755),(0.008091| -0.176687| 0.408889),(-0.193357| 0.468718| 0.861875| -0.009334),(0.053159| -0.205876| 0.340429),(0.025365| -0.911530| -0.378610| -0.158508),(0.043069| -0.172740| 0.377432),(0.056302| -0.865849| -0.470383| -0.160861),(0.034532| -0.166370| 0.403058),(-0.120486| 0.544004| 0.822658| 0.113029),(0.029530| -0.175506| 0.416327),(-0.144601| 0.305188| 0.938316| 0.074261),(0.067875| -0.208524| 0.343518),(-0.058525| -0.909369| -0.377913| -0.163720),(0.065517| -0.178492| 0.378392),(-0.033834| -0.865188| -0.469830| -0.171943),(0.059994| -0.172447| 0.403210),(-0.047816| 0.540917| 0.823214| 0.165657),(0.054422| -0.180912| 0.416370),(-0.086650| 0.317448| 0.932855| 0.146628),(0.081143| -0.215609| 0.347772),(-0.150974| -0.902080| -0.345126| -0.210588),(0.086952| -0.188571| 0.377088),(-0.194384| -0.867130| -0.413953| -0.197340),(0.086907| -0.181797| 0.395863),(0.078277| 0.574009| 0.770480| 0.265982),(0.081746| -0.186484| 0.406772),(0.010196| 0.367884| 0.887350| 0.277790)
0.040000,(0.000036| 0.000101| 0.000128),(-0.000909| 0.000330| 0.000698| 0.999999),(-0.032816| 0.007617| 0.015673),(0.267157| -0.738542| -0.347374| 0.512362),(-0.045994| 0.014191| 0.029828),(0.451156| -0.586924| -0.408787| 0.533734),(-0.064958| 0.025238| 0.055874),(0.384927| -0.516417| -0.499684| 0.579190),(-0.070457| 0.031642| 0.074878),(-0.256217| 0.374620| 0.630358| -0.629811),(-0.034130| 0.046137| 0.026345),(0.059810| -0.043551| 0.084374| 0.993684),(-0.050972| 0.077530| 0.061518),(0.185442| -0.060496| 0.148010| 0.969559),(-0.060666| 0.083365| 0.084358),(-0.518784| 0.006198| -0.221563| -0.825672),(-0.064290| 0.078010| 0.097783),(-0.655165| -0.020583| -0.246261| -0.713926),(-0.019255| 0.048616| 0.029406),(0.081317| -0.064643| -0.021110| 0.994366),(-0.029341| 0.081875| 0.066316),(0.177558| -0.077117| 0.016429| 0.980947),(-0.037850| 0.088382| 0.091908),(-0.603802| 0.067903| -0.133663| -0.782909),(-0.042838| 0.079301| 0.105216),(-0.784019| 0.055687| -0.186585| -0.589406),(-0.004534| 0.045992| 0.032491),(0.088847| -0.044133| -0.102177| 0.989807),(-0.006913| 0.076080| 0.067316),(0.187588| -0.060315| -0.071656| 0.977772),(-0.012435| 0.082163| 0.092126),(-0.614491| 0.095781| -0.049387| -0.781529),(-0.017993| 0.073722| 0.105313),(-0.782437| 0.105524| -0.108779| -0.604007),(0.008744| 0.038930| 0.036750),(0.069731| -0.062018| -0.206744| 0.973935),(0.014550| 0.066019| 0.066019),(0.149099| -0.036621| -0.236970| 0.959309),(0.014526| 0.072825| 0.084786),(-0.568638| 0.150942| 0.107174| -0.801486),(0.009387| 0.068166| 0.095722),(-0.736462| 0.197065| 0.029622| -0.646461)
0.060000,(0.000130| 0.000130| 0.000058),(-0.000666| 0.000098| 0.000508| 1.000000),(-0.032834| 0.007597| 0.015668),(0.267832| -0.738732| -0.346421| 0.512380),(-0.046040| 0.014186| 0.029789),(0.451841| -0.587540| -0.407314| 0.533603),(-0.065032| 0.025265| 0.055795),(0.385107| -0.516754| -0.498979| 0.579377),(-0.070505| 0.031693| 0.074790),(-0.255381| 0.374243| 0.630596| -0.630137),(-0.034178| 0.046131| 0.026289),(0.059846| -0.043365| 0.084432| 0.993685),(-0.051010| 0.077752| 0.061316),(0.179527| -0.060049| 0.145968| 0.971009),(-0.060692| 0.083923| 0.084064),(-0.513977| 0.005867| -0.219782| -0.829150),(-0.064343| 0.078739| 0.097540),(-0.652219| -0.021082| -0.244864| -0.717083),(-0.019305| 0.048634| 0.029341),(0.081353| -0.064578| -0.021028| 0.994369),(-0.029348| 0.082037| 0.066153),(0.174693| -0.076151| 0.014888| 0.981561),(-0.037788| 0.088785| 0.091728),(-0.600230| 0.067073| -0.131559| -0.786077),(-0.042776| 0.079860| 0.105134),(-0.781823| 0.054981| -0.184768| -0.592951),(-0.004581| 0.046029| 0.032427),(0.088846| -0.044170| -0.102124| 0.989811),(-0.006963| 0.076170| 0.067206),(0.187360| -0.059877| -0.072031| 0.977815),(-0.012453| 0.082365| 0.092039),(-0.611804| 0.094810| -0.048050| -0.783835),(-0.017992| 0.074064| 0.105331),(-0.778889| 0.104456| -0.106890| -0.609094),(0.008705| 0.038987| 0.036695),(0.069727| -0.062217| -0.206663| 0.973939),(0.014508| 0.066129| 0.065913),(0.148548| -0.036414| -0.237386| 0.959300),(0.014529| 0.073018| 0.084680),(-0.565788| 0.149644| 0.108653| -0.803546),(0.009440| 0.068458| 0.095681),(-0.733769| 0.195606| 0.031427| -0.649873)
0.080000,(0.000397| 0.000687| -0.000100),(-0.003054| -0.003367| -0.002601| 0.999986),(-0.032950| 0.007798| 0.015437),(0.266423| -0.742024| -0.340177| 0.512542),(-0.046193| 0.014595| 0.029427),(0.450246| -0.593006| -0.400880| 0.533777),(-0.065222| 0.026017| 0.055251),(0.383717| -0.521634| -0.494459| 0.579802),(-0.070660| 0.032623| 0.074184),(-0.253856| 0.377222| 0.629142| -0.630430),(-0.034138| 0.046400| 0.025829),(0.059222| -0.042965| 0.085243| 0.993670),(-0.050937| 0.079014| 0.060138),(0.156100| -0.060416| 0.140644| 0.975809),(-0.060719| 0.086508| 0.082423),(-0.494233| 0.009083| -0.217936| -0.841520),(-0.064636| 0.082037| 0.096064),(-0.636783| -0.016952| -0.245049| -0.730870),(-0.019272| 0.048869| 0.028948),(0.081309| -0.064916| -0.019946| 0.994373),(-0.029219| 0.083021| 0.065182),(0.159778| -0.076035| 0.012255| 0.984144),(-0.037657| 0.091006| 0.090542),(-0.579531| 0.069829| -0.129885| -0.801497),(-0.042888| 0.082962| 0.104417),(-0.763536| 0.059289| -0.184714| -0.615937),(-0.004581| 0.046213| 0.032147),(0.089433| -0.045032| -0.101112| 0.989823),(-0.006986| 0.076729| 0.066624),(0.182245| -0.060809| -0.071256| 0.978781),(-0.012526| 0.083559| 0.091393),(-0.600047| 0.096786| -0.049694| -0.792532),(-0.018178| 0.075815| 0.104989),(-0.766084| 0.107079| -0.108778| -0.624354),(0.008637| 0.039124| 0.036550),(0.070903| -0.063610| -0.205668| 0.973975),(0.014438| 0.066594| 0.065490),(0.141471| -0.038366| -0.236190| 0.960588),(0.014516| 0.074012| 0.084130),(-0.552702| 0.150341| 0.106701| -0.812732),(0.009468| 0.069899| 0.095323),(-0.722235| 0.196564| 0.028528| -0.662515)
0.100000,(0.000673| 0.000379| -0.000209),(-0.006449| -0.006216| -0.005886| 0.999943),(-0.033128| 0.008213| 0.015052),(0.261829| -0.749420| -0.327285| 0.512542),(-0.046366| 0.015449| 0.028826),(0.445095| -0.604004| -0.389480| 0.534204),(-0.065418| 0.027592| 0.054310),(0.380611| -0.533250| -0.484563| 0.579636),(-0.070911| 0.034588| 0.073089),(-0.254005| 0.388976| 0.622779| -0.629545),(-0.033937| 0.046987| 0.024940),(0.057684| -0.042546| 0.086546| 0.993666),(-0.050747| 0.080578| 0.058362),(0.141903| -0.061414| 0.140566| 0.977923),(-0.060730| 0.088977| 0.080180),(-0.484309| 0.013003| -0.223167| -0.845856),(-0.064938| 0.084958| 0.093870),(-0.628117| -0.011633| -0.252253| -0.736005),(-0.019082| 0.049336| 0.028201),(0.080808| -0.066112| -0.018069| 0.994371),(-0.028996| 0.084452| 0.063570),(0.146490| -0.078275| 0.012979| 0.986025),(-0.037605| 0.093478| 0.088480),(-0.568603| 0.075409| -0.137090| -0.807595),(-0.043157| 0.085996| 0.102539),(-0.753416| 0.066255| -0.194449| -0.624632),(-0.004463| 0.046554| 0.031618),(0.090169| -0.047376| -0.099375| 0.989823),(-0.006917| 0.077757| 0.065506),(0.175019| -0.064441| -0.068337| 0.980074),(-0.012673| 0.085308| 0.089986),(-0.593517| 0.103158| -0.059125| -0.795990),(-0.018594| 0.077972| 0.103689),(-0.759571| 0.114238| -0.120529| -0.628867),(0.008610| 0.039361| 0.036289),(0.072713| -0.067088| -0.203908| 0.973978),(0.014448| 0.067394| 0.064715),(0.131638| -0.043024| -0.234056| 0.962309),(0.014473| 0.075419| 0.083045),(-0.546160| 0.157668| 0.096684| -0.817008),(0.009261| 0.071641| 0.094264),(-0.717694| 0.204587| 0.014632| -0.665466)
0.120000,(0.000307| 0.000575| -0.000837),(-0.005610| -0.006372| -0.009824| 0.999916),(-0.033250| 0.008832| 0.014697),(0.251041| -0.758180| -0.315460| 0.512472),(-0.046439| 0.016570| 0.028242),(0.435472| -0.617653| -0.378398| 0.534495),(-0.065422| 0.029515| 0.053380),(0.373299| -0.546483| -0.475409| 0.579647),(-0.070887| 0.036892| 0.072017),(-0.250456| 0.400281| 0.617556| -0.629024),(-0.033375| 0.047752| 0.024135),(0.055594| -0.042786| 0.087702| 0.993674),(-0.049940| 0.082082| 0.056931),(0.137717| -0.062766| 0.142790| 0.978113),(-0.060026| 0.090917| 0.078502),(-0.482751| 0.019835| -0.230061| -0.844766),(-0.064474| 0.087075| 0.092171),(-0.626714| -0.002338| -0.260730| -0.734332),(-0.018519| 0.049852| 0.027559),(0.079579| -0.068000| -0.016334| 0.994372),(-0.028183| 0.085591| 0.062376),(0.143733| -0.081156| 0.015584| 0.986160),(-0.036930| 0.095132| 0.087056),(-0.564024| 0.085132| -0.145111| -0.808438),(-0.042829| 0.088004| 0.101182),(-0.745655| 0.079095| -0.203879| -0.629426),(-0.004004| 0.046825| 0.031200),(0.090345| -0.050386| -0.097716| 0.989824),(-0.006291| 0.078482| 0.064679),(0.173727| -0.069167| -0.064937| 0.980213),(-0.012235| 0.086456| 0.088976),(-0.590164| 0.114276| -0.068603| -0.796205),(-0.018482| 0.079398| 0.102679),(-0.755555| 0.127709| -0.132423| -0.628722),(0.008859| 0.039426| 0.036131),(0.073838| -0.070948| -0.202238| 0.973968),(0.014915| 0.067862| 0.064136),(0.124545| -0.048877| -0.231214| 0.963660),(0.014898| 0.076377| 0.082211),(-0.539263| 0.169157| 0.086110| -0.820467),(0.009469| 0.072900| 0.093400),(-0.714090| 0.218744| -0.001102| -0.665000)
0.140000,(0.000313| 0.000630| -0.000941),(-0.006038| -0.006915| -0.010861| 0.999899),(-0.033276| 0.009528| 0.014249),(0.240278| -0.765925| -0.302978| 0.513643),(-0.046417| 0.017718| 0.027591),(0.426140| -0.630219| -0.366331| 0.535753),(-0.065333| 0.031379| 0.052420),(0.366377| -0.558614| -0.465129| 0.580839),(-0.070767| 0.039095| 0.070933),(-0.247509| 0.410548| 0.610994| -0.629981),(-0.032769| 0.048574| 0.023292),(0.054603| -0.041769| 0.090641| 0.993508),(-0.049097| 0.083540| 0.055554),(0.135638| -0.062798| 0.147008| 0.977777),(-0.059267| 0.092721| 0.076923),(-0.482547| 0.025636| -0.238565| -0.842365),(-0.063924| 0.089009| 0.090567),(-0.626353| 0.006088| -0.270566| -0.731054),(-0.017912| 0.050444| 0.026862),(0.079386| -0.068619| -0.012796| 0.994397),(-0.027337| 0.086710| 0.061212),(0.142999| -0.082741| 0.020159| 0.986052),(-0.036206| 0.096663| 0.085705),(-0.560867| 0.093804| -0.154682| -0.807900),(-0.042414| 0.089828| 0.099879),(-0.738998| 0.091020| -0.214544| -0.632114),(-0.003490| 0.047191| 0.030701),(0.091521| -0.052140| -0.094230| 0.989963),(-0.005613| 0.079233| 0.063831),(0.173967| -0.072581| -0.059740| 0.980255),(-0.011723| 0.087557| 0.087974),(-0.587783| 0.124395| -0.079449| -0.795440),(-0.018264| 0.080734| 0.101666),(-0.752182| 0.140444| -0.145346| -0.627194),(0.009180| 0.039601| 0.035862),(0.075908| -0.073559| -0.198751| 0.974333),(0.015444| 0.068383| 0.063502),(0.119610| -0.053289| -0.226625| 0.965140),(0.015391| 0.077322| 0.081354),(-0.533585| 0.179496| 0.074186| -0.823144),(0.009764| 0.074109| 0.092510),(-0.710935| 0.232086| -0.017684| -0.663623)
0.160000,(0.000518| 0.000441| -0.001542),(-0.008373| -0.010634| -0.012763| 0.999827),(-0.033536| 0.010237| 0.013768),(0.225778| -0.777610| -0.285080| 0.512910),(-0.046640| 0.019067| 0.026731),(0.414798| -0.647443| -0.349101| 0.535620),(-0.065555| 0.033753| 0.050976),(0.359142| -0.576209| -0.449967| 0.580112),(-0.071085| 0.041970| 0.069250),(-0.247281| 0.427531| 0.600758| -0.628617),(-0.032070| 0.049436| 0.022132),(0.050867| -0.042272| 0.091327| 0.993622),(-0.048214| 0.085589| 0.053187),(0.122548| -0.066958| 0.151052| 0.978612),(-0.058768| 0.095749| 0.073934),(-0.468086| 0.036333| -0.250904| -0.846536),(-0.063942| 0.092616| 0.087536),(-0.613779| 0.019218| -0.286750| -0.735310),(-0.017251| 0.050972| 0.025996),(0.077158| -0.071593| -0.011062| 0.994384),(-0.026527| 0.088129| 0.059420),(0.138348| -0.088701| 0.025955| 0.986062),(-0.035809| 0.098960| 0.083491),(-0.547511| 0.106904| -0.168906| -0.812573),(-0.042594| 0.092850| 0.097760),(-0.721625| 0.107153| -0.231794| -0.643466),(-0.003018| 0.047395| 0.030223),(0.091500| -0.056879| -0.092471| 0.989870),(-0.005087| 0.080121| 0.062682),(0.171327| -0.080857| -0.053206| 0.980448),(-0.011635| 0.089148| 0.086489),(-0.579123| 0.139229| -0.096123| -0.797491),(-0.018698| 0.082875| 0.100206),(-0.739500| 0.157298| -0.164966| -0.633390),(0.009307| 0.039545| 0.035822),(0.077598| -0.079707| -0.196913| 0.974090),(0.015864| 0.068964| 0.062747),(0.105853| -0.060529| -0.224253| 0.966872),(0.015810| 0.078735| 0.080117),(-0.518977| 0.193616| 0.058994| -0.830479),(0.009899| 0.076104| 0.091252),(-0.699446| 0.249232| -0.040509| -0.668594)
0.180000,(0.000367| 0.000213| -0.001572),(-0.010358| -0.006637| -0.009152| 0.999883),(-0.033671| 0.010919| 0.013291),(0.214686| -0.787746| -0.265922| 0.512496),(-0.046777| 0.020347| 0.025823),(0.405550| -0.663967| -0.329118| 0.535125),(-0.065720| 0.036031| 0.049408),(0.352432| -0.593604| -0.432971| 0.579622),(-0.071295| 0.044802| 0.067404),(0.244747| -0.444876| -0.589805| 0.627945),(-0.031501| 0.050274| 0.020854),(0.048573| -0.041695| 0.092370| 0.993665),(-0.047380| 0.087361| 0.050920),(0.119673| -0.066639| 0.154133| 0.978509),(-0.058049| 0.098183| 0.071313),(0.461747| -0.040402| 0.257473| 0.847859),(-0.063497| 0.095514| 0.084914),(-0.606673| 0.025250| -0.294960| -0.737773),(-0.016708| 0.051616| 0.024892),(0.075681| -0.073654| -0.009012| 0.994367),(-0.025786| 0.089535| 0.057481),(0.139708| -0.091649| 0.030774| 0.985462),(-0.035256| 0.101031| 0.081291),(-0.539834| 0.113863| -0.177391| -0.814952),(-0.042379| 0.095534| 0.095670),(-0.710216| 0.116032| -0.241621| -0.650961),(-0.002606| 0.047860| 0.029399),(0.091397| -0.060930| -0.090500| 0.989820),(-0.004609| 0.081264| 0.061148),(0.171699| -0.087394| -0.046853| 0.980146),(-0.011457| 0.090884| 0.084674),(-0.574219| 0.148504| -0.108928| -0.797718),(-0.018855| 0.085062| 0.098424),(-0.732016| 0.167235| -0.179716| -0.635521),(0.009485| 0.039899| 0.035345),(0.078479| -0.085685| -0.194619| 0.973973),(0.016156| 0.069947| 0.061561),(0.099349| -0.070136| -0.217921| 0.968360),(0.015925| 0.080334| 0.078531),(-0.512126| 0.204979| 0.041767| -0.833046),(0.009754| 0.078074| 0.089586),(-0.694676| 0.260805| -0.063796| -0.667335)
0.200000,(0.000415| 0.000923| -0.003037),(-0.021335| -0.010311| -0.016317| 0.999586),(-0.033793| 0.012315| 0.012241),(0.194498| -0.804538| -0.228101| 0.512698),(-0.046805| 0.022759| 0.024067),(0.388262| -0.691057| -0.292055| 0.535161),(-0.065615| 0.040155| 0.046562),(0.339129| -0.622830| -0.401080| 0.579835),(-0.071140| 0.049901| 0.064072),(0.238397| -0.475510| -0.568117| 0.627934),(-0.030421| 0.051920| 0.018229),(0.046094| -0.038991| 0.095527| 0.993594),(-0.045741| 0.090427| 0.046714),(0.126298| -0.063017| 0.162402| 0.976578),(-0.056499| 0.102170| 0.066727),(0.454797| -0.043997| 0.267177| 0.848434),(-0.062310| 0.100361| 0.080358),(-0.594172| 0.032457| -0.305598| -0.743314),(-0.015669| 0.052968| 0.022515),(0.074136| -0.076048| -0.003845| 0.994337),(-0.024429| 0.091903| 0.053862),(0.156522| -0.095770| 0.044096| 0.982031),(-0.034242| 0.104023| 0.077514),(-0.535742| 0.123161| -0.192823| -0.812792),(-0.041822| 0.099374| 0.092033),(-0.696205| 0.128083| -0.257144| -0.657853),(-0.001779| 0.048966| 0.027467),(0.091853| -0.067283| -0.085447| 0.989816),(-0.003681| 0.083323| 0.058094),(0.184648| -0.098503| -0.031817| 0.977338),(-0.011078| 0.093543| 0.081323),(-0.573475| 0.162723| -0.131864| -0.791997),(-0.018978| 0.088317| 0.095079),(-0.723800| 0.182029| -0.204090| -0.633503),(0.009946| 0.040889| 0.033984),(0.080174| -0.095997| -0.188702| 0.974037),(0.016764| 0.071900| 0.059057),(0.100746| -0.088063| -0.202953| 0.970003),(0.016125| 0.083079| 0.075516),(-0.506918| 0.223635| 0.010563| -0.832412),(0.009528| 0.081338| 0.086405),(-0.689657| 0.278877| -0.103661| -0.660193)
