System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.071402| -0.253309| 0.317327),(0.030235| -0.945892| -0.312068| -0.083590),(0.038897| -0.245612| 0.333292),(-0.116072| -0.352355| -0.355246| -0.858005),(0.024976| -0.238930| 0.346657),(-0.205448| -0.319430| -0.542400| -0.749372),(0.005078| -0.227684| 0.371779),(-0.320377| -0.401443| -0.483565| -0.708779),(-0.000335| -0.221236| 0.390641),(0.493377| 0.515265| 0.358921| 0.601878),(0.037804| -0.207257| 0.344456),(0.117637| -0.914750| -0.373051| -0.101131),(0.021626| -0.174974| 0.379443),(0.162076| -0.869784| -0.454343| -0.103829),(0.012250| -0.167290| 0.401863),(-0.183487| 0.644432| 0.741514| 0.034601),(0.008466| -0.171593| 0.415596),(-0.184719| 0.499341| 0.846483| -0.001659),(0.052718| -0.204812| 0.347360),(0.021975| -0.910583| -0.383043| -0.153730),(0.043836| -0.170277| 0.383671),(0.038039| -0.890079| -0.426596| -0.155975),(0.036345| -0.161292| 0.408754),(-0.103612| 0.581983| 0.797962| 0.117542),(0.031344| -0.169068| 0.422854),(-0.129877| 0.347863| 0.924726| 0.083701),(0.067466| -0.207496| 0.350250),(-0.061933| -0.908409| -0.381862| -0.158550),(0.065823| -0.177318| 0.385126),(-0.042792| -0.871898| -0.458891| -0.165476),(0.060952| -0.170565| 0.409952),(-0.036309| 0.556123| 0.813828| 0.164597),(0.055579| -0.178517| 0.423499),(-0.075219| 0.334993| 0.927371| 0.148676),(0.080752| -0.214654| 0.354310),(-0.154418| -0.901489| -0.348497| -0.204994),(0.087527| -0.187525| 0.383362),(-0.211808| -0.875393| -0.393396| -0.184565),(0.088631| -0.180077| 0.401927),(0.103137| 0.597799| 0.750797| 0.261350),(0.084065| -0.184013| 0.413423),(0.039911| 0.408602| 0.868326| 0.278320)
0.040000,(-0.000007| 0.000101| -0.000098),(-0.000132| 0.000223| 0.000437| 1.000000),(-0.032480| 0.007652| 0.016014),(0.262170| -0.735053| -0.358377| 0.512376),(-0.046401| 0.014308| 0.029393),(0.453850| -0.600965| -0.392669| 0.527895),(-0.066290| 0.025514| 0.054539),(0.380707| -0.521557| -0.496207| 0.580362),(-0.071684| 0.031945| 0.073412),(-0.238056| 0.360644| 0.640323| -0.635021),(-0.033598| 0.046014| 0.027163),(0.060641| -0.044553| 0.083233| 0.993685),(-0.049785| 0.078279| 0.062160),(0.148614| -0.062030| 0.132574| 0.978003),(-0.059148| 0.085927| 0.084595),(-0.486919| 0.013029| -0.205061| -0.848935),(-0.062911| 0.081596| 0.098326),(-0.630342| -0.012078| -0.230607| -0.741177),(-0.018684| 0.048474| 0.030061),(0.080951| -0.064515| -0.022708| 0.994369),(-0.027578| 0.083008| 0.066369),(0.127516| -0.071914| -0.004026| 0.989218),(-0.035061| 0.091977| 0.091456),(-0.568606| 0.070161| -0.110190| -0.812171),(-0.040045| 0.084185| 0.105554),(-0.758266| 0.061924| -0.163150| -0.628156),(-0.003933| 0.045804| 0.032946),(0.087618| -0.043127| -0.103623| 0.989811),(-0.005588| 0.075989| 0.067815),(0.170677| -0.056289| -0.080155| 0.980447),(-0.010457| 0.082727| 0.092639),(-0.598802| 0.095437| -0.034111| -0.794458),(-0.015818| 0.074754| 0.106179),(-0.771443| 0.107392| -0.091994| -0.620387),(0.009362| 0.038660| 0.037002),(0.067323| -0.059836| -0.208162| 0.973938),(0.016121| 0.065801| 0.066047),(0.122360| -0.023462| -0.251486| 0.959809),(0.017217| 0.073241| 0.084612),(-0.540748| 0.142072| 0.134388| -0.818137),(0.012652| 0.069290| 0.096103),(-0.706223| 0.189933| 0.064350| -0.678995)
0.060000,(-0.000007| 0.000049| -0.000023),(-0.000670| -0.000144| 0.000179| 1.000000),(-0.032487| 0.007644| 0.016012),(0.262543| -0.735430| -0.357312| 0.512388),(-0.046405| 0.014288| 0.029401),(0.454494| -0.600669| -0.392227| 0.528005),(-0.066278| 0.025477| 0.054566),(0.381118| -0.521197| -0.495987| 0.580603),(-0.071646| 0.031904| 0.073448),(-0.238122| 0.360245| 0.640248| -0.635299),(-0.033618| 0.046027| 0.027108),(0.060634| -0.044409| 0.083323| 0.993685),(-0.049821| 0.078301| 0.062084),(0.149772| -0.061537| 0.132787| 0.977829),(-0.059174| 0.085901| 0.084531),(-0.488803| 0.012197| -0.205341| -0.847796),(-0.062915| 0.081520| 0.098252),(-0.632353| -0.013045| -0.230846| -0.739371),(-0.018705| 0.048496| 0.030007),(0.080981| -0.064506| -0.022586| 0.994370),(-0.027625| 0.083050| 0.066289),(0.128418| -0.071786| -0.003781| 0.989112),(-0.035118| 0.091988| 0.091375),(-0.569871| 0.069723| -0.110634| -0.811262),(-0.040096| 0.084165| 0.105459),(-0.759255| 0.061351| -0.163575| -0.626907),(-0.003953| 0.045836| 0.032899),(0.087663| -0.043224| -0.103528| 0.989813),(-0.005635| 0.076048| 0.067742),(0.171374| -0.056345| -0.079925| 0.980341),(-0.010521| 0.082773| 0.092560),(-0.599806| 0.095226| -0.034645| -0.793703),(-0.015886| 0.074779| 0.106088),(-0.772256| 0.107025| -0.092584| -0.619351),(0.009344| 0.038703| 0.036969),(0.067403| -0.060081| -0.208050| 0.973942),(0.016082| 0.065881| 0.065985),(0.122706| -0.023772| -0.251376| 0.959786),(0.017161| 0.073329| 0.084542),(-0.541525| 0.142208| 0.133826| -0.817691),(0.012585| 0.069370| 0.096027),(-0.707047| 0.189940| 0.063581| -0.678208)
0.080000,(-0.000057| 0.000163| -0.000124),(-0.001008| -0.000380| -0.000037| 1.000000),(-0.032495| 0.007652| 0.016000),(0.262773| -0.736152| -0.355646| 0.512394),(-0.046407| 0.014285| 0.029402),(0.455224| -0.600492| -0.391449| 0.528156),(-0.066260| 0.025461| 0.054588),(0.381667| -0.520970| -0.495455| 0.580901),(-0.071601| 0.031884| 0.073478),(-0.238436| 0.360030| 0.639901| -0.635653),(-0.033626| 0.046065| 0.027019),(0.060593| -0.044235| 0.083464| 0.993683),(-0.049840| 0.078362| 0.061959),(0.151407| -0.060817| 0.133035| 0.977589),(-0.059174| 0.085898| 0.084421),(-0.491618| 0.011215| -0.205803| -0.846068),(-0.062885| 0.081437| 0.098123),(-0.635875| -0.014203| -0.231375| -0.736157),(-0.018715| 0.048537| 0.029925),(0.081017| -0.064544| -0.022389| 0.994369),(-0.027653| 0.083133| 0.066161),(0.129479| -0.071547| -0.003599| 0.988991),(-0.035153| 0.092040| 0.091240),(-0.571667| 0.069390| -0.111284| -0.809937),(-0.040129| 0.084174| 0.105299),(-0.760890| 0.060969| -0.164336| -0.624759),(-0.003965| 0.045882| 0.032834),(0.087761| -0.043424| -0.103369| 0.989812),(-0.005672| 0.076137| 0.067634),(0.172300| -0.056423| -0.079680| 0.980194),(-0.010578| 0.082858| 0.092445),(-0.600842| 0.095223| -0.035364| -0.792888),(-0.015953| 0.074854| 0.105963),(-0.773044| 0.106957| -0.093444| -0.618250),(0.009329| 0.038757| 0.036927),(0.067578| -0.060488| -0.207873| 0.973942),(0.016042| 0.065970| 0.065913),(0.123913| -0.024268| -0.251234| 0.959655),(0.017097| 0.073416| 0.084471),(-0.542672| 0.142673| 0.133033| -0.816979),(0.012504| 0.069457| 0.095952),(-0.707496| 0.190182| 0.062772| -0.677746)
0.100000,(0.000026| 0.000087| -0.000040),(-0.000007| 0.000191| 0.000180| 1.000000),(-0.032493| 0.007648| 0.016003),(0.262885| -0.736086| -0.355710| 0.512386),(-0.046388| 0.014254| 0.029437),(0.455507| -0.599662| -0.392216| 0.528285),(-0.066212| 0.025383| 0.054668),(0.381878| -0.520195| -0.495986| 0.581003),(-0.071537| 0.031782| 0.073574),(-0.238590| 0.359491| 0.640036| -0.635764),(-0.033629| 0.046065| 0.027019),(0.060605| -0.044228| 0.083436| 0.993685),(-0.049834| 0.078351| 0.061973),(0.151844| -0.060555| 0.132837| 0.977564),(-0.059149| 0.085866| 0.084449),(-0.492209| 0.010895| -0.205447| -0.845815),(-0.062845| 0.081389| 0.098150),(-0.636449| -0.014532| -0.230941| -0.735791),(-0.018718| 0.048543| 0.029919),(0.080999| -0.064535| -0.022424| 0.994370),(-0.027648| 0.083116| 0.066178),(0.130241| -0.071280| -0.003768| 0.988910),(-0.035130| 0.091986| 0.091277),(-0.572300| 0.069113| -0.110844| -0.809574),(-0.040093| 0.084102| 0.105333),(-0.761247| 0.060726| -0.163747| -0.624502),(-0.003966| 0.045893| 0.032824),(0.087706| -0.043416| -0.103406| 0.989813),(-0.005672| 0.076124| 0.067642),(0.173154| -0.056293| -0.079758| 0.980045),(-0.010571| 0.082809| 0.092471),(-0.601227| 0.095016| -0.034996| -0.792637),(-0.015939| 0.074796| 0.105990),(-0.773043| 0.106730| -0.092885| -0.618374),(0.009332| 0.038773| 0.036912),(0.067491| -0.060492| -0.207902| 0.973942),(0.016035| 0.065970| 0.065913),(0.124846| -0.024373| -0.251149| 0.959554),(0.017083| 0.073394| 0.084490),(-0.542790| 0.142480| 0.133270| -0.816895),(0.012498| 0.069437| 0.095978),(-0.707112| 0.189824| 0.063314| -0.678196)
0.120000,(0.000058| 0.000104| -0.000015),(-0.000109| -0.000140| -0.000126| 1.000000),(-0.032501| 0.007668| 0.015980),(0.262801| -0.736226| -0.355474| 0.512392),(-0.046373| 0.014261| 0.029444),(0.455482| -0.599084| -0.392861| 0.528483),(-0.066154| 0.025365| 0.054721),(0.381818| -0.519571| -0.496498| 0.581164),(-0.071452| 0.031747| 0.073642),(-0.238526| 0.358893| 0.640290| -0.635870),(-0.033626| 0.046090| 0.026986),(0.060571| -0.044219| 0.083468| 0.993685),(-0.049815| 0.078428| 0.061908),(0.150614| -0.060359| 0.132275| 0.977842),(-0.059124| 0.086041| 0.084366),(-0.490074| 0.011153| -0.204776| -0.847213),(-0.062842| 0.081651| 0.098091),(-0.633829| -0.013999| -0.230271| -0.738268),(-0.018714| 0.048567| 0.029890),(0.080988| -0.064555| -0.022382| 0.994371),(-0.027641| 0.083149| 0.066140),(0.130269| -0.071217| -0.003809| 0.988910),(-0.035122| 0.092065| 0.091250),(-0.570860| 0.069250| -0.110517| -0.810623),(-0.040098| 0.084246| 0.105341),(-0.759628| 0.061006| -0.163397| -0.626534),(-0.003964| 0.045914| 0.032800),(0.087723| -0.043455| -0.103367| 0.989814),(-0.005685| 0.076134| 0.067622),(0.173781| -0.056519| -0.079425| 0.979948),(-0.010603| 0.082819| 0.092463),(-0.600780| 0.095161| -0.035218| -0.792949),(-0.015978| 0.074829| 0.105997),(-0.772256| 0.106859| -0.093017| -0.619314),(0.009333| 0.038792| 0.036893),(0.067532| -0.060549| -0.207865| 0.973943),(0.016001| 0.065984| 0.065907),(0.125793| -0.025129| -0.250316| 0.959629),(0.017003| 0.073398| 0.084497),(-0.543059| 0.142859| 0.132207| -0.816823),(0.012401| 0.069434| 0.095975),(-0.707517| 0.190128| 0.062058| -0.677805)
0.140000,(0.000069| 0.000114| -0.000011),(-0.000120| -0.000193| -0.000178| 1.000000),(-0.032510| 0.007694| 0.015950),(0.262694| -0.736378| -0.355202| 0.512417),(-0.046359| 0.014276| 0.029442),(0.455412| -0.598597| -0.393412| 0.528685),(-0.066100| 0.025362| 0.054761),(0.381727| -0.519025| -0.496943| 0.581330),(-0.071370| 0.031729| 0.073696),(-0.238447| 0.358338| 0.640522| -0.635978),(-0.033621| 0.046120| 0.026947),(0.060543| -0.044193| 0.083524| 0.993683),(-0.049795| 0.078515| 0.061834),(0.149236| -0.060177| 0.131724| 0.978139),(-0.059101| 0.086235| 0.084270),(-0.487693| 0.011471| -0.204133| -0.848737),(-0.062846| 0.081942| 0.098020),(-0.630919| -0.013381| -0.229639| -0.740964),(-0.018710| 0.048595| 0.029855),(0.080992| -0.064559| -0.022313| 0.994372),(-0.027634| 0.083190| 0.066094),(0.130190| -0.071175| -0.003808| 0.988924),(-0.035117| 0.092162| 0.091212),(-0.569222| 0.069432| -0.110256| -0.811794),(-0.040108| 0.084415| 0.105341),(-0.757835| 0.061342| -0.163131| -0.628739),(-0.003961| 0.045938| 0.032771),(0.087762| -0.043480| -0.103301| 0.989816),(-0.005699| 0.076151| 0.067597),(0.174327| -0.056765| -0.079038| 0.979868),(-0.010638| 0.082840| 0.092448),(-0.600246| 0.095341| -0.035532| -0.793317),(-0.016020| 0.074877| 0.105997),(-0.771416| 0.107029| -0.093263| -0.620294),(0.009333| 0.038813| 0.036870),(0.067604| -0.060591| -0.207803| 0.973949),(0.015966| 0.066003| 0.065897),(0.126668| -0.025901| -0.249422| 0.959726),(0.016920| 0.073409| 0.084498),(-0.543329| 0.143283| 0.131017| -0.816761),(0.012299| 0.069437| 0.095964),(-0.708009| 0.190504| 0.060615| -0.677316)
0.160000,(0.000199| 0.000208| -0.000051),(-0.003625| -0.001992| -0.002157| 0.999989),(-0.032528| 0.007839| 0.015887),(0.260987| -0.739990| -0.348870| 0.512436),(-0.046326| 0.014550| 0.029370),(0.453909| -0.601653| -0.389763| 0.529212),(-0.066022| 0.025851| 0.054644),(0.381616| -0.523299| -0.492699| 0.581183),(-0.071338| 0.032347| 0.073536),(-0.240637| 0.364485| 0.636599| -0.635599),(-0.033500| 0.046348| 0.026611),(0.060129| -0.043811| 0.084125| 0.993674),(-0.049657| 0.079412| 0.060942),(0.136293| -0.060962| 0.130184| 0.980184),(-0.059044| 0.087857| 0.083035),(-0.479335| 0.013118| -0.205200| -0.853205),(-0.062926| 0.083905| 0.096838),(-0.625240| -0.011482| -0.231814| -0.745121),(-0.018591| 0.048792| 0.029555),(0.080906| -0.065021| -0.021483| 0.994367),(-0.027491| 0.083844| 0.065375),(0.124539| -0.072171| -0.003378| 0.989581),(-0.035031| 0.093279| 0.090282),(-0.565174| 0.071365| -0.113169| -0.814050),(-0.040137| 0.085779| 0.104505),(-0.753942| 0.063620| -0.166836| -0.632210),(-0.003865| 0.046092| 0.032551),(0.088084| -0.044551| -0.102592| 0.989814),(-0.005663| 0.076497| 0.067192),(0.176509| -0.058741| -0.076827| 0.979537),(-0.010735| 0.083299| 0.092000),(-0.600504| 0.097876| -0.039645| -0.792618),(-0.016217| 0.075444| 0.105582),(-0.769656| 0.109600| -0.097567| -0.621368),(0.009384| 0.038942| 0.036753),(0.068262| -0.062323| -0.207049| 0.973954),(0.015889| 0.066252| 0.065692),(0.131779| -0.030678| -0.245726| 0.959850),(0.016617| 0.073671| 0.084298),(-0.546683| 0.147933| 0.123816| -0.814815),(0.011871| 0.069726| 0.095730),(-0.708566| 0.194235| 0.053078| -0.676306)
0.180000,(0.000182| 0.000272| -0.000310),(-0.003530| -0.002187| -0.003143| 0.999986),(-0.032546| 0.008009| 0.015849),(0.257791| -0.744110| -0.342450| 0.512418),(-0.046274| 0.014929| 0.029298),(0.450272| -0.606446| -0.385825| 0.529734),(-0.065925| 0.026571| 0.054472),(0.380129| -0.529837| -0.487583| 0.580550),(-0.071339| 0.033266| 0.073287),(-0.242737| 0.373674| 0.631560| -0.634491),(-0.033303| 0.046606| 0.026293),(0.059413| -0.043622| 0.084674| 0.993679),(-0.049400| 0.080233| 0.060134),(0.127527| -0.061875| 0.129866| 0.981348),(-0.058875| 0.089281| 0.081949),(-0.470509| 0.015940| -0.206614| -0.857717),(-0.062929| 0.085730| 0.095810),(-0.615638| -0.007615| -0.233844| -0.752496),(-0.018392| 0.048984| 0.029281),(0.080519| -0.065716| -0.020687| 0.994369),(-0.027170| 0.084516| 0.064665),(0.118451| -0.072883| -0.003711| 0.990275),(-0.034709| 0.094525| 0.089374),(-0.557773| 0.074300| -0.114510| -0.818692),(-0.039950| 0.087417| 0.103747),(-0.746991| 0.067573| -0.169058| -0.639420),(-0.003698| 0.046213| 0.032364),(0.088182| -0.045871| -0.101907| 0.989816),(-0.005449| 0.076922| 0.066742),(0.174861| -0.060500| -0.075732| 0.979810),(-0.010571| 0.084078| 0.091476),(-0.595979| 0.101195| -0.042211| -0.795479),(-0.016157| 0.076508| 0.105181),(-0.764381| 0.113541| -0.100600| -0.626666),(0.009486| 0.039010| 0.036679),(0.068707| -0.064264| -0.206321| 0.973951),(0.015994| 0.066519| 0.065434),(0.131672| -0.034398| -0.243603| 0.960280),(0.016631| 0.074113| 0.083968),(-0.545629| 0.152587| 0.118620| -0.815436),(0.011790| 0.070279| 0.095389),(-0.708331| 0.199333| 0.046130| -0.675578)
0.200000,(0.000206| 0.000539| -0.000938),(-0.011921| -0.005956| -0.009278| 0.999868),(-0.032611| 0.008645| 0.015598),(0.248192| -0.756419| -0.321740| 0.512556),(-0.046215| 0.016218| 0.028823),(0.440077| -0.623041| -0.369596| 0.530614),(-0.065803| 0.028950| 0.053558),(0.374794| -0.550327| -0.470263| 0.579243),(-0.071416| 0.036281| 0.072110),(-0.245197| 0.399238| 0.617002| -0.632294),(-0.032752| 0.047499| 0.025147),(0.058020| -0.042501| 0.086669| 0.993638),(-0.048712| 0.082446| 0.057735),(0.114313| -0.063925| 0.133508| 0.982355),(-0.058463| 0.092688| 0.078926),(0.455208| -0.022077| 0.214172| 0.863961),(-0.062918| 0.089963| 0.092862),(-0.598465| 0.000587| -0.242769| -0.763481),(-0.017837| 0.049687| 0.028245),(0.079927| -0.067447| -0.017888| 0.994355),(-0.026401| 0.086550| 0.062322),(0.104246| -0.077158| -0.000164| 0.991554),(-0.034123| 0.098069| 0.086402),(-0.538704| 0.082541| -0.123189| -0.829343),(-0.039760| 0.092016| 0.101112),(-0.729180| 0.077380| -0.180246| -0.655607),(-0.003231| 0.046729| 0.031566),(0.088887| -0.049664| -0.099453| 0.989819),(-0.004902| 0.078438| 0.065050),(0.168601| -0.067379| -0.069810| 0.980898),(-0.010272| 0.086663| 0.089455),(-0.585057| 0.110743| -0.053578| -0.801607),(-0.016167| 0.079849| 0.103438),(-0.751926| 0.123770| -0.113514| -0.637498),(0.009774| 0.039392| 0.036207),(0.070273| -0.070157| -0.203639| 0.973997),(0.016227| 0.067607| 0.064315),(0.129764| -0.047794| -0.233854| 0.962387),(0.016512| 0.075847| 0.082581),(-0.540774| 0.166084| 0.099723| -0.818556),(0.011412| 0.072446| 0.094025),(-0.702506| 0.211863| 0.024160| -0.678981)
