System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.071355| -0.258020| 0.315307),(0.031820| -0.944421| -0.316303| -0.083716),(0.038736| -0.250653| 0.331339),(-0.118853| -0.350531| -0.358429| -0.857048),(0.024840| -0.244505| 0.344987),(-0.215153| -0.316957| -0.550629| -0.741657),(0.005151| -0.234174| 0.370624),(-0.332599| -0.403254| -0.489432| -0.698012),(0.000146| -0.228306| 0.389751),(0.506207| 0.521449| 0.359915| 0.585069),(0.037491| -0.212389| 0.342825),(0.119150| -0.912866| -0.377067| -0.101488),(0.021245| -0.180455| 0.378111),(0.160839| -0.867744| -0.458845| -0.103018),(0.011925| -0.172927| 0.400650),(-0.182192| 0.643295| 0.742799| 0.035030),(0.008140| -0.177237| 0.414397),(-0.183645| 0.501425| 0.845486| -0.000100),(0.052396| -0.209910| 0.345766),(0.023264| -0.908804| -0.387199| -0.153657),(0.043230| -0.176214| 0.382730),(0.040722| -0.881085| -0.445004| -0.154929),(0.035577| -0.168048| 0.408228),(-0.104156| 0.575297| 0.802855| 0.116658),(0.030598| -0.176041| 0.422235),(-0.129853| 0.343923| 0.926241| 0.083263),(0.067150| -0.212567| 0.348659),(-0.060669| -0.906790| -0.386069| -0.158120),(0.065209| -0.183058| 0.384025),(-0.039677| -0.863994| -0.473878| -0.165470),(0.060117| -0.177064| 0.409070),(-0.038426| 0.545918| 0.820867| 0.163325),(0.054736| -0.185363| 0.422417),(-0.076757| 0.324909| 0.931080| 0.147083),(0.080469| -0.219703| 0.352668),(-0.153384| -0.900158| -0.352819| -0.204228),(0.086693| -0.192954| 0.382192),(-0.200204| -0.869706| -0.409795| -0.188676),(0.087179| -0.185968| 0.400986),(0.090893| 0.586667| 0.761630| 0.259770),(0.082372| -0.190374| 0.412164),(0.024120| 0.382310| 0.881956| 0.274611)
0.040000,(0.000075| -0.000069| 0.000136),(-0.000819| 0.000085| 0.000466| 1.000000),(-0.032621| 0.007363| 0.016026),(0.265481| -0.731413| -0.363355| 0.512375),(-0.046527| 0.013529| 0.029655),(0.461809| -0.588817| -0.400657| 0.528678),(-0.066225| 0.023897| 0.055268),(0.384937| -0.505248| -0.506011| 0.583524),(-0.071223| 0.029797| 0.074385),(-0.235788| 0.337989| 0.649303| -0.639198),(-0.033898| 0.045646| 0.027452),(0.060707| -0.044927| 0.082996| 0.993684),(-0.050163| 0.077635| 0.062682),(0.148316| -0.060551| 0.129991| 0.978488),(-0.059480| 0.085204| 0.085201),(-0.484066| 0.012386| -0.202549| -0.851176),(-0.063254| 0.080907| 0.098954),(-0.624905| -0.011921| -0.228115| -0.746535),(-0.018995| 0.048143| 0.030386),(0.081247| -0.064037| -0.023058| 0.994367),(-0.028186| 0.081930| 0.067266),(0.141876| -0.071362| -0.001294| 0.987308),(-0.035848| 0.090174| 0.092719),(-0.571162| 0.068764| -0.110666| -0.810431),(-0.040819| 0.082199| 0.106736),(-0.758101| 0.060410| -0.163271| -0.628471),(-0.004237| 0.045504| 0.033281),(0.087952| -0.042032| -0.103804| 0.989809),(-0.006206| 0.075084| 0.068589),(0.182367| -0.056458| -0.077432| 0.978550),(-0.011311| 0.081110| 0.093603),(-0.605393| 0.094075| -0.036578| -0.789501),(-0.016686| 0.072792| 0.106938),(-0.775938| 0.105496| -0.094309| -0.614734),(0.009088| 0.038386| 0.037299),(0.067873| -0.058051| -0.208494| 0.973937),(0.015296| 0.065201| 0.066770),(0.134119| -0.029296| -0.242100| 0.960490),(0.015777| 0.072223| 0.085539),(-0.550135| 0.143087| 0.122480| -0.813558),(0.010968| 0.067819| 0.096716),(-0.723382| 0.191169| 0.047421| -0.661759)
0.060000,(-0.000021| 0.000013| 0.000055),(-0.000407| -0.000095| 0.000130| 1.000000),(-0.032620| 0.007371| 0.016013),(0.265737| -0.731641| -0.362690| 0.512388),(-0.046528| 0.013542| 0.029638),(0.462048| -0.588938| -0.400159| 0.528712),(-0.066226| 0.023922| 0.055246),(0.385097| -0.505406| -0.505653| 0.583593),(-0.071220| 0.029833| 0.074359),(-0.235833| 0.338200| 0.649119| -0.639256),(-0.033909| 0.045663| 0.027407),(0.060683| -0.044837| 0.083056| 0.993684),(-0.050185| 0.077703| 0.062591),(0.147490| -0.060404| 0.129828| 0.978643),(-0.059502| 0.085310| 0.085087),(-0.484203| 0.012003| -0.202616| -0.851088),(-0.063271| 0.081011| 0.098839),(-0.625555| -0.012436| -0.228266| -0.745936),(-0.019007| 0.048168| 0.030341),(0.081248| -0.064030| -0.022978| 0.994370),(-0.028211| 0.082007| 0.067173),(0.141153| -0.071365| -0.001306| 0.987412),(-0.035877| 0.090283| 0.092597),(-0.571502| 0.068511| -0.111020| -0.810165),(-0.040847| 0.082301| 0.106609),(-0.758541| 0.060014| -0.163687| -0.627870),(-0.004249| 0.045535| 0.033241),(0.087962| -0.042090| -0.103741| 0.989813),(-0.006238| 0.075135| 0.068529),(0.182690| -0.056523| -0.077241| 0.978501),(-0.011357| 0.081152| 0.093535),(-0.606091| 0.093931| -0.037019| -0.788961),(-0.016733| 0.072818| 0.106858),(-0.776525| 0.105227| -0.094791| -0.613963),(0.009077| 0.038424| 0.037267),(0.067907| -0.058203| -0.208421| 0.973942),(0.015276| 0.065270| 0.066712),(0.133923| -0.029396| -0.242110| 0.960512),(0.015759| 0.072319| 0.085473),(-0.549790| 0.142930| 0.122425| -0.813827),(0.010956| 0.067938| 0.096664),(-0.722752| 0.190824| 0.047493| -0.662541)
0.080000,(-0.000018| 0.000003| 0.000059),(-0.000601| -0.000271| 0.000011| 1.000000),(-0.032626| 0.007375| 0.016004),(0.265950| -0.732071| -0.361661| 0.512391),(-0.046533| 0.013570| 0.029619),(0.462020| -0.589431| -0.399394| 0.528766),(-0.066235| 0.023993| 0.055206),(0.385236| -0.506160| -0.504872| 0.583524),(-0.071244| 0.029935| 0.074308),(-0.236274| 0.339397| 0.648480| -0.639108),(-0.033922| 0.045680| 0.027350),(0.060635| -0.044735| 0.083147| 0.993685),(-0.050205| 0.077799| 0.062466),(0.146287| -0.060101| 0.129448| 0.978893),(-0.059515| 0.085470| 0.084929),(-0.484254| 0.011591| -0.202605| -0.851067),(-0.063281| 0.081176| 0.098680),(-0.626344| -0.012942| -0.228413| -0.745221),(-0.019022| 0.048190| 0.030289),(0.081258| -0.064055| -0.022853| 0.994370),(-0.028237| 0.082117| 0.067042),(0.139754| -0.071391| -0.001417| 0.987608),(-0.035908| 0.090469| 0.092419),(-0.571412| 0.068367| -0.111495| -0.810175),(-0.040883| 0.082496| 0.106429),(-0.759057| 0.059734| -0.164436| -0.627076),(-0.004265| 0.045561| 0.033199),(0.088014| -0.042212| -0.103639| 0.989813),(-0.006275| 0.075209| 0.068447),(0.182546| -0.056650| -0.077045| 0.978536),(-0.011410| 0.081258| 0.093435),(-0.606225| 0.093891| -0.037591| -0.788836),(-0.016793| 0.072932| 0.106759),(-0.776733| 0.105091| -0.095517| -0.613611),(0.009058| 0.038454| 0.037243),(0.068016| -0.058451| -0.208310| 0.973943),(0.015254| 0.065355| 0.066640),(0.133071| -0.029496| -0.242221| 0.960599),(0.015748| 0.072464| 0.085380),(-0.548846| 0.142815| 0.122353| -0.814495),(0.010955| 0.068130| 0.096596),(-0.721355| 0.190469| 0.047615| -0.664154)
0.100000,(-0.000021| 0.000003| 0.000062),(-0.000674| -0.000327| -0.000015| 1.000000),(-0.032637| 0.007383| 0.015986),(0.266199| -0.732504| -0.360584| 0.512401),(-0.046541| 0.013604| 0.029592),(0.462016| -0.589955| -0.398579| 0.528800),(-0.066249| 0.024072| 0.055159),(0.385439| -0.506969| -0.504023| 0.583421),(-0.071274| 0.030045| 0.074249),(-0.236843| 0.340691| 0.647771| -0.638927),(-0.033938| 0.045701| 0.027289),(0.060683| -0.044584| 0.083242| 0.993680),(-0.050226| 0.077898| 0.062340),(0.145226| -0.059742| 0.129077| 0.979122),(-0.059529| 0.085629| 0.084771),(-0.484362| 0.011158| -0.202606| -0.851011),(-0.063293| 0.081342| 0.098521),(-0.627143| -0.013449| -0.228576| -0.744489),(-0.019039| 0.048215| 0.030232),(0.081369| -0.064037| -0.022721| 0.994365),(-0.028264| 0.082229| 0.066909),(0.138476| -0.071370| -0.001523| 0.987790),(-0.035939| 0.090656| 0.092240),(-0.571329| 0.068211| -0.111979| -0.810180),(-0.040921| 0.082694| 0.106248),(-0.759589| 0.059464| -0.165213| -0.626254),(-0.004284| 0.045590| 0.033154),(0.088175| -0.042296| -0.103531| 0.989807),(-0.006313| 0.075286| 0.068360),(0.182439| -0.056736| -0.076853| 0.978566),(-0.011462| 0.081369| 0.093332),(-0.606312| 0.093836| -0.038167| -0.788749),(-0.016854| 0.073055| 0.106659),(-0.776897| 0.104960| -0.096260| -0.613309),(0.009036| 0.038486| 0.037214),(0.068238| -0.058666| -0.208193| 0.973939),(0.015229| 0.065439| 0.066564),(0.132294| -0.029563| -0.242330| 0.960677),(0.015737| 0.072607| 0.085283),(-0.547963| 0.142692| 0.122247| -0.815126),(0.010953| 0.068322| 0.096525),(-0.720011| 0.190120| 0.047687| -0.665706)
0.120000,(0.000044| 0.000154| 0.000142),(-0.001530| -0.001197| -0.001169| 0.999997),(-0.032641| 0.007479| 0.015929),(0.265350| -0.734235| -0.357650| 0.512420),(-0.046535| 0.013828| 0.029487),(0.460264| -0.592840| -0.396096| 0.528968),(-0.066239| 0.024509| 0.054973),(0.384338| -0.510256| -0.501770| 0.583224),(-0.071285| 0.030599| 0.074022),(-0.236715| 0.344286| 0.646431| -0.638404),(-0.033881| 0.045827| 0.027109),(0.060334| -0.044472| 0.083561| 0.993680),(-0.050146| 0.078385| 0.061874),(0.137663| -0.059872| 0.127550| 0.980406),(-0.059496| 0.086646| 0.084134),(-0.474141| 0.012867| -0.201461| -0.856994),(-0.063386| 0.082745| 0.097961),(-0.617798| -0.011234| -0.228099| -0.752444),(-0.018983| 0.048322| 0.030075),(0.081230| -0.064301| -0.022291| 0.994369),(-0.028198| 0.082619| 0.066505),(0.133535| -0.072030| -0.001604| 0.988422),(-0.035913| 0.091562| 0.091751),(-0.561020| 0.069611| -0.111592| -0.817287),(-0.040996| 0.084037| 0.105965),(-0.750500| 0.061260| -0.165483| -0.636878),(-0.004241| 0.045673| 0.033042),(0.088280| -0.042827| -0.103151| 0.989814),(-0.006315| 0.075507| 0.068129),(0.181681| -0.058004| -0.075588| 0.978731),(-0.011531| 0.081860| 0.093108),(-0.600083| 0.094904| -0.039118| -0.793325),(-0.016972| 0.073842| 0.106609),(-0.769525| 0.106043| -0.096935| -0.622246),(0.009053| 0.038551| 0.037159),(0.068557| -0.059477| -0.207811| 0.973949),(0.015196| 0.065604| 0.066432),(0.132352| -0.031624| -0.240726| 0.961007),(0.015668| 0.072944| 0.085146),(-0.542537| 0.143312| 0.120838| -0.818849),(0.010904| 0.068864| 0.096478),(-0.713861| 0.190383| 0.046558| -0.672301)
0.140000,(0.000360| 0.000262| 0.000295),(-0.007789| -0.001035| -0.001288| 0.999968),(-0.032644| 0.007689| 0.015858),(0.264543| -0.740131| -0.346057| 0.512316),(-0.046493| 0.014275| 0.029350),(0.459038| -0.599123| -0.387807| 0.529095),(-0.066131| 0.025377| 0.054712),(0.383657| -0.518106| -0.494379| 0.583064),(-0.071144| 0.031749| 0.073679),(-0.236502| 0.353743| 0.641647| -0.638139),(-0.033788| 0.046203| 0.026490),(0.060683| -0.043319| 0.084416| 0.993637),(-0.050011| 0.079755| 0.060406),(0.121935| -0.059624| 0.125165| 0.982808),(-0.059403| 0.089034| 0.082189),(-0.464563| 0.012231| -0.201086| -0.862321),(-0.063401| 0.085624| 0.096103),(-0.612405| -0.012276| -0.228684| -0.756646),(-0.018889| 0.048720| 0.029437),(0.081741| -0.064781| -0.021085| 0.994323),(-0.028014| 0.083940| 0.065042),(0.121518| -0.072813| -0.002403| 0.989912),(-0.035702| 0.093955| 0.089909),(-0.549795| 0.069828| -0.111967| -0.824811),(-0.040881| 0.087053| 0.104392),(-0.742903| 0.061042| -0.167075| -0.645334),(-0.004160| 0.046077| 0.032473),(0.089004| -0.044536| -0.102243| 0.989768),(-0.006219| 0.076715| 0.066911),(0.172354| -0.060486| -0.074261| 0.980368),(-0.011450| 0.084043| 0.091678),(-0.588543| 0.095499| -0.041174| -0.801750),(-0.016940| 0.076689| 0.105552),(-0.757371| 0.105670| -0.098713| -0.636772),(0.009108| 0.038976| 0.036729),(0.069439| -0.062699| -0.206683| 0.973925),(0.015146| 0.066656| 0.065470),(0.125047| -0.039157| -0.235528| 0.962994),(0.015489| 0.074645| 0.083946),(-0.533982| 0.146165| 0.113029| -0.825060),(0.010729| 0.071007| 0.095443),(-0.703804| 0.190147| 0.039190| -0.683351)
0.160000,(0.000119| 0.000174| -0.000088),(-0.007184| -0.002569| -0.004096| 0.999963),(-0.032678| 0.008016| 0.015750),(0.260101| -0.747221| -0.333782| 0.512443),(-0.046416| 0.014915| 0.029200),(0.454364| -0.606554| -0.380333| 0.530088),(-0.065879| 0.026544| 0.054470),(0.380171| -0.526663| -0.487548| 0.583432),(-0.070809| 0.033215| 0.073360),(-0.234912| 0.363407| 0.637019| -0.637933),(-0.033537| 0.046705| 0.025804),(0.059621| -0.042529| 0.085431| 0.993649),(-0.049748| 0.081159| 0.058841),(0.109327| -0.061880| 0.127004| 0.983915),(-0.059348| 0.091298| 0.080128),(0.453575| -0.015229| 0.205528| 0.867062),(-0.063584| 0.088427| 0.094096),(-0.601207| -0.008789| -0.233895| -0.764046),(-0.018636| 0.049158| 0.028781),(0.081035| -0.065705| -0.019635| 0.994349),(-0.027643| 0.085287| 0.063517),(0.109927| -0.075128| -0.001345| 0.991095),(-0.035396| 0.096201| 0.087923),(-0.542207| 0.073227| -0.116865| -0.828850),(-0.040750| 0.089759| 0.102543),(-0.737475| 0.064633| -0.173503| -0.649500),(-0.003944| 0.046442| 0.031935),(0.088874| -0.046712| -0.101042| 0.989803),(-0.005948| 0.077732| 0.065801),(0.167654| -0.063746| -0.071857| 0.981155),(-0.011279| 0.085631| 0.090333),(-0.585793| 0.099828| -0.047163| -0.802906),(-0.016913| 0.078564| 0.104288),(-0.755410| 0.110108| -0.106064| -0.637167),(0.009244| 0.039298| 0.036368),(0.069693| -0.066248| -0.205306| 0.973963),(0.015288| 0.067406| 0.064698),(0.124291| -0.045386| -0.231958| 0.963684),(0.015480| 0.075678| 0.083006),(-0.535430| 0.153332| 0.104041| -0.824002),(0.010573| 0.072185| 0.094488),(-0.703744| 0.196564| 0.028832| -0.682112)
0.180000,(0.000111| 0.000253| -0.000437),(-0.005746| -0.003688| -0.005930| 0.999959),(-0.032745| 0.008381| 0.015623),(0.253439| -0.754175| -0.323076| 0.512456),(-0.046429| 0.015702| 0.028904),(0.447158| -0.617258| -0.371012| 0.530464),(-0.065846| 0.028023| 0.053890),(0.375185| -0.538363| -0.479064| 0.583009),(-0.070810| 0.035064| 0.072643),(-0.233478| 0.375682| 0.631473| -0.636862),(-0.033182| 0.047205| 0.025209),(0.058200| -0.042267| 0.086296| 0.993670),(-0.049347| 0.082381| 0.057503),(0.100498| -0.065006| 0.130552| 0.984190),(-0.059214| 0.093249| 0.078362),(0.439985| -0.020963| 0.211253| 0.872551),(-0.063758| 0.090962| 0.092342),(-0.586925| -0.002046| -0.240804| -0.773000),(-0.018276| 0.049523| 0.028261),(0.080107| -0.066936| -0.018327| 0.994368),(-0.027079| 0.086366| 0.062296),(0.101824| -0.077104| -0.000419| 0.991810),(-0.034873| 0.098215| 0.086373),(-0.527273| 0.078783| -0.119463| -0.837559),(-0.040470| 0.092547| 0.101230),(-0.722304| 0.071970| -0.177332| -0.664568),(-0.003643| 0.046670| 0.031560),(0.088772| -0.049000| -0.099890| 0.989819),(-0.005477| 0.078573| 0.064886),(0.160675| -0.066606| -0.070608| 0.982223),(-0.010822| 0.087293| 0.089215),(-0.573708| 0.105600| -0.050474| -0.810655),(-0.016623| 0.080886| 0.103429),(-0.742352| 0.117126| -0.110036| -0.650451),(0.009425| 0.039424| 0.036184),(0.070130| -0.069536| -0.204058| 0.973965),(0.015566| 0.067881| 0.064153),(0.121862| -0.050741| -0.229098| 0.964411),(0.015710| 0.076541| 0.082312),(-0.529126| 0.160226| 0.097556| -0.827548),(0.010703| 0.073361| 0.093834),(-0.698669| 0.204418| 0.019961| -0.685330)
0.200000,(0.000122| 0.000254| -0.000398),(-0.006125| -0.003627| -0.005824| 0.999958),(-0.032716| 0.008806| 0.015362),(0.248586| -0.759626| -0.312647| 0.513250),(-0.046358| 0.016434| 0.028523),(0.442180| -0.625671| -0.361764| 0.531169),(-0.065734| 0.029258| 0.053309),(0.372099| -0.547586| -0.470535| 0.583343),(-0.070717| 0.036568| 0.071964),(-0.233426| 0.385429| 0.625400| -0.637050),(-0.032849| 0.047733| 0.024596),(0.058804| -0.040993| 0.088610| 0.993484),(-0.048981| 0.083454| 0.056333),(0.095206| -0.066094| 0.134757| 0.984077),(-0.059041| 0.094871| 0.076870),(0.431255| -0.024278| 0.217171| 0.875366),(-0.063808| 0.093013| 0.090861),(-0.577516| 0.002225| -0.247535| -0.777944),(-0.017940| 0.049955| 0.027700),(0.081115| -0.066999| -0.015602| 0.994328),(-0.026596| 0.087338| 0.061208),(0.097259| -0.077670| 0.002014| 0.992222),(-0.034421| 0.099879| 0.085034),(-0.517681| 0.082318| -0.123429| -0.842613),(-0.040193| 0.094769| 0.100062),(-0.712207| 0.077048| -0.182158| -0.673530),(-0.003348| 0.047006| 0.031104),(0.090464| -0.050029| -0.097301| 0.989872),(-0.005063| 0.079365| 0.064028),(0.157266| -0.068075| -0.067824| 0.982870),(-0.010422| 0.088683| 0.088205),(-0.566285| 0.109577| -0.055081| -0.815034),(-0.016345| 0.082749| 0.102604),(-0.733844| 0.122207| -0.115116| -0.658245),(0.009633| 0.039687| 0.035868),(0.072242| -0.071503| -0.201385| 0.974224),(0.015840| 0.068408| 0.063567),(0.121895| -0.054372| -0.225163| 0.965136),(0.015943| 0.077353| 0.081612),(-0.526000| 0.165354| 0.090476| -0.829335),(0.010862| 0.074400| 0.093163),(-0.695892| 0.210398| 0.011157| -0.686544)
