System.Single,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion
0,(2081.467915),(0.032540| 0.025415| 0.349760),(0.381462| -0.855836| -0.048314| -0.202306),(0.000738| 0.016742| 0.347667),(0.297108| -0.218525| -0.484201| -0.752525),(-0.020580| 0.020438| 0.347334),(0.242321| -0.277070| -0.583488| -0.697746),(-0.053975| 0.031175| 0.351646),(0.069254| -0.410461| -0.499506| -0.742647),(-0.067998| 0.043783| 0.361369),(0.204309| 0.590523| 0.335833| 0.763139),(-0.022328| 0.046755| 0.332846),(0.468006| -0.819144| -0.092401| -0.172102),(-0.064872| 0.073812| 0.335205),(0.445744| -0.901482| -0.159376| -0.148625),(-0.087513| 0.087510| 0.343905),(0.479894| -0.843440| -0.394833| -0.028669),(-0.098967| 0.091211| 0.354144),(0.449914| -0.733313| -0.476342| 0.035484),(-0.014355| 0.058611| 0.337861),(0.424781| -0.882725| -0.147847| -0.251571),(-0.054480| 0.090131| 0.341758),(0.393512| -0.857475| -0.173129| -0.226971),(-0.080288| 0.106778| 0.350347),(0.456842| -0.827545| -0.393928| -0.130506),(-0.094513| 0.111043| 0.360693),(0.470767| -0.750695| -0.523415| -0.053533),(-0.004705| 0.066707| 0.345755),(0.333249| -0.863354| -0.162359| -0.265383),(-0.037473| 0.099205| 0.351688),(0.365860| -0.913872| -0.200641| -0.272267),(-0.060434| 0.117801| 0.359360),(0.407462| -0.876367| -0.348964| -0.210846),(-0.074462| 0.125438| 0.367319),(0.396169| -0.779450| -0.403504| -0.157675),(0.004906| 0.071275| 0.356719),(0.266525| -0.903869| -0.178447| -0.352290),(-0.019603| 0.102966| 0.362580),(0.301986| -0.913690| -0.218580| -0.351284),(-0.035510| 0.118954| 0.368126),(0.340531| -0.859979| -0.338825| -0.300113),(-0.046090| 0.126165| 0.373623),(0.334627| -0.768038| -0.373061| -0.252145),undefined
0,(4162.935831),(-0.000231| 0.000050| -0.000326),(-0.002330| -0.000009| 0.001957| 0.959802),(-0.031742| -0.008784| -0.002078),(0.659017| -0.443611| 0.244420| 0.495919),(-0.053069| -0.005143| -0.002354),(0.734293| -0.339944| 0.193679| 0.520132),(-0.086442| 0.005562| 0.002062),(0.706287| -0.377842| -0.035343| 0.575718),(-0.100368| 0.018214| 0.011830),(-0.615082| 0.410989| 0.387825| -0.622878),(-0.054936| 0.021057| -0.017052),(0.010788| 0.032900| 0.102396| 0.957340),(-0.097585| 0.047909| -0.014652),(0.064310| 0.102878| 0.065759| 1.019707),(-0.120216| 0.061429| -0.005729),(0.223258| 0.292168| 0.174994| 0.965699),(-0.131559| 0.064976| 0.004673),(0.282992| 0.361395| 0.212716| 0.844034),(-0.047009| 0.032968| -0.012081),(0.097858| -0.000263| 0.046433| 1.016394),(-0.087288| 0.064267| -0.008179),(0.120872| 0.031028| 0.036532| 0.977086),(-0.113155| 0.080681| 0.000594),(0.267922| 0.197614| 0.156028| 0.964658),(-0.127315| 0.084771| 0.011078),(0.354248| 0.302678| 0.230331| 0.889852),(-0.037390| 0.041141| -0.004229),(0.136581| -0.006476| -0.025090| 0.966385),(-0.070323| 0.073456| 0.001685),(0.166782| 0.014702| -0.006731| 1.027291),(-0.093387| 0.091838| 0.009494),(0.267742| 0.119677| 0.079491| 1.003966),(-0.107429| 0.099325| 0.017549),(0.302351| 0.169336| 0.122009| 0.903988),(-0.027796| 0.045803| 0.006710),(0.197733| -0.065799| -0.101383| 0.995118),(-0.052447| 0.077397| 0.012446),(0.225935| -0.047625| -0.064474| 1.019672),(-0.068435| 0.093303| 0.017953),(0.306996| 0.033247| 0.018684| 0.982189),(-0.079047| 0.100454| 0.023444),(0.324868| 0.071533| 0.060152| 0.889008),undefined
0,(6244.403746),(-0.000242| 0.000087| -0.000414),(-0.004105| 0.001831| 0.002829| 0.959793),(-0.031653| -0.008940| -0.001944),(0.662548| -0.437605| 0.245681| 0.495925),(-0.052992| -0.005363| -0.002042),(0.737522| -0.333739| 0.190600| 0.520718),(-0.086298| 0.005329| 0.002670),(0.707397| -0.373908| -0.040940| 0.576552),(-0.100026| 0.018074| 0.012553),(-0.611749| 0.409797| 0.394928| -0.622483),(-0.055091| 0.020626| -0.017098),(0.010965| 0.033842| 0.102081| 0.957339),(-0.097865| 0.047183| -0.014443),(0.069223| 0.111140| 0.065775| 1.018518),(-0.120431| 0.060498| -0.005085),(0.227858| 0.301614| 0.172764| 0.962116),(-0.131602| 0.063927| 0.005531),(0.287100| 0.370724| 0.209567| 0.839375),(-0.047214| 0.032627| -0.012234),(0.098016| 0.000711| 0.046071| 1.016395),(-0.087717| 0.063563| -0.008089),(0.126386| 0.038900| 0.038893| 0.976014),(-0.113631| 0.079561| 0.001209),(0.274210| 0.208681| 0.157073| 0.960382),(-0.127598| 0.083315| 0.012033),(0.362985| 0.318268| 0.232416| 0.880298),(-0.037609| 0.040922| -0.004495),(0.136506| -0.005886| -0.025545| 0.966388),(-0.070770| 0.072943| 0.001559),(0.172461| 0.021708| -0.004311| 1.026241),(-0.093957| 0.090966| 0.009758),(0.273382| 0.128181| 0.080854| 1.001284),(-0.107973| 0.098215| 0.018048),(0.307459| 0.177949| 0.122644| 0.900518),(-0.027997| 0.045739| 0.006358),(0.197718| -0.065500| -0.101562| 0.995123),(-0.052840| 0.077178| 0.012024),(0.228967| -0.044110| -0.063650| 1.019205),(-0.068920| 0.092953| 0.017601),(0.308948| 0.036964| 0.017626| 0.981463),(-0.079544| 0.100025| 0.023144),(0.327591| 0.076524| 0.059700| 0.887623),undefined
0,(8325.871662),(0.000007| 0.000154| -0.000622),(-0.003503| 0.003281| 0.002819| 0.959791),(-0.031568| -0.009090| -0.001741),(0.666778| -0.431912| 0.244310| 0.495925),(-0.052916| -0.005575| -0.001566),(0.741417| -0.327555| 0.184305| 0.521379),(-0.086134| 0.005100| 0.003590),(0.708355| -0.369693| -0.049370| 0.577434),(-0.099634| 0.017922| 0.013649),(-0.607240| 0.407964| 0.404054| -0.622247),(-0.055291| 0.020222| -0.016962),(0.011461| 0.034651| 0.101754| 0.957339),(-0.098187| 0.046449| -0.013859),(0.074656| 0.120009| 0.066603| 1.017072),(-0.120681| 0.059525| -0.003979),(0.231732| 0.309898| 0.170345| 0.958985),(-0.131681| 0.062852| 0.006842),(0.289726| 0.377880| 0.205644| 0.836246),(-0.047451| 0.032302| -0.012214),(0.098323| 0.001622| 0.045391| 1.016394),(-0.088146| 0.062892| -0.007716),(0.131062| 0.045702| 0.040345| 0.975044),(-0.114074| 0.078546| 0.002082),(0.278712| 0.217044| 0.156139| 0.957380),(-0.127869| 0.082083| 0.013176),(0.368179| 0.328623| 0.230770| 0.874753),(-0.037840| 0.040709| -0.004607),(0.136361| -0.005275| -0.026438| 0.966387),(-0.071184| 0.072472| 0.001647),(0.176364| 0.026998| -0.003450| 1.025456),(-0.094446| 0.090182| 0.010226),(0.278506| 0.136010| 0.081349| 0.998796),(-0.108414| 0.097201| 0.018776),(0.312194| 0.185886| 0.122364| 0.897317),(-0.028178| 0.045665| 0.006135),(0.197404| -0.065084| -0.102437| 0.995122),(-0.053167| 0.076967| 0.011842),(0.231417| -0.040801| -0.064817| 1.018716),(-0.069296| 0.092616| 0.017574),(0.312135| 0.041744| 0.015983| 0.980291),(-0.079915| 0.099560| 0.023260),(0.332501| 0.083383| 0.059571| 0.885184),undefined
0,(0),(0.000055| 0.000154| -0.000612),(-0.003282| 0.003582| 0.002821| 0.959791),(-0.031494| -0.009254| -0.001543),(0.671117| -0.426319| 0.242251| 0.495923),(-0.052846| -0.005793| -0.001035),(0.745588| -0.321069| 0.176440| 0.522187),(-0.085955| 0.004869| 0.004657),(0.709163| -0.365035| -0.059214| 0.578479),(-0.099205| 0.017764| 0.014927),(-0.602240| 0.405522| 0.413859| -0.622258),(-0.055506| 0.019813| -0.016795),(0.012017| 0.035413| 0.101424| 0.957339),(-0.098522| 0.045695| -0.013208),(0.079942| 0.128813| 0.067769| 1.015515),(-0.120972| 0.058567| -0.002859),(0.232823| 0.314995| 0.166752| 0.957690),(-0.131878| 0.061893| 0.008064),(0.288396| 0.380457| 0.199872| 0.836937),(-0.047703| 0.031964| -0.012165),(0.098650| 0.002506| 0.044639| 1.016394),(-0.088571| 0.062230| -0.007331),(0.134808| 0.051428| 0.041227| 0.974211),(-0.114524| 0.077654| 0.002833),(0.279916| 0.221363| 0.152882| 0.956566),(-0.128239| 0.081179| 0.014035),(0.367286| 0.331257| 0.224470| 0.875773),(-0.038085| 0.040483| -0.004692),(0.136193| -0.004660| -0.027424| 0.966387),(-0.071602| 0.072004| 0.001762),(0.179469| 0.031539| -0.003063| 1.024788),(-0.094930| 0.089399| 0.010721),(0.284031| 0.144422| 0.082324| 0.995976),(-0.108840| 0.096146| 0.019570),(0.317866| 0.195020| 0.123040| 0.893286),(-0.028369| 0.045572| 0.005931),(0.197021| -0.064631| -0.103468| 0.995121),(-0.053497| 0.076741| 0.011710),(0.233714| -0.037505| -0.066375| 1.018218),(-0.069677| 0.092242| 0.017641),(0.316670| 0.047925| 0.015369| 0.978562),(-0.080297| 0.098999| 0.023529),(0.339101| 0.092042| 0.060823| 0.881731),undefined
0,(2081.467915),(0.000095| 0.000213| -0.000611),(-0.002984| 0.003166| 0.002785| 0.959794),(-0.031418| -0.009403| -0.001342),(0.675165| -0.420926| 0.240443| 0.495914),(-0.052771| -0.005999| -0.000569),(0.749148| -0.315228| 0.169978| 0.522792),(-0.085792| 0.004638| 0.005543),(0.709928| -0.360952| -0.067233| 0.579225),(-0.098845| 0.017595| 0.015968),(-0.598228| 0.403653| 0.421700| -0.622078),(-0.055699| 0.019424| -0.016621),(0.012485| 0.036101| 0.101112| 0.957341),(-0.098815| 0.045025| -0.012691),(0.083179| 0.134778| 0.067386| 1.014506),(-0.121241| 0.057805| -0.002066),(0.231633| 0.316914| 0.161839| 0.958188),(-0.132121| 0.061216| 0.008864),(0.284751| 0.379817| 0.192934| 0.840098),(-0.047933| 0.031644| -0.012103),(0.098934| 0.003341| 0.043960| 1.016394),(-0.088934| 0.061676| -0.007097),(0.136163| 0.054192| 0.040234| 0.973914),(-0.114910| 0.077078| 0.003156),(0.277283| 0.220761| 0.146892| 0.958408),(-0.128651| 0.080814| 0.014275),(0.360838| 0.326581| 0.214185| 0.882757),(-0.038318| 0.040271| -0.004749),(0.136043| -0.004056| -0.028302| 0.966385),(-0.071993| 0.071590| 0.001820),(0.181023| 0.034448| -0.003432| 1.024420),(-0.095374| 0.088773| 0.011005),(0.286917| 0.150072| 0.081804| 0.994355),(-0.109244| 0.095352| 0.020039),(0.320814| 0.201281| 0.122168| 0.890960),(-0.028561| 0.045482| 0.005772),(0.196719| -0.064147| -0.104374| 0.995118),(-0.053825| 0.076536| 0.011564),(0.234498| -0.035627| -0.067938| 1.018002),(-0.070055| 0.091934| 0.017594),(0.319102| 0.052280| 0.014290| 0.977564),(-0.080679| 0.098568| 0.023605),(0.342711| 0.098022| 0.060629| 0.879702),undefined
0,(4162.935831),(0.000059| 0.000174| -0.000325),(-0.002988| 0.002321| 0.002492| 0.959797),(-0.031342| -0.009524| -0.001166),(0.678503| -0.415924| 0.239770| 0.495905),(-0.052698| -0.006172| -0.000270),(0.751522| -0.310829| 0.166848| 0.523028),(-0.085670| 0.004449| 0.006030),(0.710523| -0.358513| -0.071697| 0.579475),(-0.098598| 0.017474| 0.016502),(-0.595464| 0.403704| 0.426575| -0.621374),(-0.055847| 0.019073| -0.016511),(0.012796| 0.036790| 0.100819| 0.957341),(-0.099033| 0.044477| -0.012400),(0.084986| 0.138689| 0.065419| 1.013958),(-0.121434| 0.057275| -0.001655),(0.229500| 0.317075| 0.155946| 0.959625),(-0.132321| 0.060828| 0.009225),(0.280706| 0.377983| 0.185516| 0.843948),(-0.048117| 0.031360| -0.012096),(0.099139| 0.004123| 0.043452| 1.016393),(-0.089206| 0.061248| -0.007061),(0.136315| 0.055395| 0.037843| 0.973921),(-0.115188| 0.076782| 0.003108),(0.272860| 0.217515| 0.139209| 0.961561),(-0.129001| 0.080856| 0.014034),(0.352203| 0.318486| 0.202046| 0.892015),(-0.038515| 0.040086| -0.004845),(0.135936| -0.003532| -0.028941| 0.966384),(-0.072314| 0.071257| 0.001746),(0.181822| 0.036448| -0.004512| 1.024204),(-0.095722| 0.088366| 0.010999),(0.286926| 0.152330| 0.078934| 0.994241),(-0.109568| 0.094943| 0.020068),(0.320372| 0.203443| 0.118518| 0.891121),(-0.028734| 0.045413| 0.005595),(0.196557| -0.063782| -0.104933| 0.995115),(-0.054115| 0.076380| 0.011324),(0.234475| -0.034723| -0.069542| 1.017930),(-0.070374| 0.091742| 0.017354),(0.319345| 0.054325| 0.012025| 0.977403),(-0.080993| 0.098358| 0.023390),(0.342962| 0.100444| 0.058041| 0.879505),undefined
0,(6244.403746),(-0.000044| 0.000079| -0.000115),(-0.003218| 0.002561| 0.001825| 0.959797),(-0.031281| -0.009617| -0.000990),(0.681355| -0.411704| 0.238923| 0.495925),(-0.052635| -0.006268| -0.000026),(0.752986| -0.308408| 0.164420| 0.523125),(-0.085572| 0.004395| 0.006348),(0.710684| -0.358107| -0.074159| 0.579218),(-0.098428| 0.017504| 0.016789),(-0.593315| 0.406178| 0.428779| -0.620298),(-0.055982| 0.018775| -0.016402),(0.013170| 0.037535| 0.100518| 0.957339),(-0.099201| 0.044085| -0.012211),(0.085165| 0.139906| 0.062403| 1.013966),(-0.121568| 0.056982| -0.001471),(0.227354| 0.316120| 0.149830| 0.961423),(-0.132460| 0.060694| 0.009345),(0.277438| 0.375889| 0.178270| 0.847518),(-0.048270| 0.031123| -0.012104),(0.099328| 0.004812| 0.042910| 1.016395),(-0.089372| 0.060989| -0.007098),(0.135489| 0.055086| 0.033820| 0.974202),(-0.115298| 0.076788| 0.002906),(0.268328| 0.213004| 0.130190| 0.965103),(-0.129157| 0.081243| 0.013628),(0.344968| 0.310564| 0.189618| 0.900325),(-0.038662| 0.039935| -0.004965),(0.135768| -0.003192| -0.029627| 0.966388),(-0.072496| 0.071072| 0.001575),(0.181112| 0.036571| -0.007606| 1.024307),(-0.095851| 0.088342| 0.010709),(0.283075| 0.149433| 0.071682| 0.996332),(-0.109667| 0.095181| 0.019619),(0.314810| 0.198610| 0.109196| 0.895374),(-0.028850| 0.045370| 0.005385),(0.196213| -0.063721| -0.105536| 0.995122),(-0.054282| 0.076309| 0.011038),(0.233884| -0.034570| -0.072185| 1.017887),(-0.070505| 0.091722| 0.017025),(0.317915| 0.054096| 0.007355| 0.977930),(-0.081082| 0.098443| 0.023015),(0.340108| 0.098811| 0.051455| 0.881206),undefined
0,(8325.871662),(-0.000109| 0.000080| 0.000058),(-0.002783| 0.001860| 0.001168| 0.959800),(-0.031246| -0.009684| -0.000865),(0.683279| -0.408658| 0.238657| 0.495925),(-0.052595| -0.006331| 0.000152),(0.753987| -0.306673| 0.162848| 0.523194),(-0.085516| 0.004362| 0.006565),(0.710938| -0.357870| -0.074996| 0.578946),(-0.098349| 0.017528| 0.016961),(-0.592380| 0.408345| 0.428914| -0.619677),(-0.056077| 0.018554| -0.016346),(0.013466| 0.038150| 0.100247| 0.957339),(-0.099331| 0.043821| -0.012215),(0.083836| 0.138596| 0.060171| 1.014392),(-0.121694| 0.056793| -0.001582),(0.226012| 0.315672| 0.146297| 0.962430),(-0.132584| 0.060586| 0.009198),(0.276136| 0.375834| 0.174326| 0.848788),(-0.048377| 0.030948| -0.012149),(0.099481| 0.005301| 0.042496| 1.016394),(-0.089475| 0.060826| -0.007217),(0.134538| 0.054319| 0.030673| 0.974481),(-0.115346| 0.076795| 0.002670),(0.266544| 0.211492| 0.124880| 0.966631),(-0.129192| 0.081417| 0.013329),(0.343416| 0.309467| 0.183623| 0.902537),(-0.038761| 0.039821| -0.005099),(0.135660| -0.003035| -0.030136| 0.966388),(-0.072586| 0.070989| 0.001328),(0.179651| 0.035486| -0.010922| 1.024573),(-0.095870| 0.088472| 0.010266),(0.278876| 0.145496| 0.064886| 0.998561),(-0.109663| 0.095588| 0.018983),(0.309187| 0.192986| 0.100716| 0.899548),(-0.028925| 0.045340| 0.005182),(0.195957| -0.063857| -0.105926| 0.995123),(-0.054371| 0.076281| 0.010749),(0.233338| -0.034743| -0.074577| 1.017835),(-0.070547| 0.091760| 0.016683),(0.316651| 0.053458| 0.003278| 0.978396),(-0.081081| 0.098586| 0.022625),(0.337781| 0.097088| 0.045945| 0.882597),undefined
0,(0),(-0.000083| 0.000050| 0.000241),(-0.002637| 0.000843| 0.001081| 0.959802),(-0.031218| -0.009756| -0.000781),(0.684618| -0.405804| 0.239691| 0.495924),(-0.052565| -0.006394| 0.000229),(0.754492| -0.305294| 0.163036| 0.523215),(-0.085486| 0.004331| 0.006593),(0.711325| -0.357855| -0.074119| 0.578592),(-0.098322| 0.017548| 0.016912),(-0.592416| 0.410556| 0.427801| -0.618950),(-0.056142| 0.018337| -0.016373),(0.013559| 0.038732| 0.100011| 0.957339),(-0.099447| 0.043569| -0.012431),(0.081679| 0.136174| 0.058331| 1.015003),(-0.121824| 0.056577| -0.001960),(0.225682| 0.316789| 0.144627| 0.962394),(-0.132694| 0.060376| 0.008823),(0.276664| 0.378505| 0.172796| 0.847741),(-0.048462| 0.030774| -0.012259),(0.099546| 0.005759| 0.042289| 1.016394),(-0.089573| 0.060654| -0.007471),(0.133649| 0.053663| 0.028315| 0.974710),(-0.115405| 0.076694| 0.002327),(0.266780| 0.212839| 0.122470| 0.966578),(-0.129203| 0.081315| 0.013021),(0.345871| 0.314078| 0.182474| 0.900237),(-0.038851| 0.039704| -0.005275),(0.135616| -0.002894| -0.030360| 0.966387),(-0.072671| 0.070913| 0.000958),(0.177865| 0.033947| -0.014018| 1.024900),(-0.095896| 0.088620| 0.009624),(0.274215| 0.141043| 0.058717| 1.000871),(-0.109682| 0.096010| 0.018106),(0.303414| 0.187271| 0.093335| 0.903510),(-0.029013| 0.045301| 0.004960),(0.195919| -0.063997| -0.105922| 0.995122),(-0.054478| 0.076246| 0.010392),(0.232836| -0.035054| -0.076480| 1.017797),(-0.070611| 0.091801| 0.016228),(0.314830| 0.052173| -0.000474| 0.979058),(-0.081110| 0.098738| 0.022086),(0.335172| 0.095067| 0.041180| 0.884045),undefined
