System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0,020000,(0.024712| 0.005325| 0.316980),(0.164058| -0.983359| -0.013316| -0.076894),(-0.007109| 0.013002| 0.323818),(0.205517| -0.415464| -0.326846| -0.823605),(-0.023817| 0.025026| 0.327782),(0.133022| -0.444697| -0.442180| -0.767481),(-0.049798| 0.047013| 0.336164),(-0.046092| 0.491710| 0.386972| 0.778685),(-0.061097| 0.063240| 0.344303),(0.124795| 0.564846| 0.265048| 0.771444),(-0.016621| 0.049724| 0.310722),(0.257893| -0.960977| -0.079951| -0.060193),(-0.042482| 0.090308| 0.322273),(0.283060| -0.930019| -0.233618| -0.019103),(-0.056175| 0.107810| 0.338005),(0.268832| -0.845037| -0.458955| 0.054792),(-0.061812| 0.113382| 0.351251),(0.253416| -0.774309| -0.572089| 0.094554),(-0.003344| 0.056522| 0.311904),(0.183467| -0.968108| -0.100645| -0.137760),(-0.023123| 0.101982| 0.321739),(0.187878| -0.960174| -0.164818| -0.124911),(-0.036264| 0.125793| 0.336009),(0.211628| -0.869115| -0.442618| -0.062785),(-0.043520| 0.133294| 0.350316),(0.216751| -0.780664| -0.585661| -0.024170),(0.010645| 0.059315| 0.315988),(0.105327| -0.974581| -0.104463| -0.167885),(-0.000746| 0.103203| 0.323960),(0.113110| -0.972901| -0.112175| -0.167589),(-0.009857| 0.128797| 0.334622),(0.151683| -0.907395| -0.369469| -0.130842),(-0.016499| 0.139487| 0.346676),(0.166781| -0.850008| -0.487645| -0.108962),(0.023856| 0.059005| 0.323502),(0.029795| -0.965843| -0.084200| -0.243248),(0.020417| 0.098339| 0.330390),(0.005374| -0.964372| -0.111369| -0.239906),(0.017113| 0.118666| 0.338594),(0.068306| -0.900427| -0.362942| -0.229866),(0.012846| 0.127970| 0.347623),(0.086297| -0.868753| -0.433338| -0.223694)
0,(4193.678752),(0.001758| 0.000777| 0.002225),(0.011710| 0.007843| 0.003448| 0.963564),(-0.032117| 0.007394| 0.008061),(0.455065| -0.763150| 0.132154| 0.534466),(-0.048997| 0.019057| 0.012335),(0.525434| -0.616307| 0.062441| 0.500497),(-0.075319| 0.040414| 0.021234),(-0.488849| 0.639212| 0.029633| -0.539371),(-0.086975| 0.056247| 0.029670),(-0.380514| 0.634135| 0.205123| -0.572835),(-0.041690| 0.044311| -0.004477),(0.048662| 0.019021| 0.091511| 0.948574),(-0.067322| 0.084699| 0.008040),(0.209886| 0.088995| 0.146507| 1.012807),(-0.080926| 0.101877| 0.024307),(0.393040| 0.178719| 0.156266| 0.853548),(-0.086634| 0.107303| 0.037612),(0.491825| 0.226911| 0.163834| 0.788608),(-0.028376| 0.051049| -0.003367),(0.091663| -0.051582| 0.020933| 1.026402),(-0.047955| 0.096304| 0.007597),(0.165092| -0.025033| 0.033573| 1.024251),(-0.060927| 0.119727| 0.022738),(0.396892| 0.069290| 0.087294| 0.856232),(-0.068012| 0.126865| 0.037303),(0.576021| 0.132796| 0.128340| 0.842818),(-0.014335| 0.053735| 0.000603),(0.105644| -0.078342| -0.060187| 1.020823),(-0.025429| 0.097581| 0.009170),(0.112539| -0.078123| -0.053939| 1.030701),(-0.034199| 0.123336| 0.019952),(0.335360| -0.006509| 0.011847| 0.917876),(-0.040582| 0.134416| 0.031806),(0.440553| 0.025658| 0.041655| 0.880171),(-0.001049| 0.053303| 0.007975),(0.103024| -0.156167| -0.139061| 1.002932),(-0.004211| 0.092564| 0.015397),(0.123347| -0.137275| -0.153419| 0.930510),(-0.007213| 0.112864| 0.023874),(0.349501| -0.095264| -0.068593| 0.877337),(-0.011210| 0.122252| 0.032955),(0.421519| -0.085869| -0.046441| 0.884025),undefined
0,(6290.518129),(0.002856| 0.001060| 0.002125),(0.028226| 0.015099| 0.012841| 0.963056),(-0.032579| 0.006205| 0.009334),(0.470971| -0.760204| 0.074951| 0.535966),(-0.049499| 0.017412| 0.014592),(0.536050| -0.608742| 0.011614| 0.502255),(-0.076182| 0.037782| 0.024898),(-0.502588| 0.628126| 0.067036| -0.536408),(-0.088908| 0.052773| 0.033754),(-0.408928| 0.623273| 0.206800| -0.564513),(-0.042975| 0.043525| -0.001158),(0.045750| 0.013264| 0.085360| 0.949390),(-0.069239| 0.082543| 0.013965),(0.208470| 0.081937| 0.154316| 1.012534),(-0.083769| 0.098892| 0.030769),(0.348683| 0.154372| 0.167697| 0.875129),(-0.090586| 0.104803| 0.043418),(0.415846| 0.188515| 0.177300| 0.837988),(-0.029740| 0.050416| -0.000103),(0.087605| -0.052732| 0.009450| 1.026867),(-0.049952| 0.094592| 0.013683),(0.165806| -0.024707| 0.030101| 1.024252),(-0.063499| 0.117686| 0.029680),(0.353284| 0.054957| 0.077729| 0.877044),(-0.071025| 0.125766| 0.043628),(0.499335| 0.105983| 0.113453| 0.895996),(-0.015638| 0.053132| 0.003618),(0.099730| -0.074850| -0.073316| 1.020821),(-0.027069| 0.096451| 0.014240),(0.097528| -0.077600| -0.068324| 1.031417),(-0.035761| 0.122600| 0.025109),(0.276695| -0.018621| -0.014896| 0.937025),(-0.041867| 0.134908| 0.035949),(0.355411| 0.004890| 0.006457| 0.919129),(-0.002151| 0.052556| 0.010611),(0.096418| -0.148402| -0.156020| 1.002273),(-0.005481| 0.091464| 0.019721),(0.106559| -0.129804| -0.174246| 0.929989),(-0.008071| 0.111919| 0.028481),(0.304395| -0.094271| -0.104644| 0.890594),(-0.011412| 0.121953| 0.037172),(0.355518| -0.089540| -0.092911| 0.908661),undefined
0,(8387.357505),(0.001843| 0.001951| 0.000843),(0.023100| 0.009186| 0.009807| 0.963303),(-0.032730| 0.005103| 0.010563),(0.483535| -0.753872| 0.032079| 0.537998),(-0.049572| 0.016138| 0.016416),(0.538053| -0.604329| -0.026795| 0.504858),(-0.076489| 0.035955| 0.027403),(-0.510527| 0.621798| 0.089016| -0.533075),(-0.090292| 0.050258| 0.036135),(-0.435298| 0.619274| 0.192875| -0.554029),(-0.043899| 0.042614| 0.001732),(0.042835| 0.010141| 0.083239| 0.949752),(-0.070782| 0.080743| 0.018309),(0.190020| 0.070029| 0.156491| 1.016716),(-0.086153| 0.097314| 0.034518),(0.286274| 0.121859| 0.166406| 0.902712),(-0.094041| 0.104564| 0.045833),(0.314933| 0.136754| 0.171946| 0.891445),(-0.030775| 0.049713| 0.002809),(0.084061| -0.051731| 0.003625| 1.027251),(-0.051650| 0.092605| 0.019248),(0.177837| -0.017982| 0.031496| 1.022330),(-0.065534| 0.114378| 0.037002),(0.352067| 0.059104| 0.075438| 0.877464),(-0.072910| 0.121313| 0.051588),(0.522339| 0.122451| 0.116797| 0.880214),(-0.016648| 0.052514| 0.006378),(0.095022| -0.070015| -0.080225| 1.021094),(-0.028582| 0.095303| 0.018553),(0.083595| -0.076211| -0.075156| 1.032268),(-0.037440| 0.121632| 0.029458),(0.232328| -0.025709| -0.029433| 0.948494),(-0.043477| 0.134615| 0.039595),(0.297564| -0.006240| -0.011963| 0.939391),(-0.003023| 0.051895| 0.013096),(0.091539| -0.139965| -0.165947| 1.002349),(-0.006831| 0.090411| 0.023651),(0.097210| -0.121690| -0.182312| 0.930565),(-0.009492| 0.110864| 0.032763),(0.272167| -0.089996| -0.121635| 0.899268),(-0.012626| 0.121146| 0.041270),(0.317417| -0.086168| -0.112652| 0.920781),undefined
0,(0),(0.001819| 0.001308| 0.000368),(0.007280| -0.013868| 0.010286| 0.963491),(-0.033230| 0.004190| 0.009265),(0.501350| -0.739138| 0.026096| 0.542440),(-0.050213| 0.015130| 0.014883),(0.544837| -0.596095| -0.026363| 0.507387),(-0.077721| 0.034572| 0.025192),(0.525074| -0.613619| -0.074439| 0.530652),(-0.092642| 0.048358| 0.033063),(-0.465757| 0.615003| 0.154570| -0.545970),(-0.045067| 0.041687| 0.001298),(0.045936| 0.018300| 0.083862| 0.949431),(-0.073086| 0.079190| 0.017863),(0.169949| 0.069167| 0.160599| 1.019683),(-0.089494| 0.096154| 0.032808),(0.238324| 0.108398| 0.166847| 0.918149),(-0.098223| 0.104272| 0.042859),(0.253919| 0.116970| 0.170399| 0.913747),(-0.032094| 0.049010| 0.002660),(0.090373| -0.040322| 0.003807| 1.027226),(-0.054159| 0.090745| 0.020250),(0.191324| -0.002853| 0.040565| 1.019726),(-0.068794| 0.111021| 0.038947),(0.370238| 0.080545| 0.090536| 0.866786),(-0.076098| 0.115904| 0.054119),(0.591407| 0.172270| 0.150812| 0.821014),(-0.018068| 0.052010| 0.006455),(0.103287| -0.056705| -0.080162| 1.021122),(-0.030957| 0.094376| 0.019037),(0.076678| -0.068553| -0.076045| 1.033277),(-0.040371| 0.120939| 0.029182),(0.201230| -0.023618| -0.032089| 0.955544),(-0.046709| 0.134440| 0.038414),(0.263315| -0.004150| -0.013326| 0.949553),(-0.004504| 0.051488| 0.013304),(0.102820| -0.125106| -0.167323| 1.002991),(-0.009025| 0.089758| 0.024419),(0.094761| -0.109934| -0.187217| 0.931305),(-0.011829| 0.110390| 0.033243),(0.251160| -0.079792| -0.129134| 0.905277),(-0.014919| 0.121042| 0.041291),(0.291102| -0.076246| -0.121436| 0.929197),undefined
0,(2096.839376),(0.002656| 0.001556| -0.000632),(0.007009| -0.026568| 0.004063| 0.963273),(-0.033741| 0.003694| 0.007505),(0.508027| -0.727949| 0.037190| 0.550652),(-0.050911| 0.014649| 0.012510),(0.545391| -0.590638| -0.009583| 0.513728),(-0.078964| 0.033935| 0.021672),(0.532609| -0.606501| -0.049914| 0.534187),(-0.094611| 0.047402| 0.028708),(-0.482772| 0.607490| 0.124041| -0.547387),(-0.045756| 0.041192| -0.000190),(0.043125| 0.028864| 0.087710| 0.948953),(-0.074772| 0.078311| 0.015751),(0.152332| 0.074931| 0.168014| 1.020864),(-0.091949| 0.095479| 0.029666),(0.207506| 0.107849| 0.170827| 0.924939),(-0.101154| 0.103927| 0.038996),(0.229571| 0.120535| 0.176034| 0.918643),(-0.032912| 0.048636| 0.001673),(0.091654| -0.027096| 0.008883| 1.027515),(-0.056210| 0.089337| 0.019778),(0.205551| 0.015881| 0.059595| 1.015896),(-0.071707| 0.107592| 0.039424),(0.403220| 0.110213| 0.124398| 0.844316),(-0.078696| 0.109451| 0.054961),(0.678878| 0.233706| 0.214047| 0.717591),(-0.019048| 0.051733| 0.005959),(0.108329| -0.042083| -0.074705| 1.021720),(-0.032827| 0.093839| 0.018388),(0.069531| -0.058828| -0.071886| 1.034679),(-0.042823| 0.120590| 0.027634),(0.176731| -0.018933| -0.026830| 0.960642),(-0.049559| 0.134440| 0.036025),(0.238538| 0.001058| -0.004469| 0.956168),(-0.005699| 0.051249| 0.013226),(0.112300| -0.109301| -0.162887| 1.004550),(-0.010925| 0.089359| 0.024552),(0.095259| -0.097181| -0.185212| 0.933072),(-0.014015| 0.110154| 0.033026),(0.235285| -0.069517| -0.125577| 0.910873),(-0.017230| 0.121124| 0.040583),(0.269126| -0.066687| -0.118580| 0.936894),undefined
0,(4193.678752),(0.001875| 0.001041| -0.003907),(0.000372| -0.005915| -0.006970| 0.963630),(-0.033114| 0.004101| 0.007053),(0.503887| -0.734331| 0.046229| 0.545269),(-0.050298| 0.015151| 0.011813),(0.540795| -0.598465| -0.001865| 0.509598),(-0.078429| 0.034507| 0.020646),(0.531355| -0.611727| -0.042534| 0.530099),(-0.094082| 0.047928| 0.027733),(0.482463| -0.607938| -0.128215| 0.546200),(-0.044900| 0.041689| -0.000595),(0.045279| 0.023932| 0.095212| 0.948265),(-0.074134| 0.078591| 0.015343),(0.162318| 0.073457| 0.177308| 1.017856),(-0.091375| 0.095574| 0.029465),(0.213712| 0.105475| 0.175877| 0.922851),(-0.100485| 0.103802| 0.039083),(0.257779| 0.131416| 0.184067| 0.908034),(-0.032091| 0.049112| 0.001590),(0.094984| -0.032394| 0.017507| 1.026949),(-0.055841| 0.089566| 0.019604),(0.210865| 0.010131| 0.073364| 1.013978),(-0.071818| 0.107426| 0.039191),(0.408701| 0.105230| 0.140108| 0.839844),(-0.078966| 0.108818| 0.054560),(-0.691879| -0.233120| -0.235857| -0.698268),(-0.018321| 0.052182| 0.006197),(0.112922| -0.047113| -0.065897| 1.021610),(-0.032443| 0.094218| 0.018506),(0.069937| -0.065873| -0.060989| 1.034926),(-0.042785| 0.120955| 0.027503),(0.176758| -0.026007| -0.014691| 0.960734),(-0.049819| 0.134687| 0.035852),(0.249501| -0.002535| 0.013184| 0.953283),(-0.005125| 0.051632| 0.013736),(0.117807| -0.113896| -0.154422| 1.004746),(-0.010636| 0.089693| 0.025138),(0.097438| -0.102835| -0.175253| 0.934164),(-0.013973| 0.110551| 0.033470),(0.231663| -0.077056| -0.114461| 0.912658),(-0.017402| 0.121563| 0.040893),(0.271553| -0.073414| -0.103581| 0.937469),undefined
0,(6290.518129),(0.004160| -0.001738| -0.005569),(-0.008389| -0.012317| -0.016686| 0.963414),(-0.032712| 0.005315| 0.005402),(0.483820| -0.749899| 0.072416| 0.539376),(-0.049684| 0.016869| 0.009722),(0.525423| -0.615296| 0.018597| 0.505279),(-0.077363| 0.037085| 0.018019),(0.516642| -0.626949| -0.028768| 0.527780),(-0.092345| 0.051072| 0.025281),(0.463960| -0.616591| -0.140587| 0.549478),(-0.043313| 0.043164| -0.002885),(0.048498| 0.020264| 0.101752| 0.947512),(-0.071616| 0.080561| 0.012975),(0.195452| 0.085215| 0.177343| 1.011088),(-0.087676| 0.097166| 0.028632),(0.272962| 0.131084| 0.175646| 0.903792),(-0.095633| 0.104422| 0.039831),(0.348139| 0.173846| 0.184028| 0.869962),(-0.030396| 0.050255| -0.000299),(0.099222| -0.038692| 0.026636| 1.026133),(-0.053420| 0.091842| 0.016148),(0.198856| -0.003503| 0.073006| 1.016472),(-0.069122| 0.111393| 0.034257),(0.391613| 0.084485| 0.136949| 0.850779),(-0.077025| 0.115038| 0.049231),(-0.629183| -0.182784| -0.216513| -0.774654),(-0.016731| 0.053083| 0.004752),(0.119110| -0.054907| -0.056064| 1.021105),(-0.030582| 0.095260| 0.016923),(0.092295| -0.068342| -0.043322| 1.033904),(-0.041145| 0.121379| 0.026920),(0.225256| -0.020876| 0.011488| 0.950703),(-0.048469| 0.134037| 0.036523),(0.318674| 0.008826| 0.047119| 0.931305),(-0.003800| 0.052285| 0.012715),(0.124525| -0.122805| -0.143749| 1.004470),(-0.009230| 0.090443| 0.023842),(0.111368| -0.112140| -0.152402| 0.935543),(-0.013083| 0.111137| 0.032217),(0.251536| -0.086344| -0.083545| 0.909916),(-0.017088| 0.121772| 0.039851),(0.309242| -0.079881| -0.061472| 0.928933),undefined
0,(8387.357505),(0.004991| -0.002364| -0.002781),(-0.011648| -0.004407| -0.010428| 0.963537),(-0.033052| 0.006136| 0.005017),(0.462475| -0.763262| 0.095379| 0.535774),(-0.049551| 0.018382| 0.009262),(0.510415| -0.628042| 0.026277| 0.504639),(-0.076156| 0.039874| 0.017741),(0.498607| -0.638850| -0.034649| 0.530494),(-0.089758| 0.054730| 0.025695),(0.436811| -0.621259| -0.176913| 0.555939),(-0.042274| 0.044100| -0.004469),(0.047192| 0.016237| 0.097555| 0.948097),(-0.069096| 0.082991| 0.010190),(0.202218| 0.085520| 0.154522| 1.013474),(-0.083832| 0.100622| 0.025819),(0.295866| 0.135877| 0.153660| 0.899874),(-0.090987| 0.108222| 0.037257),(0.371879| 0.175605| 0.160065| 0.864507),(-0.029197| 0.050843| -0.001744),(0.097376| -0.046298| 0.024301| 1.026053),(-0.050771| 0.093879| 0.012957),(0.189091| -0.013676| 0.057427| 1.019244),(-0.065492| 0.114679| 0.030152),(0.399025| 0.075496| 0.126094| 0.849857),(-0.073288| 0.119176| 0.045006),(0.621674| 0.160372| 0.198440| 0.790362),(-0.015552| 0.053386| 0.003506),(0.118011| -0.065037| -0.057650| 1.020549),(-0.028501| 0.096025| 0.015020),(0.109731| -0.072098| -0.040165| 1.032070),(-0.038778| 0.121624| 0.025913),(0.276892| -0.014964| 0.023718| 0.936851),(-0.046059| 0.133151| 0.036788),(0.388345| 0.020098| 0.064092| 0.903248),(-0.002806| 0.052390| 0.011741),(0.122886| -0.135105| -0.143488| 1.003129),(-0.007574| 0.090849| 0.022052),(0.119969| -0.123102| -0.143211| 0.934553),(-0.011540| 0.111364| 0.030463),(0.280108| -0.093704| -0.065560| 0.902282),(-0.015898| 0.121482| 0.038514),(0.355303| -0.083957| -0.034392| 0.913365),undefined
0,(0),(0.004815| -0.003814| -0.000222),(-0.024750| -0.007267| -0.017197| 0.963174),(-0.032669| 0.007536| 0.003976),(0.436747| -0.772712| 0.139863| 0.534047),(-0.048825| 0.020216| 0.008224),(0.500545| -0.633986| 0.051846| 0.505114),(-0.074340| 0.042690| 0.017137),(0.481824| -0.645811| -0.030605| 0.537773),(-0.086183| 0.058322| 0.025955),(-0.405029| 0.622752| 0.206699| -0.567926),(-0.040603| 0.045293| -0.007327),(0.049732| 0.019461| 0.099314| 0.947724),(-0.065992| 0.085816| 0.005279),(0.208388| 0.088264| 0.143064| 1.013671),(-0.079811| 0.104494| 0.020305),(0.321893| 0.140003| 0.151191| 0.890679),(-0.086629| 0.112333| 0.031749),(0.397960| 0.174389| 0.161259| 0.852840),(-0.027368| 0.051753| -0.004655),(0.099065| -0.048145| 0.030068| 1.025653),(-0.047507| 0.096075| 0.008098),(0.197800| -0.013788| 0.056317| 1.017651),(-0.061402| 0.117341| 0.024935),(0.433615| 0.077837| 0.134893| 0.831145),(-0.068884| 0.121177| 0.040030),(0.676848| 0.164713| 0.215023| 0.738078),(-0.013714| 0.054072| 0.000676),(0.120185| -0.071475| -0.050577| 1.020240),(-0.025483| 0.097334| 0.011025),(0.136748| -0.069887| -0.032973| 1.029248),(-0.035145| 0.122744| 0.022441),(0.323937| -0.010540| 0.036295| 0.921294),(-0.042188| 0.133711| 0.033982),(0.438929| 0.023474| 0.077082| 0.878652),(-0.001119| 0.053037| 0.009128),(0.123821| -0.145708| -0.132937| 1.002984),(-0.005007| 0.091870| 0.018237),(0.140824| -0.129787| -0.129157| 0.932785),(-0.008823| 0.112239| 0.026764),(0.318474| -0.098358| -0.045583| 0.890210),(-0.013256| 0.122017| 0.035149),(0.397536| -0.088376| -0.013222| 0.895928),undefined
