System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0,020000,(0.050575| -0.118592| 0.269319),(0.146620| -0.884623| -0.344334| -0.278171),(0.015861| -0.115854| 0.269283),(-0.053270| -0.139848| -0.433718| -0.888534),(-0.004602| -0.110586| 0.272138),(-0.012725| -0.092854| -0.613441| -0.784160),(-0.035850| -0.101693| 0.284039),(-0.222448| -0.253405| -0.570813| -0.748649),(-0.047202| -0.097077| 0.300681),(-0.496066| -0.452072| -0.435158| -0.600156),(0.004670| -0.079162| 0.281680),(0.242809| -0.842944| -0.383432| -0.288912),(-0.027409| -0.051138| 0.308699),(0.247684| -0.821943| -0.437000| -0.268501),(-0.045196| -0.045183| 0.327026),(-0.333554| 0.573697| 0.734179| 0.143510),(-0.053334| -0.052190| 0.338054),(-0.357285| 0.379961| 0.851288| 0.057329),(0.016239| -0.075936| 0.290737),(0.149449| -0.831789| -0.417268| -0.334185),(-0.010718| -0.046834| 0.322763),(0.143297| -0.811672| -0.471743| -0.313229),(-0.028999| -0.040521| 0.345089),(-0.263757| 0.527251| 0.777333| 0.219529),(-0.039130| -0.049539| 0.356291),(-0.313061| 0.295960| 0.891719| 0.138697),(0.028216| -0.077750| 0.299390),(0.067296| -0.833175| -0.435119| -0.334609),(0.010054| -0.049778| 0.331662),(0.049545| -0.830565| -0.450966| -0.323011),(-0.004084| -0.039456| 0.354556),(-0.158420| 0.619925| 0.713893| 0.284523),(-0.014792| -0.043144| 0.367811),(-0.215231| 0.452385| 0.830579| 0.243232),(0.038904| -0.084139| 0.308205),(-0.032577| -0.822536| -0.425644| -0.375767),(0.029639| -0.058848| 0.338275),(-0.084042| -0.825350| -0.434393| -0.350767),(0.022710| -0.049264| 0.356846),(0.036974| -0.632540| -0.685771| -0.358113),(0.014719| -0.049972| 0.367983),(-0.089528| 0.523440| 0.772473| 0.348255)
0,040000,(-0.000111| -0.000127| 0.000196),(-0.000620| -0.000340| -0.000135| 1.000000),(-0.034707| 0.002756| -0.000064),(0.480611| -0.665633| -0.251817| 0.512381),(-0.055167| 0.008037| 0.002791),(0.629120| -0.573688| -0.123596| 0.509720),(-0.086395| 0.016957| 0.014707),(0.589196| -0.431460| -0.332961| 0.596512),(-0.097709| 0.021591| 0.031363),(0.454858| -0.170252| -0.591272| 0.643829),(-0.045896| 0.039466| 0.012281),(0.023711| -0.048379| 0.098425| 0.993685),(-0.077954| 0.067565| 0.039248),(0.073534| -0.029503| 0.126713| 0.988770),(-0.095720| 0.073597| 0.057566),(-0.379896| -0.025931| -0.365016| -0.849571),(-0.103868| 0.066625| 0.068607),(-0.531228| -0.057226| -0.476941| -0.697889),(-0.034331| 0.042699| 0.021342),(0.090150| -0.054549| 0.011348| 0.994369),(-0.061286| 0.071858| 0.053319),(0.143762| -0.031272| 0.030852| 0.988637),(-0.079558| 0.078195| 0.075623),(-0.465464| 0.024044| -0.297234| -0.833317),(-0.089679| 0.069156| 0.086807),(-0.621171| 0.016999| -0.435024| -0.651622),(-0.022361| 0.040891| 0.030006),(0.128435| -0.023726| -0.056721| 0.989810),(-0.040523| 0.068921| 0.062226),(0.146231| -0.005666| -0.064025| 0.987160),(-0.054657| 0.079299| 0.085094),(-0.415394| 0.029009| -0.149818| -0.896750),(-0.065372| 0.075644| 0.098351),(-0.554408| 0.041456| -0.271441| -0.785642),(-0.011682| 0.034508| 0.038836),(0.157601| -0.030228| -0.160290| 0.973938),(-0.020952| 0.059864| 0.068849),(0.173970| 0.011377| -0.195584| 0.965066),(-0.027877| 0.069527| 0.087384),(0.429608| -0.053103| 0.007047| 0.901425),(-0.035866| 0.068891| 0.098529),(-0.527262| 0.079798| -0.096619| -0.840412)
0,060000,(0.000020| -0.000060| 0.000137),(-0.000799| -0.000162| 0.000184| 1.000000),(-0.034696| 0.002755| -0.000078),(0.480946| -0.665856| -0.250623| 0.512362),(-0.055156| 0.008035| 0.002772),(0.629376| -0.573567| -0.122712| 0.509753),(-0.086370| 0.016962| 0.014696),(0.589235| -0.431191| -0.332903| 0.596701),(-0.097644| 0.021610| 0.031368),(0.454288| -0.169744| -0.591938| 0.643754),(-0.045901| 0.039480| 0.012206),(0.023727| -0.048218| 0.098497| 0.993685),(-0.077961| 0.067630| 0.039119),(0.073234| -0.029051| 0.126165| 0.988876),(-0.095718| 0.073716| 0.057425),(-0.379648| -0.026714| -0.364505| -0.849877),(-0.103870| 0.066776| 0.068481),(-0.530889| -0.058117| -0.476388| -0.698451),(-0.034340| 0.042732| 0.021267),(0.090196| -0.054500| 0.011452| 0.994366),(-0.061303| 0.071942| 0.053188),(0.143598| -0.031036| 0.030598| 0.988676),(-0.079567| 0.078305| 0.075473),(-0.465906| 0.023324| -0.297588| -0.832964),(-0.089675| 0.069256| 0.086654),(-0.621842| 0.016035| -0.435682| -0.650567),(-0.022371| 0.040941| 0.029936),(0.128493| -0.023771| -0.056653| 0.989806),(-0.040543| 0.069026| 0.062101),(0.145960| -0.005650| -0.064284| 0.987184),(-0.054675| 0.079451| 0.084943),(-0.415252| 0.028580| -0.149785| -0.896835),(-0.065391| 0.075824| 0.098206),(-0.554114| 0.040783| -0.271345| -0.785918),(-0.011695| 0.034573| 0.038781),(0.157695| -0.030424| -0.160202| 0.973931),(-0.020970| 0.059996| 0.068735),(0.173110| 0.011082| -0.196050| 0.965129),(-0.027885| 0.069726| 0.087235),(0.428797| -0.052888| 0.006762| 0.901826),(-0.035869| 0.069137| 0.098386),(-0.526144| 0.079261| -0.096076| -0.841225)
0,080000,(0.000127| -0.000131| -0.000086),(-0.000531| 0.000028| 0.000334| 1.000000),(-0.034697| 0.002727| -0.000073),(0.481360| -0.665825| -0.249941| 0.512347),(-0.055162| 0.007991| 0.002777),(0.629845| -0.573152| -0.122178| 0.509771),(-0.086364| 0.016900| 0.014721),(0.589357| -0.430492| -0.333152| 0.596947),(-0.097596| 0.021546| 0.031413),(0.453577| -0.168664| -0.592756| 0.643786),(-0.045925| 0.039458| 0.012173),(0.023753| -0.048117| 0.098523| 0.993687),(-0.077997| 0.067640| 0.039040),(0.072642| -0.029046| 0.125731| 0.988975),(-0.095748| 0.073744| 0.057321),(-0.380068| -0.027399| -0.364823| -0.849531),(-0.103883| 0.066788| 0.068376),(-0.531588| -0.059115| -0.476870| -0.697506),(-0.034366| 0.042728| 0.021229),(0.090223| -0.054449| 0.011483| 0.994366),(-0.061337| 0.071981| 0.053106),(0.143047| -0.031004| 0.030189| 0.988770),(-0.079590| 0.078347| 0.075360),(-0.466833| 0.022717| -0.298416| -0.832165),(-0.089676| 0.069258| 0.086526),(-0.622666| 0.015134| -0.436463| -0.649275),(-0.022396| 0.040954| 0.029900),(0.128498| -0.023768| -0.056656| 0.989805),(-0.040578| 0.069073| 0.062027),(0.145642| -0.005662| -0.064510| 0.987216),(-0.054716| 0.079488| 0.084844),(-0.416356| 0.028289| -0.150737| -0.896173),(-0.065431| 0.075809| 0.098090),(-0.555415| 0.040272| -0.272559| -0.784605),(-0.011716| 0.034601| 0.038751),(0.157700| -0.030513| -0.160199| 0.973928),(-0.020989| 0.060067| 0.068667),(0.172380| 0.011093| -0.196636| 0.965141),(-0.027896| 0.069822| 0.087144),(0.429216| -0.052733| 0.007063| 0.901634),(-0.035884| 0.069224| 0.098289),(-0.526739| 0.078987| -0.096580| -0.840821)
0,100000,(0.000346| -0.000179| -0.000276),(-0.000112| 0.000795| 0.000550| 1.000000),(-0.034692| 0.002690| -0.000010),(0.481690| -0.665346| -0.250508| 0.512382),(-0.055165| 0.007912| 0.002851),(0.630535| -0.572411| -0.122412| 0.509693),(-0.086350| 0.016757| 0.014848),(0.589239| -0.428961| -0.334488| 0.597419),(-0.097504| 0.021371| 0.031586),(0.451768| -0.166114| -0.594540| 0.644076),(-0.045942| 0.039412| 0.012241),(0.023914| -0.048059| 0.098533| 0.993685),(-0.078022| 0.067544| 0.039149),(0.073128| -0.029179| 0.126299| 0.988863),(-0.095759| 0.073577| 0.057449),(-0.381507| -0.028011| -0.365450| -0.848595),(-0.103847| 0.066563| 0.068500),(-0.533254| -0.060095| -0.477284| -0.695865),(-0.034373| 0.042697| 0.021277),(0.090253| -0.054341| 0.011388| 0.994370),(-0.061330| 0.071911| 0.053199),(0.143510| -0.030713| 0.030246| 0.988710),(-0.079551| 0.078216| 0.075482),(-0.468201| 0.022015| -0.298339| -0.831443),(-0.089598| 0.069085| 0.086654),(-0.623696| 0.014278| -0.435657| -0.648847),(-0.022387| 0.040941| 0.029929),(0.128384| -0.023635| -0.056821| 0.989813),(-0.040553| 0.069019| 0.062100),(0.146396| -0.005206| -0.064402| 0.987114),(-0.054668| 0.079348| 0.084956),(-0.418199| 0.027666| -0.150955| -0.895297),(-0.065351| 0.075591| 0.098205),(-0.557374| 0.039552| -0.272521| -0.783264),(-0.011687| 0.034602| 0.038766),(0.157430| -0.030375| -0.160409| 0.973942),(-0.020912| 0.060063| 0.068698),(0.172184| 0.012001| -0.197591| 0.964970),(-0.027767| 0.069792| 0.087198),(0.430431| -0.051968| 0.006282| 0.901104),(-0.035731| 0.069152| 0.098356),(-0.528450| 0.078303| -0.095930| -0.839885)
0,120000,(0.000273| -0.000082| -0.000233),(-0.000148| 0.001234| 0.000778| 0.999999),(-0.034685| 0.002665| 0.000050),(0.482105| -0.664687| -0.251504| 0.512359),(-0.055168| 0.007845| 0.002919),(0.631242| -0.571766| -0.122834| 0.509440),(-0.086343| 0.016627| 0.014955),(0.589090| -0.427783| -0.335804| 0.597671),(-0.097436| 0.021216| 0.031729),(0.449944| -0.164215| -0.596226| 0.644282),(-0.045958| 0.039376| 0.012319),(0.024239| -0.048015| 0.098471| 0.993685),(-0.078041| 0.067442| 0.039291),(0.073701| -0.029545| 0.126958| 0.988725),(-0.095768| 0.073400| 0.057616),(-0.382908| -0.028601| -0.365776| -0.847804),(-0.103804| 0.066334| 0.068669),(-0.534857| -0.061182| -0.477234| -0.694574),(-0.034373| 0.042680| 0.021327),(0.090374| -0.054220| 0.011166| 0.994368),(-0.061297| 0.071858| 0.053309),(0.143748| -0.030459| 0.029928| 0.988693),(-0.079474| 0.078153| 0.075642),(-0.468565| 0.021221| -0.296775| -0.831818),(-0.089500| 0.069047| 0.086869),(-0.623389| 0.013292| -0.432778| -0.651086),(-0.022363| 0.040946| 0.029950),(0.128290| -0.023475| -0.057144| 0.989811),(-0.040496| 0.068973| 0.062182),(0.147219| -0.004672| -0.064473| 0.986989),(-0.054567| 0.079230| 0.085096),(-0.419605| 0.026808| -0.150172| -0.894797),(-0.065205| 0.075427| 0.098370),(-0.558845| 0.038531| -0.271175| -0.782734),(-0.011634| 0.034626| 0.038762),(0.157093| -0.030200| -0.160801| 0.973937),(-0.020784| 0.060070| 0.068727),(0.172078| 0.013257| -0.198947| 0.964694),(-0.027560| 0.069767| 0.087265),(0.431750| -0.050810| 0.004613| 0.900549),(-0.035481| 0.069091| 0.098452),(-0.530038| 0.077151| -0.093967| -0.839213)
0,140000,(0.000211| 0.000076| -0.000168),(-0.000782| 0.001765| 0.001366| 0.999997),(-0.034686| 0.002594| 0.000139),(0.483033| -0.663739| -0.252169| 0.512386),(-0.055179| 0.007726| 0.003030),(0.632226| -0.570761| -0.123340| 0.509226),(-0.086351| 0.016452| 0.015107),(0.589060| -0.427124| -0.336722| 0.597655),(-0.097411| 0.021045| 0.031899),(0.448315| -0.164086| -0.597419| 0.644345),(-0.046007| 0.039303| 0.012398),(0.024715| -0.047765| 0.098480| 0.993685),(-0.078104| 0.067282| 0.039442),(0.074846| -0.029550| 0.127960| 0.988510),(-0.095808| 0.073143| 0.057813),(-0.384868| -0.030213| -0.365850| -0.846828),(-0.103768| 0.066021| 0.068887),(-0.537034| -0.063598| -0.476661| -0.693069),(-0.034400| 0.042653| 0.021359),(0.090556| -0.053925| 0.010949| 0.994370),(-0.061298| 0.071782| 0.053404),(0.144485| -0.029893| 0.029861| 0.988604),(-0.079424| 0.078067| 0.075815),(-0.468912| 0.019443| -0.294431| -0.832498),(-0.089415| 0.069013| 0.087137),(-0.622791| 0.011024| -0.428543| -0.654493),(-0.022355| 0.040966| 0.029942),(0.128144| -0.023184| -0.057544| 0.989813),(-0.040462| 0.068948| 0.062228),(0.148343| -0.004048| -0.064331| 0.986833),(-0.054489| 0.079134| 0.085210),(-0.421069| 0.025214| -0.148956| -0.894358),(-0.065062| 0.075298| 0.098530),(-0.560259| 0.036432| -0.269020| -0.782567),(-0.011576| 0.034692| 0.038724),(0.156597| -0.029993| -0.161292| 0.973942),(-0.020670| 0.060128| 0.068712),(0.172534| 0.014386| -0.199868| 0.964405),(-0.027381| 0.069775| 0.087295),(0.433670| -0.049189| 0.003073| 0.899723),(-0.035252| 0.069048| 0.098516),(-0.532321| 0.075319| -0.092074| -0.838143)
0,160000,(0.000441| 0.000176| -0.000253),(-0.000879| 0.002315| 0.002192| 0.999995),(-0.034681| 0.002468| 0.000276),(0.484766| -0.662068| -0.253244| 0.512382),(-0.055186| 0.007540| 0.003189),(0.633644| -0.569311| -0.124205| 0.508874),(-0.086374| 0.016197| 0.015289),(0.589319| -0.426623| -0.337556| 0.597288),(-0.097436| 0.020804| 0.032080),(0.446950| -0.164961| -0.598357| 0.644199),(-0.046095| 0.039160| 0.012532),(0.025378| -0.047488| 0.098441| 0.993685),(-0.078215| 0.067033| 0.039658),(0.075417| -0.029645| 0.128315| 0.988417),(-0.095897| 0.072840| 0.058078),(-0.385773| -0.032170| -0.364532| -0.846912),(-0.103793| 0.065713| 0.069200),(-0.537906| -0.066556| -0.474371| -0.693685),(-0.034461| 0.042576| 0.021431),(0.090840| -0.053515| 0.010618| 0.994370),(-0.061340| 0.071634| 0.053557),(0.145005| -0.029147| 0.029384| 0.988565),(-0.079407| 0.077946| 0.076072),(-0.468180| 0.016966| -0.290401| -0.834378),(-0.089365| 0.069006| 0.087538),(-0.621111| 0.007821| -0.422297| -0.660171),(-0.022370| 0.040959| 0.029963),(0.127976| -0.022730| -0.058102| 0.989813),(-0.040457| 0.068879| 0.062314),(0.149267| -0.003170| -0.064542| 0.986683),(-0.054419| 0.079024| 0.085384),(-0.421443| 0.022818| -0.146146| -0.894710),(-0.064908| 0.075213| 0.098787),(-0.560330| 0.033259| -0.264683| -0.784135),(-0.011524| 0.034749| 0.038707),(0.155979| -0.029599| -0.161969| 0.973941),(-0.020547| 0.060178| 0.068717),(0.172274| 0.016059| -0.201632| 0.964058),(-0.027154| 0.069804| 0.087353),(0.434720| -0.046490| -0.000165| 0.899365),(-0.034944| 0.069055| 0.098632),(-0.533813| 0.072233| -0.088209| -0.837882)
0,180000,(0.000372| 0.000304| -0.000358),(-0.000455| 0.002781| 0.003160| 0.999991),(-0.034678| 0.002275| 0.000447),(0.487525| -0.659229| -0.255347| 0.512381),(-0.055196| 0.007277| 0.003400),(0.635509| -0.567084| -0.126359| 0.508504),(-0.086408| 0.015850| 0.015531),(0.589850| -0.425790| -0.339007| 0.596535),(-0.097500| 0.020468| 0.032310),(0.445823| -0.166187| -0.599419| 0.643678),(-0.046245| 0.038915| 0.012743),(0.026224| -0.047236| 0.098339| 0.993685),(-0.078401| 0.066631| 0.039994),(0.075494| -0.029646| 0.127806| 0.988477),(-0.096054| 0.072413| 0.058480),(-0.385496| -0.034317| -0.361505| -0.848251),(-0.103893| 0.065323| 0.069673),(-0.537539| -0.069773| -0.470237| -0.696464),(-0.034583| 0.042415| 0.021572),(0.091233| -0.052931| 0.010158| 0.994370),(-0.061446| 0.071364| 0.053812),(0.144727| -0.028094| 0.027925| 0.988679),(-0.079434| 0.077758| 0.076458),(-0.465913| 0.013914| -0.284255| -0.837813),(-0.089361| 0.068997| 0.088118),(-0.617994| 0.003939| -0.413719| -0.668509),(-0.022436| 0.040883| 0.030038),(0.127792| -0.021976| -0.058795| 0.989813),(-0.040505| 0.068716| 0.062475),(0.149083| -0.001957| -0.065618| 0.986643),(-0.054371| 0.078889| 0.085644),(-0.419630| 0.019631| -0.141099| -0.896447),(-0.064755| 0.075193| 0.099173),(-0.558002| 0.029081| -0.257538| -0.788329),(-0.011503| 0.034750| 0.038728),(0.155260| -0.028764| -0.162810| 0.973941),(-0.020473| 0.060150| 0.068777),(0.171040| 0.018040| -0.203748| 0.963798),(-0.026959| 0.069786| 0.087469),(0.433729| -0.042680| -0.005188| 0.900017),(-0.034631| 0.069075| 0.098837),(-0.532545| 0.067618| -0.081532| -0.839748)
0,200000,(0.000230| 0.000426| -0.000571),(0.000264| 0.003488| 0.004162| 0.999985),(-0.034679| 0.002029| 0.000650),(0.491154| -0.655105| -0.259108| 0.512316),(-0.055211| 0.006938| 0.003668),(0.637975| -0.563819| -0.130273| 0.508061),(-0.086457| 0.015381| 0.015857),(0.590694| -0.424150| -0.341488| 0.595452),(-0.097601| 0.019985| 0.032623),(0.444774| -0.167073| -0.600777| 0.642908),(-0.046449| 0.038576| 0.013052),(0.027275| -0.047139| 0.098041| 0.993691),(-0.078644| 0.066084| 0.040483),(0.074657| -0.029958| 0.126142| 0.988745),(-0.096255| 0.071864| 0.059045),(-0.384350| -0.036331| -0.356972| -0.850603),(-0.104035| 0.064832| 0.070323),(-0.536593| -0.073021| -0.464651| -0.700597),(-0.034755| 0.042170| 0.021800),(0.091719| -0.052256| 0.009411| 0.994368),(-0.061588| 0.070989| 0.054194),(0.142859| -0.027067| 0.024924| 0.989059),(-0.079466| 0.077537| 0.076984),(-0.462130| 0.010655| -0.275991| -0.842705),(-0.089360| 0.069010| 0.088875),(-0.613615| -0.000267| -0.402904| -0.679077),(-0.022539| 0.040734| 0.030183),(0.127545| -0.020968| -0.059775| 0.989808),(-0.040576| 0.068453| 0.062738),(0.147391| -0.000527| -0.067869| 0.986747),(-0.054310| 0.078691| 0.086014),(-0.416505| 0.015965| -0.134417| -0.899000),(-0.064566| 0.075139| 0.099690),(-0.554724| 0.024305| -0.248702| -0.793623),(-0.011500| 0.034685| 0.038797),(0.154349| -0.027478| -0.163979| 0.973926),(-0.020413| 0.060017| 0.068916),(0.168626| 0.020516| -0.206563| 0.963575),(-0.026750| 0.069674| 0.087675),(0.431380| -0.037961| -0.011806| 0.901294),(-0.034276| 0.069023| 0.099151),(-0.529860| 0.061933| -0.072851| -0.842677)
