System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.075798| -0.256590| 0.310330),(0.036511| -0.946799| -0.307957| -0.086033),(0.042853| -0.249360| 0.326138),(-0.108782| -0.350896| -0.358224| -0.858321),(0.029452| -0.242901| 0.340139),(-0.222960| -0.327887| -0.540564| -0.742004),(0.010520| -0.232035| 0.366180),(-0.335428| -0.409690| -0.479221| -0.699992),(0.005790| -0.225803| 0.385325),(0.502698| 0.522272| 0.351721| 0.592301),(0.041353| -0.210844| 0.336897),(0.124143| -0.915479| -0.368701| -0.102698),(0.024731| -0.178614| 0.371684),(0.164453| -0.867355| -0.458674| -0.101333),(0.015288| -0.170926| 0.394228),(-0.184685| 0.650984| 0.735484| 0.034270),(0.011420| -0.174891| 0.408071),(-0.185990| 0.515409| 0.836517| -0.000057),(0.056221| -0.208230| 0.339915),(0.028756| -0.911597| -0.379379| -0.155681),(0.046352| -0.174085| 0.376255),(0.051666| -0.881815| -0.441264| -0.158177),(0.038175| -0.165571| 0.401612),(-0.113967| 0.585142| 0.794541| 0.115438),(0.033095| -0.173280| 0.415704),(-0.139421| 0.348437| 0.923603| 0.078167),(0.070970| -0.210748| 0.342967),(-0.055142| -0.909802| -0.378593| -0.160894),(0.068507| -0.180455| 0.377657),(-0.030918| -0.870071| -0.462015| -0.169004),(0.063106| -0.173564| 0.402538),(-0.045919| 0.564912| 0.807625| 0.162811),(0.057662| -0.181200| 0.416266),(-0.083206| 0.350165| 0.921656| 0.144957),(0.084305| -0.217730| 0.347200),(-0.147581| -0.902973| -0.345884| -0.207905),(0.089889| -0.190335| 0.376277),(-0.185541| -0.874094| -0.403792| -0.196180),(0.089994| -0.182637| 0.394998),(0.080208| 0.609040| 0.745726| 0.257932),(0.085277| -0.186335| 0.406511),(0.018033| 0.419881| 0.866351| 0.269836)
0.040000,(0.000055| 0.000092| -0.000033),(0.000216| -0.000174| -0.000049| 1.000000),(-0.032948| 0.007231| 0.015795),(0.271857| -0.735767| -0.349555| 0.512399),(-0.046344| 0.013683| 0.029805),(0.457102| -0.585623| -0.405454| 0.532646),(-0.065262| 0.024535| 0.055861),(0.381899| -0.506223| -0.507344| 0.583519),(-0.069975| 0.030753| 0.075014),(-0.236834| 0.347416| 0.647633| -0.635440),(-0.034443| 0.045743| 0.026573),(0.060212| -0.043299| 0.084197| 0.993685),(-0.051055| 0.077996| 0.061354),(0.155679| -0.055039| 0.131634| 0.977450),(-0.060483| 0.085733| 0.083888),(-0.480388| 0.006535| -0.203261| -0.853153),(-0.064356| 0.081797| 0.097739),(-0.616327| -0.017430| -0.228743| -0.753335),(-0.019575| 0.048356| 0.029596),(0.081694| -0.063987| -0.021373| 0.994372),(-0.029447| 0.082465| 0.065967),(0.148232| -0.073531| 0.005903| 0.986198),(-0.037625| 0.090973| 0.091351),(-0.565642| 0.065140| -0.118963| -0.813421),(-0.042716| 0.083306| 0.105471),(-0.756314| 0.053573| -0.174085| -0.628342),(-0.004827| 0.045835| 0.032654),(0.088942| -0.043232| -0.102403| 0.989815),(-0.007301| 0.076089| 0.067373),(0.179102| -0.058697| -0.073300| 0.979339),(-0.012708| 0.082958| 0.092276),(-0.592301| 0.090235| -0.042026| -0.799545),(-0.018156| 0.075337| 0.106015),(-0.762147| 0.099215| -0.100373| -0.631834),(0.008505| 0.038849| 0.036889),(0.069781| -0.061007| -0.206981| 0.973944),(0.014074| 0.066223| 0.065987),(0.136739| -0.038693| -0.233100| 0.962014),(0.014167| 0.073905| 0.084720),(-0.534804| 0.139891| 0.113289| -0.825579),(0.009443| 0.070197| 0.096225),(-0.702815| 0.182358| 0.040513| -0.686408)
0.060000,(0.000128| 0.000506| -0.000158),(-0.001420| 0.000470| -0.000478| 0.999999),(-0.032940| 0.007264| 0.015834),(0.270927| -0.736988| -0.347777| 0.512345),(-0.046366| 0.013814| 0.029768),(0.456021| -0.588836| -0.402533| 0.532244),(-0.065357| 0.024839| 0.055699),(0.381314| -0.510173| -0.504465| 0.582957),(-0.070140| 0.031171| 0.074795),(-0.236649| 0.351888| 0.645690| -0.635026),(-0.034387| 0.045794| 0.026517),(0.060368| -0.043170| 0.084295| 0.993673),(-0.050842| 0.078597| 0.060947),(0.141653| -0.054707| 0.126580| 0.980265),(-0.060167| 0.087096| 0.083209),(-0.470399| 0.007017| -0.198641| -0.859777),(-0.064072| 0.083542| 0.097135),(-0.610080| -0.016870| -0.224704| -0.759622),(-0.019515| 0.048413| 0.029516),(0.081736| -0.064164| -0.021238| 0.994360),(-0.029251| 0.082856| 0.065635),(0.141060| -0.073511| 0.004048| 0.987260),(-0.037332| 0.091831| 0.090878),(-0.559999| 0.065595| -0.117011| -0.817562),(-0.042434| 0.084402| 0.105096),(-0.754122| 0.054095| -0.172865| -0.631262),(-0.004767| 0.045887| 0.032570),(0.088929| -0.043636| -0.102331| 0.989806),(-0.007164| 0.076363| 0.067118),(0.174729| -0.059276| -0.073612| 0.980070),(-0.012529| 0.083481| 0.091926),(-0.590404| 0.090813| -0.042136| -0.800875),(-0.017976| 0.075948| 0.105696),(-0.762306| 0.099715| -0.101051| -0.631455),(0.008563| 0.038901| 0.036815),(0.069656| -0.061678| -0.206843| 0.973940),(0.014093| 0.066383| 0.065824),(0.135945| -0.041603| -0.230571| 0.962614),(0.014054| 0.074097| 0.084494),(-0.537962| 0.142645| 0.108457| -0.823703),(0.009233| 0.070282| 0.095900),(-0.709212| 0.185149| 0.033485| -0.679424)
0.080000,(0.000104| 0.000534| -0.000180),(-0.003055| -0.001154| -0.001705| 0.999993),(-0.032938| 0.007434| 0.015767),(0.269213| -0.739964| -0.342660| 0.512409),(-0.046408| 0.014140| 0.029583),(0.454926| -0.593841| -0.396641| 0.532045),(-0.065506| 0.025436| 0.055321),(0.381291| -0.516140| -0.498860| 0.582542),(-0.070401| 0.031939| 0.074332),(-0.238062| 0.358804| 0.641625| -0.634747),(-0.034282| 0.046021| 0.026219),(0.060053| -0.042782| 0.084723| 0.993673),(-0.050709| 0.079310| 0.060231),(0.133209| -0.055517| 0.125973| 0.981481),(-0.060106| 0.088348| 0.082240),(-0.463071| 0.008604| -0.199315| -0.863577),(-0.064124| 0.085104| 0.096203),(-0.604313| -0.015100| -0.226082| -0.763848),(-0.019407| 0.048618| 0.029225),(0.081584| -0.064491| -0.020631| 0.994364),(-0.029121| 0.083396| 0.065035),(0.137942| -0.074559| 0.004990| 0.987617),(-0.037258| 0.092695| 0.090136),(-0.557191| 0.067097| -0.119268| -0.819031),(-0.042437| 0.085438| 0.104407),(-0.752479| 0.055645| -0.175890| -0.632252),(-0.004676| 0.046059| 0.032327),(0.089027| -0.044482| -0.101832| 0.989811),(-0.007016| 0.076886| 0.066587),(0.170195| -0.060276| -0.073338| 0.980827),(-0.012382| 0.084372| 0.091264),(-0.587472| 0.092457| -0.044004| -0.802740),(-0.017884| 0.077018| 0.105098),(-0.760822| 0.101533| -0.103831| -0.632503),(0.008619| 0.039048| 0.036649),(0.069925| -0.063096| -0.206276| 0.973951),(0.014195| 0.066841| 0.065372),(0.129429| -0.043905| -0.229448| 0.963677),(0.014178| 0.074925| 0.083881),(-0.531895| 0.144577| 0.105750| -0.827649),(0.009333| 0.071295| 0.095308),(-0.708691| 0.187901| 0.027733| -0.679471)
0.100000,(0.000126| 0.000432| -0.000069),(-0.008106| -0.003914| -0.005578| 0.999944),(-0.033003| 0.007864| 0.015581),(0.263557| -0.748348| -0.328514| 0.512437),(-0.046503| 0.014935| 0.029183),(0.451408| -0.605078| -0.383420| 0.532073),(-0.065690| 0.026849| 0.054580),(0.379799| -0.528612| -0.486980| 0.582385),(-0.070687| 0.033711| 0.073439),(-0.239534| 0.372137| 0.633451| -0.634726),(-0.033984| 0.046630| 0.025401),(0.058931| -0.042031| 0.085904| 0.993671),(-0.050325| 0.080744| 0.058647),(0.127782| -0.055891| 0.127883| 0.981934),(-0.059837| 0.090362| 0.080336),(0.459960| -0.011017| 0.204038| 0.864109),(-0.064025| 0.087402| 0.094310),(-0.603177| -0.011954| -0.232026| -0.763019),(-0.019105| 0.049116| 0.028475),(0.081029| -0.065686| -0.018913| 0.994365),(-0.028739| 0.084695| 0.063521),(0.132846| -0.077170| 0.007862| 0.988097),(-0.037033| 0.094723| 0.088300),(-0.550987| 0.071959| -0.125757| -0.821840),(-0.042450| 0.087912| 0.102702),(-0.746618| 0.061384| -0.183985| -0.636352),(-0.004426| 0.046446| 0.031735),(0.089321| -0.047082| -0.100365| 0.989814),(-0.006729| 0.077941| 0.065397),(0.166932| -0.064456| -0.069915| 0.981372),(-0.012264| 0.086027| 0.089837),(-0.583897| 0.098524| -0.051836| -0.804158),(-0.017976| 0.079013| 0.103757),(-0.757922| 0.108076| -0.113593| -0.633222),(0.008757| 0.039358| 0.036278),(0.070817| -0.067178| -0.204643| 0.973958),(0.014310| 0.067651| 0.064528),(0.127561| -0.051927| -0.224012| 0.964806),(0.014092| 0.076178| 0.082834),(-0.528600| 0.153054| 0.094333| -0.829613),(0.009079| 0.072855| 0.094287),(-0.703895| 0.195680| 0.014465| -0.682666)
0.120000,(0.000123| 0.000433| -0.000076),(-0.007606| -0.003637| -0.005204| 0.999951),(-0.033003| 0.008323| 0.015285),(0.259534| -0.754729| -0.316055| 0.512967),(-0.046526| 0.015664| 0.028728),(0.449165| -0.613890| -0.371639| 0.532235),(-0.065779| 0.028032| 0.053874),(0.379293| -0.538425| -0.476278| 0.582576),(-0.070852| 0.035159| 0.072620),(-0.241599| 0.382708| 0.625753| -0.635293),(-0.033719| 0.047221| 0.024641),(0.059641| -0.040611| 0.087980| 0.993506),(-0.049995| 0.081944| 0.057322),(0.125079| -0.055275| 0.130498| 0.981973),(-0.059593| 0.091998| 0.078773),(0.458735| -0.012224| 0.208814| 0.863603),(-0.063905| 0.089250| 0.092756),(-0.603255| -0.010009| -0.237679| -0.761244),(-0.018835| 0.049625| 0.027763),(0.082191| -0.065888| -0.016360| 0.994302),(-0.028412| 0.085795| 0.062248),(0.130564| -0.078375| 0.011299| 0.988273),(-0.036820| 0.096360| 0.086790),(-0.547502| 0.075145| -0.132002| -0.822904),(-0.042411| 0.089877| 0.101289),(-0.743054| 0.065452| -0.191357| -0.637942),(-0.004196| 0.046874| 0.031141),(0.091170| -0.048473| -0.098005| 0.989815),(-0.006470| 0.078862| 0.064361),(0.166014| -0.066983| -0.066056| 0.981626),(-0.012128| 0.087392| 0.088626),(-0.582323| 0.102777| -0.059132| -0.804264),(-0.017992| 0.080628| 0.102610),(-0.756516| 0.112891| -0.122274| -0.632446),(0.008906| 0.039730| 0.035845),(0.073123| -0.069824| -0.202138| 0.974124),(0.014443| 0.068393| 0.063747),(0.127702| -0.057485| -0.218668| 0.965698),(0.014078| 0.077249| 0.081901),(-0.527240| 0.159182| 0.084284| -0.830407),(0.008942| 0.074152| 0.093372),(-0.701198| 0.201450| 0.002974| -0.683909)
0.140000,(0.000210| 0.000622| -0.000385),(-0.013088| -0.005808| -0.009586| 0.999852),(-0.033136| 0.009055| 0.014986),(0.247865| -0.768090| -0.292762| 0.512730),(-0.046670| 0.017063| 0.028037),(0.440345| -0.633059| -0.349530| 0.532129),(-0.065970| 0.030557| 0.052572),(0.373072| -0.559117| -0.457208| 0.582380),(-0.071114| 0.038333| 0.071046),(-0.239915| 0.404634| 0.612864| -0.634909),(-0.033136| 0.048227| 0.023259),(0.057070| -0.039741| 0.089307| 0.993573),(-0.049278| 0.084038| 0.054792),(0.124331| -0.057271| 0.137855| 0.980947),(-0.059185| 0.094767| 0.075845),(0.452635| -0.017652| 0.218879| 0.864235),(-0.063836| 0.092541| 0.089831),(-0.595845| -0.003157| -0.249005| -0.763515),(-0.018245| 0.050425| 0.026493),(0.080336| -0.068262| -0.014035| 0.994329),(-0.027635| 0.087575| 0.059952),(0.132722| -0.082318| 0.017549| 0.987573),(-0.036286| 0.099079| 0.084227),(-0.534752| 0.083085| -0.139567| -0.829252),(-0.042263| 0.093548| 0.099023),(-0.724809| 0.075634| -0.199437| -0.655100),(-0.003705| 0.047481| 0.030132),(0.090618| -0.053235| -0.095999| 0.989818),(-0.005823| 0.080448| 0.062397),(0.163741| -0.073923| -0.060559| 0.981864),(-0.011705| 0.089922| 0.086344),(-0.573607| 0.112778| -0.069662| -0.808333),(-0.017897| 0.083917| 0.100576),(-0.743145| 0.123729| -0.133471| -0.643904),(0.009187| 0.040203| 0.035204),(0.073385| -0.077029| -0.199729| 0.974058),(0.015031| 0.069762| 0.062134),(0.116236| -0.066151| -0.215754| 0.967245),(0.014725| 0.079528| 0.079811),(-0.515536| 0.170628| 0.073478| -0.836487),(0.009399| 0.076932| 0.091256),(-0.701576| 0.216085| -0.017618| -0.678814)
0.160000,(0.000292| 0.001701| -0.002745),(-0.013429| -0.018314| -0.022049| 0.999499),(-0.033439| 0.010468| 0.013973),(0.222783| -0.786589| -0.262707| 0.512476),(-0.046944| 0.019659| 0.026251),(0.418097| -0.664217| -0.317076| 0.532422),(-0.066206| 0.035048| 0.049657),(0.356603| -0.588826| -0.431936| 0.582709),(-0.071332| 0.043717| 0.067718),(-0.233641| 0.429478| 0.599430| -0.633754),(-0.031833| 0.049866| 0.021145),(0.050899| -0.040024| 0.091730| 0.993677),(-0.047564| 0.087441| 0.050801),(0.107736| -0.061933| 0.145076| 0.981586),(-0.057943| 0.099660| 0.070886),(0.428424| -0.033739| 0.236672| 0.871379),(-0.063354| 0.098480| 0.084728),(-0.572703| 0.017645| -0.272410| -0.772977),(-0.016985| 0.051510| 0.024865),(0.076593| -0.072502| -0.009855| 0.994374),(-0.025940| 0.089962| 0.056936),(0.129121| -0.088649| 0.025563| 0.987328),(-0.034999| 0.102770| 0.080614),(-0.514827| 0.102801| -0.158578| -0.836205),(-0.041808| 0.098483| 0.095528),(-0.694908| 0.102226| -0.222315| -0.676187),(-0.002740| 0.048033| 0.029140),(0.090525| -0.060302| -0.091747| 0.989824),(-0.004546| 0.082077| 0.060301),(0.158799| -0.083863| -0.052215| 0.982356),(-0.010863| 0.092814| 0.083719),(-0.555845| 0.135484| -0.092083| -0.814986),(-0.017825| 0.087908| 0.098047),(-0.719666| 0.151537| -0.160818| -0.658222),(0.009599| 0.040331| 0.034918),(0.076033| -0.086273| -0.195360| 0.973967),(0.015989| 0.070788| 0.060741),(0.097651| -0.076056| -0.211415| 0.969528),(0.015788| 0.081818| 0.077672),(0.489719| -0.191542| -0.052258| 0.848973),(0.010086| 0.080259| 0.089094),(-0.679206| 0.242827| -0.049925| -0.690813)
0.180000,(0.000159| 0.001112| -0.002065),(-0.006008| -0.010826| -0.012312| 0.999848),(-0.033485| 0.011243| 0.013285),(0.210396| -0.793506| -0.248640| 0.514063),(-0.046948| 0.020951| 0.025234),(0.406613| -0.677120| -0.301594| 0.534056),(-0.066156| 0.037152| 0.048158),(0.348598| -0.600949| -0.419378| 0.584347),(-0.071274| 0.046182| 0.066049),(-0.231826| 0.439412| 0.591845| -0.634739),(-0.031131| 0.050715| 0.020084),(0.049049| -0.038482| 0.095032| 0.993520),(-0.046683| 0.088916| 0.049049),(0.103845| -0.062058| 0.151105| 0.981087),(-0.057274| 0.101669| 0.068782),(0.417699| -0.040065| 0.247305| 0.873363),(-0.063033| 0.100945| 0.082542),(-0.560279| 0.026841| -0.285455| -0.777099),(-0.016314| 0.052094| 0.024054),(0.076009| -0.072680| -0.005654| 0.994439),(-0.025099| 0.090994| 0.055633),(0.129747| -0.089937| 0.031927| 0.986944),(-0.034365| 0.104276| 0.079093),(-0.506026| 0.111086| -0.170279| -0.838214),(-0.041554| 0.100499| 0.094015),(-0.681366| 0.114130| -0.236088| -0.683357),(-0.002217| 0.048365| 0.028628),(0.091836| -0.061735| -0.087386| 0.990009),(-0.003898| 0.082804| 0.059377),(0.157393| -0.086669| -0.045944| 0.982652),(-0.010423| 0.094058| 0.082564),(-0.547473| 0.145150| -0.105491| -0.817360),(-0.017743| 0.089615| 0.096895),(-0.708634| 0.164152| -0.176853| -0.663035),(0.009855| 0.040461| 0.034720),(0.078801| -0.088569| -0.191010| 0.974403),(0.016497| 0.071245| 0.060116),(0.090022| -0.077950| -0.207623| 0.970934),(0.016356| 0.082795| 0.076711),(0.478612| -0.199783| -0.039603| 0.854078),(0.010469| 0.081645| 0.088082),(-0.670244| 0.255006| -0.068770| -0.693553)
0.200000,(-0.000231| 0.000799| -0.001427),(-0.009165| -0.003206| -0.009091| 0.999912),(-0.033574| 0.012070| 0.012804),(0.196402| -0.802750| -0.232720| 0.512700),(-0.046845| 0.022405| 0.024432),(0.392019| -0.692434| -0.287454| 0.533130),(-0.065754| 0.039633| 0.046850),(0.336374| -0.617406| -0.407427| 0.582808),(-0.070731| 0.049196| 0.064503),(-0.223923| 0.456344| 0.584619| -0.632321),(-0.030389| 0.051631| 0.018868),(0.047041| -0.039045| 0.094764| 0.993621),(-0.045421| 0.090594| 0.047052),(0.105121| -0.062621| 0.153099| 0.980607),(-0.055957| 0.103995| 0.066519),(0.407851| -0.045190| 0.247874| 0.877596),(-0.061883| 0.103927| 0.080230),(-0.548885| 0.034029| -0.286696| -0.784457),(-0.015586| 0.052780| 0.022954),(0.074093| -0.075662| -0.005045| 0.994364),(-0.023961| 0.092166| 0.053975),(0.137523| -0.093882| 0.036286| 0.985372),(-0.033247| 0.106044| 0.077388),(-0.494023| 0.118384| -0.170868| -0.844234),(-0.040643| 0.103248| 0.092489),(-0.658714| 0.123653| -0.234184| -0.704247),(-0.001615| 0.048851| 0.027735),(0.090758| -0.066568| -0.086832| 0.989844),(-0.003055| 0.083672| 0.058004),(0.164484| -0.094452| -0.040049| 0.981030),(-0.009746| 0.095379| 0.081125),(-0.539385| 0.154562| -0.110699| -0.820318),(-0.017273| 0.091630| 0.095586),(-0.693678| 0.174214| -0.180743| -0.675125),(0.010239| 0.040830| 0.034088),(0.078001| -0.095076| -0.190014| 0.974049),(0.017009| 0.071893| 0.059112),(0.097166| -0.090239| -0.199329| 0.970919),(0.016558| 0.083583| 0.075613),(0.480612| -0.213298| -0.024930| 0.850232),(0.010437| 0.082680| 0.086934),(-0.661649| 0.265909| -0.081120| -0.696372)
