System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.073605| -0.253134| 0.313983),(0.039557| -0.950517| -0.296815| -0.082784),(0.040706| -0.245743| 0.329810),(-0.098225| -0.357283| -0.356177| -0.857810),(0.027372| -0.238977| 0.343726),(-0.214862| -0.337169| -0.536866| -0.742918),(0.008400| -0.227513| 0.369518),(-0.322877| -0.415022| -0.476955| -0.704288),(0.003378| -0.220766| 0.388453),(0.486483| 0.523636| 0.352714| 0.603931),(0.038991| -0.207020| 0.339654),(0.127179| -0.919701| -0.358227| -0.098233),(0.022144| -0.174123| 0.373683),(0.172470| -0.871223| -0.448989| -0.098145),(0.012585| -0.166333| 0.395991),(-0.190808| 0.647070| 0.737738| 0.025183),(0.008893| -0.170539| 0.409789),(-0.190125| 0.503231| 0.842889| -0.012201),(0.053854| -0.204257| 0.342544),(0.032402| -0.916328| -0.368900| -0.152335),(0.043863| -0.169481| 0.378213),(0.056675| -0.884716| -0.436122| -0.154475),(0.035670| -0.160821| 0.403437),(-0.117209| 0.585988| 0.794326| 0.109209),(0.030720| -0.168519| 0.417594),(-0.140621| 0.352188| 0.922521| 0.071731),(0.068627| -0.206621| 0.345594),(-0.051430| -0.914773| -0.367973| -0.158561),(0.066058| -0.175742| 0.379708),(-0.026448| -0.872444| -0.458759| -0.166378),(0.060612| -0.168835| 0.404470),(-0.049883| 0.562238| 0.810206| 0.158012),(0.055250| -0.176626| 0.418139),(-0.086009| 0.346038| 0.923837| 0.139228),(0.082022| -0.213416| 0.349928),(-0.143248| -0.907911| -0.335287| -0.206786),(0.087528| -0.185572| 0.378542),(-0.183390| -0.874437| -0.404480| -0.195255),(0.087468| -0.178103| 0.397198),(0.073628| 0.596743| 0.756314| 0.257807),(0.082564| -0.182249| 0.408446),(0.008726| 0.396817| 0.877656| 0.268663)
0.040000,(0.000015| 0.000071| -0.000061),(-0.000289| -0.000564| -0.000018| 1.000000),(-0.032916| 0.007398| 0.015791),(0.274889| -0.742782| -0.331880| 0.512412),(-0.046242| 0.014182| 0.029706),(0.457336| -0.593330| -0.393412| 0.532944),(-0.065206| 0.025677| 0.055493),(0.384911| -0.520654| -0.492546| 0.581516),(-0.070239| 0.032442| 0.074423),(-0.244627| 0.373047| 0.632766| -0.632931),(-0.034634| 0.046132| 0.025607),(0.060757| -0.040806| 0.085057| 0.993685),(-0.051506| 0.079046| 0.059606),(0.157933| -0.054279| 0.137438| 0.976331),(-0.061073| 0.086844| 0.081910),(-0.494309| -0.002350| -0.209567| -0.843644),(-0.064775| 0.082645| 0.095707),(-0.635442| -0.030259| -0.234540| -0.735043),(-0.019774| 0.048894| 0.028513),(0.082010| -0.064021| -0.020033| 0.994371),(-0.029798| 0.083699| 0.064147),(0.153183| -0.073125| 0.009169| 0.985446),(-0.038013| 0.092389| 0.089356),(-0.575270| 0.058660| -0.122042| -0.806678),(-0.042981| 0.084711| 0.103517),(-0.763226| 0.044277| -0.175549| -0.620248),(-0.005005| 0.046531| 0.031583),(0.088874| -0.045271| -0.101583| 0.989815),(-0.007610| 0.077436| 0.065672),(0.185790| -0.060002| -0.070884| 0.978191),(-0.013081| 0.084374| 0.090425),(-0.604869| 0.086430| -0.045930| -0.790288),(-0.018460| 0.076610| 0.104103),(-0.773171| 0.092678| -0.103952| -0.618717),(0.008384| 0.039736| 0.035938),(0.069471| -0.065778| -0.205615| 0.973945),(0.013864| 0.067613| 0.064527),(0.147323| -0.042941| -0.233259| 0.960230),(0.013794| 0.075126| 0.083169),(-0.557245| 0.143850| 0.106997| -0.810763),(0.008885| 0.071013| 0.094427),(-0.727110| 0.185121| 0.030358| -0.660393)
0.060000,(0.000117| 0.000022| 0.000068),(0.000311| -0.000640| 0.000214| 1.000000),(-0.032926| 0.007363| 0.015778),(0.275574| -0.742459| -0.331982| 0.512447),(-0.046251| 0.014147| 0.029695),(0.457568| -0.592842| -0.393686| 0.533086),(-0.065217| 0.025639| 0.055483),(0.385237| -0.520148| -0.492794| 0.581543),(-0.070254| 0.032400| 0.074414),(-0.245089| 0.372543| 0.633009| -0.632805),(-0.034663| 0.046094| 0.025613),(0.060623| -0.040788| 0.085081| 0.993691),(-0.051576| 0.079059| 0.059562),(0.155354| -0.054318| 0.136796| 0.976832),(-0.061166| 0.086950| 0.081813),(-0.492600| -0.002299| -0.209671| -0.844617),(-0.064891| 0.082781| 0.095610),(-0.634764| -0.030335| -0.235063| -0.735459),(-0.019808| 0.048863| 0.028537),(0.082015| -0.063935| -0.019996| 0.994377),(-0.029871| 0.083706| 0.064132),(0.151285| -0.073031| 0.008819| 0.985749),(-0.038106| 0.092494| 0.089308),(-0.573165| 0.058573| -0.122185| -0.808160),(-0.043099| 0.084883| 0.103496),(-0.761411| 0.044206| -0.176012| -0.622350),(-0.005041| 0.046504| 0.031623),(0.088973| -0.045135| -0.101527| 0.989818),(-0.007687| 0.077445| 0.065686),(0.184009| -0.059880| -0.070927| 0.978532),(-0.013176| 0.084489| 0.090421),(-0.602386| 0.086103| -0.046131| -0.792205),(-0.018568| 0.076816| 0.104151),(-0.770336| 0.092303| -0.104108| -0.622273),(0.008343| 0.039710| 0.035993),(0.069708| -0.065590| -0.205594| 0.973945),(0.013795| 0.067630| 0.064555),(0.144966| -0.042683| -0.233230| 0.960608),(0.013742| 0.075253| 0.083170),(-0.553804| 0.142866| 0.107208| -0.813263),(0.008860| 0.071238| 0.094477),(-0.723633| 0.183910| 0.030819| -0.664517)
0.080000,(0.000146| 0.000166| -0.000064),(0.000190| -0.001843| -0.001316| 0.999997),(-0.032959| 0.007420| 0.015682),(0.274903| -0.743001| -0.331223| 0.512512),(-0.046265| 0.014250| 0.029595),(0.456526| -0.593428| -0.393543| 0.533434),(-0.065219| 0.025804| 0.055369),(0.384982| -0.520808| -0.492329| 0.581516),(-0.070286| 0.032582| 0.074292),(-0.246204| 0.373395| 0.632400| -0.632479),(-0.034631| 0.046155| 0.025527),(0.060222| -0.040926| 0.085380| 0.993684),(-0.051543| 0.079294| 0.059340),(0.150186| -0.054498| 0.135506| 0.977810),(-0.061141| 0.087358| 0.081478),(-0.491611| -0.001344| -0.210517| -0.844985),(-0.064901| 0.083186| 0.095255),(-0.635938| -0.029169| -0.236781| -0.733939),(-0.019779| 0.048890| 0.028502),(0.081937| -0.064086| -0.019627| 0.994381),(-0.029865| 0.083856| 0.063987),(0.147490| -0.073607| 0.008824| 0.986281),(-0.038159| 0.092821| 0.089061),(-0.570568| 0.060193| -0.124181| -0.809573),(-0.043236| 0.085291| 0.103264),(-0.758957| 0.046293| -0.178748| -0.624413),(-0.005028| 0.046494| 0.031640),(0.089239| -0.045272| -0.101125| 0.989829),(-0.007733| 0.077483| 0.065663),(0.182262| -0.060710| -0.069895| 0.978882),(-0.013311| 0.084622| 0.090348),(-0.600559| 0.087677| -0.048818| -0.793258),(-0.018776| 0.077008| 0.104082),(-0.768392| 0.094114| -0.107344| -0.623854),(0.008322| 0.039662| 0.036059),(0.070300| -0.065638| -0.205272| 0.973968),(0.013753| 0.067640| 0.064583),(0.142009| -0.043111| -0.232479| 0.961212),(0.013674| 0.075382| 0.083141),(-0.551309| 0.143951| 0.104907| -0.815065),(0.008757| 0.071443| 0.094459),(-0.721211| 0.185171| 0.028001| -0.666920)
0.100000,(0.000223| 0.000303| -0.000156),(0.000284| -0.003601| -0.002810| 0.999990),(-0.033029| 0.007572| 0.015478),(0.273115| -0.744365| -0.329672| 0.512489),(-0.046355| 0.014532| 0.029307),(0.454377| -0.596413| -0.391297| 0.533591),(-0.065371| 0.026281| 0.054952),(0.384219| -0.523637| -0.490243| 0.581242),(-0.070518| 0.033130| 0.073830),(-0.247621| 0.375663| 0.631169| -0.631812),(-0.034545| 0.046303| 0.025337),(0.059380| -0.041339| 0.085787| 0.993683),(-0.051465| 0.079844| 0.058815),(0.137999| -0.055941| 0.133233| 0.979835),(-0.061166| 0.088476| 0.080671),(-0.481665| 0.002588| -0.211680| -0.850402),(-0.065113| 0.084590| 0.094469),(-0.628630| -0.024433| -0.239728| -0.739431),(-0.019699| 0.048965| 0.028414),(0.081724| -0.064562| -0.019074| 0.994379),(-0.029793| 0.084161| 0.063695),(0.140828| -0.074521| 0.008337| 0.987190),(-0.038176| 0.093521| 0.088609),(-0.563335| 0.063818| -0.126801| -0.813943),(-0.043433| 0.086253| 0.102885),(-0.751994| 0.051194| -0.182849| -0.631230),(-0.004986| 0.046483| 0.031660),(0.089720| -0.045744| -0.100506| 0.989826),(-0.007746| 0.077553| 0.065620),(0.179563| -0.061753| -0.068972| 0.979381),(-0.013436| 0.084909| 0.090246),(-0.595452| 0.090966| -0.052208| -0.796516),(-0.019043| 0.077486| 0.104030),(-0.763050| 0.098394| -0.111806| -0.628945),(0.008292| 0.039571| 0.036175),(0.071421| -0.065946| -0.204799| 0.973965),(0.013640| 0.067568| 0.064707),(0.140964| -0.044880| -0.230199| 0.961833),(0.013451| 0.075443| 0.083236),(-0.546899| 0.146545| 0.100371| -0.818139),(0.008456| 0.071643| 0.094567),(-0.716682| 0.188320| 0.022387| -0.671119)
0.120000,(0.000346| 0.000385| -0.000341),(-0.000979| -0.003375| -0.003585| 0.999988),(-0.033107| 0.007749| 0.015318),(0.269987| -0.746989| -0.326396| 0.512426),(-0.046457| 0.014908| 0.029021),(0.451168| -0.601669| -0.386993| 0.533553),(-0.065548| 0.026968| 0.054467),(0.382601| -0.529001| -0.486278| 0.580783),(-0.070787| 0.033960| 0.073267),(-0.248368| 0.380563| 0.628685| -0.631063),(-0.034396| 0.046512| 0.025096),(0.058515| -0.041659| 0.086234| 0.993682),(-0.051238| 0.080495| 0.058213),(0.128228| -0.056687| 0.131112| 0.981404),(-0.060979| 0.089645| 0.079815),(-0.473983| 0.006235| -0.212521| -0.854480),(-0.065085| 0.086027| 0.093630),(-0.622708| -0.019616| -0.242020| -0.743825),(-0.019553| 0.049080| 0.028265),(0.081404| -0.065248| -0.018428| 0.994373),(-0.029565| 0.084666| 0.063205),(0.132107| -0.075727| 0.007543| 0.988310),(-0.037994| 0.094518| 0.087869),(-0.557209| 0.067913| -0.129859| -0.817339),(-0.043420| 0.087477| 0.102180),(-0.748114| 0.056423| -0.187923| -0.633898),(-0.004881| 0.046499| 0.031617),(0.090090| -0.046647| -0.099839| 0.989818),(-0.007610| 0.077825| 0.065371),(0.173760| -0.063306| -0.068369| 0.980370),(-0.013377| 0.085537| 0.089845),(-0.590763| 0.095123| -0.056238| -0.799243),(-0.019132| 0.078295| 0.103651),(-0.760098| 0.103548| -0.117680| -0.630619),(0.008314| 0.039497| 0.036243),(0.072355| -0.066920| -0.204215| 0.973952),(0.013633| 0.067643| 0.064653),(0.136734| -0.047905| -0.227420| 0.962959),(0.013331| 0.075748| 0.083062),(-0.543178| 0.150855| 0.093846| -0.820606),(0.008228| 0.072087| 0.094386),(-0.713069| 0.192845| 0.014473| -0.673894)
0.140000,(0.000364| 0.000399| -0.000370),(-0.001165| -0.003367| -0.003729| 0.999987),(-0.033163| 0.007926| 0.015164),(0.266906| -0.749324| -0.322827| 0.512892),(-0.046536| 0.015265| 0.028752),(0.448151| -0.606505| -0.382380| 0.533946),(-0.065694| 0.027609| 0.054017),(0.381070| -0.533930| -0.482001| 0.580844),(-0.071014| 0.034736| 0.072746),(-0.249056| 0.385039| 0.625828| -0.630916),(-0.034248| 0.046722| 0.024860),(0.057841| -0.041418| 0.087195| 0.993648),(-0.051009| 0.081088| 0.057663),(0.120261| -0.056719| 0.129893| 0.982572),(-0.060777| 0.090677| 0.079051),(-0.467640| 0.009059| -0.213880| -0.857605),(-0.065016| 0.087288| 0.092881),(-0.617688| -0.015594| -0.244595| -0.747256),(-0.019406| 0.049207| 0.028106),(0.081220| -0.065395| -0.017270| 0.994399),(-0.029335| 0.085150| 0.062733),(0.124444| -0.076297| 0.007399| 0.989261),(-0.037796| 0.095436| 0.087170),(-0.552082| 0.071296| -0.133263| -0.819978),(-0.043367| 0.088586| 0.101507),(-0.745146| 0.060970| -0.193136| -0.635405),(-0.004770| 0.046539| 0.031549),(0.090544| -0.047036| -0.098667| 0.989876),(-0.007460| 0.078108| 0.065105),(0.168477| -0.064255| -0.067298| 0.981304),(-0.013287| 0.086145| 0.089435),(-0.586791| 0.098661| -0.060514| -0.801424),(-0.019169| 0.079057| 0.103255),(-0.757837| 0.108137| -0.123648| -0.631427),(0.008352| 0.039458| 0.036270),(0.073321| -0.067421| -0.203117| 0.974075),(0.013655| 0.067750| 0.064556),(0.132896| -0.050255| -0.224362| 0.964093),(0.013255| 0.076063| 0.082851),(-0.540134| 0.154640| 0.087215| -0.822639),(0.008053| 0.072520| 0.094166),(-0.710057| 0.196924| 0.006592| -0.676015)
0.160000,(0.000469| 0.001157| -0.001714),(-0.010358| -0.009884| -0.016219| 0.999766),(-0.033314| 0.009093| 0.014503),(0.248302| -0.764504| -0.302096| 0.512463),(-0.046748| 0.017255| 0.027547),(0.434026| -0.631559| -0.358483| 0.533146),(-0.066020| 0.030925| 0.052015),(0.370688| -0.558027| -0.462814| 0.580516),(-0.071382| 0.038690| 0.070448),(-0.243967| 0.404275| 0.615803| -0.630736),(-0.033238| 0.048117| 0.023391),(0.054619| -0.041854| 0.088783| 0.993671),(-0.049556| 0.084021| 0.054776),(0.102442| -0.061172| 0.132506| 0.983975),(-0.059618| 0.095141| 0.075375),(0.441723| -0.023619| 0.222376| 0.868834),(-0.064485| 0.092905| 0.089237),(-0.590320| 0.003384| -0.256242| -0.765410),(-0.018391| 0.050198| 0.026879),(0.079262| -0.068782| -0.014668| 0.994370),(-0.027826| 0.087316| 0.060391),(0.116341| -0.081634| 0.011347| 0.989784),(-0.036476| 0.098861| 0.084327),(-0.534716| 0.087254| -0.144131| -0.828065),(-0.042631| 0.092993| 0.098871),(-0.726658| 0.081818| -0.207642| -0.649738),(-0.003926| 0.047124| 0.030687),(0.090801| -0.052459| -0.096213| 0.989822),(-0.006259| 0.079590| 0.063420),(0.163197| -0.072450| -0.062171| 0.981964),(-0.012340| 0.088536| 0.087364),(-0.578328| 0.116812| -0.075365| -0.803873),(-0.018747| 0.082053| 0.101243),(-0.748763| 0.130006| -0.142517| -0.634146),(0.008853| 0.039713| 0.035838),(0.074990| -0.074466| -0.200549| 0.973967),(0.014364| 0.068621| 0.063486),(0.127809| -0.064143| -0.214979| 0.966093),(0.013633| 0.077566| 0.081412),(-0.534586| 0.175701| 0.064185| -0.824153),(0.007983| 0.074377| 0.092585),(-0.707488| 0.220611| -0.024113| -0.670977)
0.180000,(0.000203| 0.000713| -0.001052),(-0.006913| -0.005418| -0.009150| 0.999920),(-0.033280| 0.009764| 0.014071),(0.239187| -0.771687| -0.289209| 0.513466),(-0.046763| 0.018311| 0.026830),(0.427486| -0.644046| -0.343358| 0.533447),(-0.066137| 0.032613| 0.050873),(0.366413| -0.570613| -0.449791| 0.581232),(-0.071568| 0.040705| 0.069141),(-0.243055| 0.415455| 0.607373| -0.631997),(-0.032688| 0.048896| 0.022529),(0.054385| -0.040586| 0.091591| 0.993482),(-0.048835| 0.085466| 0.053261),(0.097619| -0.062047| 0.137342| 0.983747),(-0.059067| 0.097199| 0.073517),(0.431887| -0.028876| 0.229613| 0.871733),(-0.064212| 0.095464| 0.087380),(-0.578844| 0.010659| -0.264609| -0.771238),(-0.017840| 0.050803| 0.026117),(0.079579| -0.069214| -0.011267| 0.994359),(-0.027094| 0.088442| 0.059107),(0.115678| -0.083493| 0.016713| 0.989630),(-0.035879| 0.100519| 0.082832),(-0.527703| 0.093669| -0.152268| -0.830403),(-0.042295| 0.095110| 0.097470),(-0.718186| 0.090454| -0.217052| -0.654917),(-0.003453| 0.047557| 0.030088),(0.092171| -0.054113| -0.092899| 0.989922),(-0.005645| 0.080483| 0.062386),(0.161851| -0.075889| -0.056765| 0.982254),(-0.011868| 0.089893| 0.086135),(-0.574486| 0.124580| -0.085250| -0.804474),(-0.018509| 0.083729| 0.100062),(-0.743878| 0.139409| -0.153857| -0.635248),(0.009175| 0.040012| 0.035436),(0.076987| -0.077183| -0.197132| 0.974297),(0.014769| 0.069258| 0.062736),(0.126333| -0.070424| -0.207775| 0.967425),(0.013876| 0.078544| 0.080472),(-0.531748| 0.184951| 0.050521| -0.824915),(0.008032| 0.075551| 0.091591),(-0.705893| 0.231120| -0.041321| -0.668275)
0.200000,(0.000249| 0.000487| -0.001000),(-0.012410| -0.008867| -0.010622| 0.999827),(-0.033475| 0.010529| 0.013556),(0.226562| -0.784219| -0.265732| 0.512891),(-0.046932| 0.019720| 0.025888),(0.418054| -0.661475| -0.321285| 0.533346),(-0.066265| 0.035086| 0.049289),(0.359705| -0.588479| -0.431719| 0.581312),(-0.071678| 0.043745| 0.067296),(-0.241340| 0.432992| 0.596108| -0.631608),(-0.032075| 0.049869| 0.021008),(0.051200| -0.039952| 0.092491| 0.993593),(-0.048006| 0.087421| 0.050618),(0.099280| -0.061870| 0.142804| 0.982814),(-0.058426| 0.099636| 0.070518),(0.430561| -0.032938| 0.239685| 0.869531),(-0.063867| 0.098251| 0.084316),(-0.574840| 0.016858| -0.276270| -0.770032),(-0.017254| 0.051523| 0.024827),(0.077586| -0.071756| -0.009129| 0.994358),(-0.026407| 0.089917| 0.056925),(0.123250| -0.087460| 0.024201| 0.988218),(-0.035541| 0.102335| 0.080400),(-0.527994| 0.102066| -0.166229| -0.826543),(-0.042363| 0.097279| 0.095011),(-0.711841| 0.100874| -0.232566| -0.654997),(-0.003022| 0.048054| 0.029156),(0.091984| -0.059032| -0.090862| 0.989848),(-0.005187| 0.081641| 0.060726),(0.168467| -0.083138| -0.049642| 0.980940),(-0.011833| 0.091307| 0.084196),(-0.579449| 0.136651| -0.102708| -0.796879),(-0.018913| 0.085228| 0.097932),(-0.746953| 0.152765| -0.175319| -0.622887),(0.009321| 0.040361| 0.034943),(0.078169| -0.084416| -0.194728| 0.974087),(0.015120| 0.070264| 0.061498),(0.123647| -0.079050| -0.204383| 0.967828),(0.014074| 0.080027| 0.078860),(-0.532552| 0.199912| 0.032615| -0.821803),(0.007843| 0.077181| 0.089749),(-0.712579| 0.248956| -0.069780| -0.652214)
