System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.074168| -0.253609| 0.313065),(0.034942| -0.948673| -0.300905| -0.090854),(0.041279| -0.245917| 0.328592),(-0.102628| -0.349361| -0.353103| -0.861820),(0.028142| -0.238919| 0.342570),(-0.222801| -0.332041| -0.528203| -0.749073),(0.009312| -0.227152| 0.368358),(-0.325986| -0.405043| -0.472042| -0.711934),(0.004025| -0.220336| 0.387237),(0.484476| 0.509045| 0.355518| 0.616249),(0.039842| -0.207343| 0.338798),(0.123047| -0.918014| -0.361465| -0.107023),(0.022937| -0.174398| 0.372765),(0.170385| -0.872316| -0.445115| -0.109123),(0.012992| -0.165973| 0.394859),(0.192245| -0.665677| -0.719899| -0.040755),(0.008765| -0.169331| 0.408739),(-0.194355| 0.534462| 0.822525| 0.005366),(0.054695| -0.204804| 0.341904),(0.028088| -0.913634| -0.372376| -0.160686),(0.044632| -0.170278| 0.377770),(0.054604| -0.881658| -0.439161| -0.163816),(0.036146| -0.161623| 0.402980),(-0.118566| 0.587657| 0.791445| 0.119231),(0.030917| -0.169282| 0.416976),(-0.145491| 0.342636| 0.924776| 0.078879),(0.069393| -0.207393| 0.345106),(-0.055767| -0.911506| -0.371934| -0.166467),(0.066884| -0.176540| 0.379282),(-0.031056| -0.873625| -0.453133| -0.174600),(0.061384| -0.168893| 0.404042),(-0.046345| 0.581468| 0.794580| 0.168495),(0.055796| -0.175787| 0.418119),(-0.083474| 0.378487| 0.909339| 0.151267),(0.082626| -0.214424| 0.349555),(-0.147990| -0.903916| -0.339490| -0.213967),(0.088470| -0.186507| 0.378075),(-0.192731| -0.879587| -0.386688| -0.199132),(0.088993| -0.178061| 0.396548),(0.088876| 0.629848| 0.725591| 0.262509),(0.084489| -0.180946| 0.408391),(0.028783| 0.454693| 0.846387| 0.275780)
0.040000,(0.000001| -0.000098| 0.000125),(-0.000189| -0.000436| -0.000535| 1.000000),(-0.032897| 0.007725| 0.015501),(0.268794| -0.743037| -0.336292| 0.512400),(-0.046032| 0.014752| 0.029468),(0.447040| -0.595665| -0.399897| 0.534249),(-0.064875| 0.026565| 0.055229),(0.380361| -0.525062| -0.493909| 0.579387),(-0.070202| 0.033409| 0.074091),(-0.250376| 0.381768| 0.629542| -0.628683),(-0.034301| 0.046306| 0.025691),(0.059114| -0.042546| 0.085366| 0.993684),(-0.051208| 0.079271| 0.059635),(0.148226| -0.060183| 0.139151| 0.977264),(-0.061169| 0.087689| 0.081720),(0.466982| -0.011243| 0.212970| 0.858164),(-0.065409| 0.084320| 0.095594),(-0.602234| -0.013249| -0.239593| -0.761403),(-0.019449| 0.048830| 0.028810),(0.081352| -0.064961| -0.019694| 0.994371),(-0.029512| 0.083405| 0.064631),(0.151170| -0.076759| 0.011836| 0.985452),(-0.038021| 0.092119| 0.089811),(-0.566560| 0.068383| -0.128677| -0.811034),(-0.043280| 0.084503| 0.103826),(-0.762270| 0.055977| -0.187010| -0.617121),(-0.004756| 0.046227| 0.032025),(0.089486| -0.045462| -0.100952| 0.989815),(-0.007268| 0.077113| 0.066174),(0.175355| -0.061472| -0.071033| 0.980014),(-0.012792| 0.084783| 0.090909),(-0.580669| 0.093879| -0.046128| -0.807392),(-0.018404| 0.077884| 0.104973),(-0.746653| 0.103205| -0.104251| -0.648837),(0.008466| 0.039183| 0.036489),(0.071099| -0.064617| -0.205425| 0.973946),(0.014316| 0.067126| 0.064985),(0.125865| -0.037791| -0.238148| 0.962297),(0.014823| 0.075586| 0.083434),(-0.516826| 0.140647| 0.118192| -0.836146),(0.010284| 0.072677| 0.095255),(-0.679793| 0.183254| 0.047452| -0.708554)
0.060000,(-0.000012| 0.000051| -0.000002),(-0.000055| -0.000253| -0.000446| 1.000000),(-0.032895| 0.007749| 0.015492),(0.268300| -0.743316| -0.336076| 0.512396),(-0.046027| 0.014793| 0.029452),(0.446605| -0.596131| -0.399673| 0.534260),(-0.064873| 0.026632| 0.055201),(0.380148| -0.525597| -0.493585| 0.579318),(-0.070211| 0.033486| 0.074057),(-0.250524| 0.382387| 0.629204| -0.628587),(-0.034270| 0.046333| 0.025677),(0.059034| -0.042593| 0.085397| 0.993684),(-0.051163| 0.079318| 0.059608),(0.148074| -0.060285| 0.139195| 0.977274),(-0.061126| 0.087747| 0.081687),(0.466954| -0.011612| 0.213190| 0.858120),(-0.065374| 0.084380| 0.095557),(-0.602293| -0.012772| -0.239891| -0.761270),(-0.019417| 0.048843| 0.028803),(0.081305| -0.065040| -0.019649| 0.994371),(-0.029460| 0.083466| 0.064590),(0.150019| -0.076929| 0.011695| 0.985616),(-0.037969| 0.092251| 0.089746),(-0.565477| 0.068923| -0.128778| -0.811728),(-0.043248| 0.084682| 0.103781),(-0.760974| 0.056719| -0.187131| -0.618614),(-0.004728| 0.046228| 0.032026),(0.089498| -0.045556| -0.100905| 0.989815),(-0.007230| 0.077132| 0.066161),(0.174912| -0.061682| -0.070942| 0.980086),(-0.012761| 0.084817| 0.090881),(-0.580738| 0.094421| -0.046610| -0.807252),(-0.018387| 0.077913| 0.104935),(-0.746938| 0.103856| -0.104922| -0.648297),(0.008485| 0.039173| 0.036498),(0.071147| -0.064707| -0.205386| 0.973945),(0.014349| 0.067123| 0.064986),(0.125503| -0.037910| -0.238119| 0.962347),(0.014851| 0.075582| 0.083423),(-0.517405| 0.141317| 0.117598| -0.835759),(0.010292| 0.072655| 0.095229),(-0.680655| 0.184115| 0.046534| -0.707564)
0.080000,(-0.000012| 0.000052| -0.000005),(-0.000054| -0.000240| -0.000426| 1.000000),(-0.032888| 0.007770| 0.015484),(0.267887| -0.743523| -0.335842| 0.512465),(-0.046017| 0.014826| 0.029440),(0.446259| -0.596488| -0.399425| 0.534336),(-0.064864| 0.026684| 0.055180),(0.379971| -0.525990| -0.493270| 0.579346),(-0.070211| 0.033546| 0.074032),(-0.250626| 0.382816| 0.628887| -0.628602),(-0.034241| 0.046356| 0.025665),(0.058977| -0.042576| 0.085521| 0.993678),(-0.051124| 0.079357| 0.059586),(0.147951| -0.060314| 0.139326| 0.977272),(-0.061087| 0.087793| 0.081660),(0.466927| -0.011878| 0.213455| 0.858065),(-0.065341| 0.084428| 0.095528),(-0.602340| -0.012409| -0.240212| -0.761138),(-0.019387| 0.048856| 0.028797),(0.081276| -0.065049| -0.019513| 0.994375),(-0.029415| 0.083514| 0.064558),(0.149168| -0.077005| 0.011687| 0.985740),(-0.037923| 0.092352| 0.089696),(-0.564680| 0.069324| -0.128953| -0.812221),(-0.043217| 0.084818| 0.103747),(-0.760028| 0.057299| -0.187316| -0.619667),(-0.004701| 0.046232| 0.032026),(0.089518| -0.045580| -0.100768| 0.989826),(-0.007195| 0.077150| 0.066151),(0.174604| -0.061794| -0.070776| 0.980146),(-0.012731| 0.084845| 0.090859),(-0.580793| 0.094828| -0.047067| -0.807138),(-0.018368| 0.077937| 0.104905),(-0.747150| 0.104371| -0.105511| -0.647874),(0.008505| 0.039168| 0.036503),(0.071198| -0.064728| -0.205256| 0.973967),(0.014380| 0.067123| 0.064985),(0.125270| -0.037949| -0.238006| 0.962403),(0.014878| 0.075582| 0.083414),(-0.517834| 0.141810| 0.117068| -0.835484),(0.010305| 0.072642| 0.095210),(-0.681269| 0.184772| 0.045776| -0.706850)
0.100000,(0.000050| 0.000071| 0.000118),(-0.000254| -0.001559| -0.001273| 0.999998),(-0.032937| 0.007861| 0.015370),(0.267014| -0.744363| -0.334650| 0.512480),(-0.046048| 0.014962| 0.029321),(0.445361| -0.597264| -0.398935| 0.534585),(-0.064871| 0.026882| 0.055051),(0.379555| -0.526682| -0.492772| 0.579413),(-0.070217| 0.033763| 0.073898),(-0.251042| 0.383347| 0.628533| -0.628466),(-0.034217| 0.046456| 0.025528),(0.058605| -0.042652| 0.085702| 0.993681),(-0.051119| 0.079605| 0.059314),(0.144308| -0.060988| 0.139223| 0.977790),(-0.061137| 0.088192| 0.081287),(0.465030| -0.013130| 0.214901| 0.858715),(-0.065452| 0.084874| 0.095145),(-0.601229| -0.010948| -0.242264| -0.761389),(-0.019366| 0.048923| 0.028701),(0.081171| -0.065236| -0.019251| 0.994377),(-0.029411| 0.083684| 0.064366),(0.147034| -0.077572| 0.011979| 0.986012),(-0.037974| 0.092635| 0.089430),(-0.563311| 0.070794| -0.130927| -0.812729),(-0.043342| 0.085156| 0.103488),(-0.758079| 0.059218| -0.189764| -0.621128),(-0.004697| 0.046263| 0.031977),(0.089714| -0.045830| -0.100489| 0.989825),(-0.007232| 0.077189| 0.066088),(0.175184| -0.062498| -0.069851| 0.980064),(-0.012849| 0.084862| 0.090773),(-0.581607| 0.096422| -0.049587| -0.806212),(-0.018554| 0.077929| 0.104781),(-0.747385| 0.106253| -0.108487| -0.646805),(0.008476| 0.039165| 0.036500),(0.071667| -0.064984| -0.205023| 0.973964),(0.014340| 0.067135| 0.064972),(0.125179| -0.038379| -0.237607| 0.962497),(0.014798| 0.075604| 0.083381),(-0.518616| 0.143467| 0.114871| -0.835021),(0.010161| 0.072646| 0.095143),(-0.682715| 0.187008| 0.042461| -0.705071)
0.120000,(0.000035| 0.000305| -0.000226),(0.000895| -0.002186| -0.002863| 0.999993),(-0.032973| 0.008017| 0.015236),(0.264198| -0.745317| -0.334793| 0.512461),(-0.046092| 0.015186| 0.029145),(0.443186| -0.599286| -0.398264| 0.534629),(-0.064940| 0.027199| 0.054815),(0.378244| -0.528206| -0.492218| 0.579354),(-0.070313| 0.034091| 0.073649),(-0.250967| 0.383639| 0.628504| -0.628346),(-0.034066| 0.046600| 0.025460),(0.057947| -0.043171| 0.085873| 0.993682),(-0.050870| 0.080028| 0.059071),(0.135565| -0.061962| 0.136879| 0.979310),(-0.060883| 0.088969| 0.080864),(0.460153| -0.016319| 0.215147| 0.861223),(-0.065286| 0.085761| 0.094712),(-0.599260| -0.007048| -0.243810| -0.762493),(-0.019215| 0.048985| 0.028697),(0.080846| -0.065701| -0.019020| 0.994377),(-0.029154| 0.083867| 0.064293),(0.142681| -0.077972| 0.010936| 0.986632),(-0.037711| 0.093021| 0.089271),(-0.559884| 0.074255| -0.132023| -0.814608),(-0.043192| 0.085651| 0.103344),(-0.754704| 0.064204| -0.191791| -0.624113),(-0.004576| 0.046234| 0.032035),(0.089858| -0.046203| -0.100185| 0.989825),(-0.007074| 0.077112| 0.066192),(0.175213| -0.063199| -0.069450| 0.980043),(-0.012739| 0.084793| 0.090875),(-0.580039| 0.099774| -0.051400| -0.806820),(-0.018541| 0.077899| 0.104862),(-0.745738| 0.110782| -0.111071| -0.647507),(0.008536| 0.039053| 0.036606),(0.072163| -0.065070| -0.204832| 0.973962),(0.014386| 0.066939| 0.065164),(0.126581| -0.039722| -0.235898| 0.962679),(0.014748| 0.075373| 0.083596),(-0.518277| 0.146648| 0.111406| -0.835148),(0.010025| 0.072423| 0.095325),(-0.681531| 0.190911| 0.038410| -0.705403)
0.140000,(0.000260| 0.000829| -0.000424),(-0.002412| -0.006345| -0.009085| 0.999936),(-0.033022| 0.008557| 0.014886),(0.255202| -0.751226| -0.327852| 0.512879),(-0.046177| 0.016025| 0.028605),(0.437212| -0.608833| -0.389794| 0.535004),(-0.065092| 0.028493| 0.054007),(0.374313| -0.536566| -0.485416| 0.579964),(-0.070500| 0.035558| 0.072757),(-0.250026| 0.388779| 0.624960| -0.629097),(-0.033540| 0.047214| 0.024939),(0.056321| -0.043398| 0.087333| 0.993639),(-0.050100| 0.081502| 0.057886),(0.118378| -0.063800| 0.135021| 0.981675),(-0.060161| 0.091246| 0.079208),(0.452702| -0.023230| 0.220017| 0.863779),(-0.064796| 0.088295| 0.093027),(-0.595544| 0.002029| -0.251155| -0.763050),(-0.018687| 0.049377| 0.028329),(0.080104| -0.066823| -0.017166| 0.994396),(-0.028326| 0.084996| 0.063332),(0.128154| -0.079835| 0.010284| 0.988482),(-0.036909| 0.094944| 0.087876),(-0.552378| 0.083339| -0.139129| -0.817666),(-0.042715| 0.087918| 0.102005),(-0.746428| 0.076659| -0.201112| -0.629700),(-0.004137| 0.046394| 0.031856),(0.090452| -0.047871| -0.098304| 0.989880),(-0.006436| 0.077557| 0.065787),(0.171941| -0.065212| -0.068067| 0.980587),(-0.012188| 0.085463| 0.090287),(-0.580567| 0.109549| -0.059653| -0.804601),(-0.018272| 0.078583| 0.104138),(-0.747891| 0.123652| -0.122570| -0.640583),(0.008790| 0.039004| 0.036626),(0.073709| -0.066926| -0.203083| 0.974087),(0.014876| 0.067029| 0.065010),(0.122649| -0.041180| -0.235458| 0.963235),(0.015242| 0.075616| 0.083281),(-0.519227| 0.156717| 0.103294| -0.833771),(0.010295| 0.072730| 0.094931),(-0.681367| 0.203633| 0.027633| -0.702502)
0.160000,(0.000193| 0.000385| -0.000506),(-0.006147| -0.001754| -0.005172| 0.999966),(-0.033094| 0.008972| 0.014728),(0.248348| -0.758068| -0.317830| 0.512485),(-0.046238| 0.016785| 0.028265),(0.431779| -0.619247| -0.380032| 0.534487),(-0.065190| 0.029830| 0.053363),(0.370842| -0.548428| -0.475908| 0.578977),(-0.070692| 0.037230| 0.071964),(-0.249372| 0.401808| 0.617834| -0.628208),(-0.033181| 0.047770| 0.024313),(0.055542| -0.043264| 0.087679| 0.993658),(-0.049517| 0.082829| 0.056582),(0.109770| -0.065194| 0.135308| 0.982544),(-0.059628| 0.093252| 0.077546),(0.445651| -0.026766| 0.222228| 0.866772),(-0.064421| 0.090688| 0.091386),(-0.590383| 0.006318| -0.254344| -0.765975),(-0.018319| 0.049819| 0.027732),(0.079467| -0.068226| -0.016432| 0.994364),(-0.027697| 0.086105| 0.062129),(0.122578| -0.081995| 0.011080| 0.989004),(-0.036284| 0.096745| 0.086416),(-0.544940| 0.088174| -0.141614| -0.821713),(-0.042272| 0.090201| 0.100712),(-0.738445| 0.082715| -0.204217| -0.637301),(-0.003818| 0.046719| 0.031363),(0.090326| -0.050384| -0.097753| 0.989822),(-0.005982| 0.078337| 0.064879),(0.170963| -0.069562| -0.065332| 0.980645),(-0.011852| 0.086588| 0.089214),(-0.580019| 0.115940| -0.065634| -0.803635),(-0.018104| 0.079892| 0.103082),(-0.746857| 0.130480| -0.129575| -0.639054),(0.009011| 0.039247| 0.036278),(0.073775| -0.070538| -0.202349| 0.973980),(0.015065| 0.067590| 0.064369),(0.124325| -0.050662| -0.228588| 0.964222),(0.015087| 0.076320| 0.082509),(-0.524461| 0.167351| 0.089377| -0.830028),(0.009865| 0.073394| 0.094016),(-0.687711| 0.213919| 0.010466| -0.693673)
0.180000,(0.000181| 0.000713| -0.000790),(-0.006991| -0.001894| -0.005852| 0.999957),(-0.033131| 0.009385| 0.014635),(0.240479| -0.765395| -0.306224| 0.512414),(-0.046324| 0.017582| 0.027896),(0.426215| -0.631628| -0.366586| 0.533855),(-0.065399| 0.031280| 0.052555),(0.367071| -0.562071| -0.463574| 0.578303),(-0.071031| 0.039072| 0.070959),(-0.248332| 0.416381| 0.608850| -0.627901),(-0.032758| 0.048328| 0.023676),(0.054589| -0.042747| 0.088362| 0.993673),(-0.048867| 0.084029| 0.055348),(0.107727| -0.065982| 0.138162| 0.982320),(-0.059043| 0.094928| 0.076079),(0.440795| -0.029885| 0.225511| 0.868304),(-0.063983| 0.092730| 0.089938),(-0.584701| 0.010486| -0.257866| -0.769103),(-0.017885| 0.050252| 0.027120),(0.078609| -0.069456| -0.015292| 0.994366),(-0.027012| 0.087037| 0.061040),(0.124620| -0.083742| 0.013808| 0.988568),(-0.035621| 0.098142| 0.085241),(-0.539204| 0.092724| -0.143837| -0.824604),(-0.041769| 0.092085| 0.099710),(-0.729640| 0.088826| -0.206096| -0.645956),(-0.003436| 0.047033| 0.030856),(0.089986| -0.052892| -0.096812| 0.989815),(-0.005409| 0.079134| 0.063920),(0.170858| -0.073536| -0.062462| 0.980561),(-0.011352| 0.087773| 0.088112),(-0.578410| 0.122165| -0.070903| -0.803425),(-0.017756| 0.081343| 0.102045),(-0.744018| 0.137332| -0.135397| -0.639723),(0.009286| 0.039481| 0.035931),(0.073594| -0.074322| -0.201177| 0.973955),(0.015475| 0.068219| 0.063603),(0.122486| -0.057778| -0.224352| 0.965052),(0.015362| 0.077227| 0.081556),(-0.525511| 0.176587| 0.079235| -0.828479),(0.009934| 0.074338| 0.092940),(-0.694981| 0.224774| -0.005371| -0.682972)
0.200000,(0.000184| 0.000726| -0.000804),(-0.007105| -0.001915| -0.005936| 0.999955),(-0.033072| 0.009847| 0.014426),(0.233999| -0.771597| -0.294957| 0.512721),(-0.046306| 0.018351| 0.027463),(0.421752| -0.642211| -0.353804| 0.533397),(-0.065482| 0.032574| 0.051767),(0.364218| -0.573746| -0.451752| 0.577997),(-0.071218| 0.040681| 0.070011),(-0.247982| 0.428925| 0.599910| -0.628201),(-0.032331| 0.048907| 0.023028),(0.055210| -0.041818| 0.090248| 0.993508),(-0.048258| 0.085114| 0.054226),(0.107690| -0.066055| 0.141934| 0.981781),(-0.058487| 0.096383| 0.074778),(0.438118| -0.032110| 0.229504| 0.868533),(-0.063545| 0.094477| 0.088652),(-0.581098| 0.013710| -0.261934| -0.770407),(-0.017450| 0.050731| 0.026491),(0.079293| -0.070110| -0.012970| 0.994298),(-0.026377| 0.087906| 0.060036),(0.127917| -0.084836| 0.017514| 0.987995),(-0.035003| 0.099372| 0.084175),(-0.535682| 0.096347| -0.147029| -0.825920),(-0.041278| 0.093705| 0.098784),(-0.723221| 0.093866| -0.208841| -0.651557),(-0.003042| 0.047418| 0.030310),(0.091117| -0.054718| -0.094659| 0.989820),(-0.004862| 0.079904| 0.063011),(0.172164| -0.076562| -0.058697| 0.980333),(-0.010861| 0.088856| 0.087090),(-0.578013| 0.127316| -0.076566| -0.802390),(-0.017383| 0.082641| 0.101078),(-0.742304| 0.143138| -0.141366| -0.639150),(0.009596| 0.039801| 0.035513),(0.074828| -0.077315| -0.198817| 0.974113),(0.015897| 0.068859| 0.062846),(0.122301| -0.063413| -0.219597| 0.965815),(0.015683| 0.078094| 0.080647),(-0.527126| 0.184232| 0.069644| -0.826648),(0.010092| 0.075236| 0.091935),(-0.701256| 0.233924| -0.019510| -0.673156)
