System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.068245| -0.263526| 0.322415),(0.034280| -0.939939| -0.322520| -0.106401),(0.035200| -0.256535| 0.337618),(-0.118948| -0.327946| -0.360113| -0.865229),(0.021197| -0.250008| 0.350963),(-0.216774| -0.301663| -0.541429| -0.754230),(0.000562| -0.239105| 0.375768),(-0.315471| -0.372508| -0.493548| -0.719810),(-0.006366| -0.232881| 0.394353),(-0.471518| -0.478266| -0.390153| -0.629852),(0.033708| -0.218476| 0.349634),(0.122928| -0.907891| -0.380979| -0.124413),(0.016206| -0.186016| 0.383948),(0.164255| -0.877231| -0.431751| -0.130680),(0.005907| -0.177429| 0.405466),(-0.196422| 0.652450| 0.729693| 0.057239),(0.001356| -0.181435| 0.419004),(-0.201846| 0.503278| 0.840048| 0.016996),(0.048482| -0.216151| 0.353245),(0.026906| -0.902180| -0.393004| -0.175771),(0.038199| -0.182012| 0.389554),(0.042457| -0.887601| -0.422352| -0.178830),(0.029696| -0.172345| 0.414319),(-0.115288| 0.598488| 0.780673| 0.138097),(0.023913| -0.179330| 0.428493),(-0.146521| 0.368052| 0.912701| 0.100232),(0.063068| -0.218973| 0.356734),(-0.057054| -0.899722| -0.393719| -0.179529),(0.059851| -0.189322| 0.391951),(-0.032171| -0.866922| -0.460464| -0.188105),(0.053807| -0.182210| 0.416631),(-0.052237| 0.566827| 0.802121| 0.180502),(0.047783| -0.189467| 0.430331),(-0.091622| 0.364314| 0.912566| 0.161569),(0.076077| -0.226351| 0.361293),(-0.150818| -0.891928| -0.362309| -0.224612),(0.082354| -0.198915| 0.390178),(-0.215907| -0.888183| -0.355100| -0.196010),(0.083782| -0.190078| 0.408068),(0.105180| 0.625510| 0.723698| 0.271912),(0.079191| -0.193207| 0.419701),(0.033971| 0.421394| 0.859145| 0.288344)
0.040000,(0.000058| 0.000056| 0.000016),(-0.000277| 0.000333| 0.000570| 1.000000),(-0.033042| 0.006980| 0.015204),(0.275632| -0.727537| -0.363566| 0.512384),(-0.047023| 0.013512| 0.028569),(0.460442| -0.587985| -0.400242| 0.531106),(-0.067639| 0.024427| 0.053388),(0.402214| -0.518584| -0.488749| 0.574821),(-0.074600| 0.030671| 0.071960),(0.285140| -0.377388| -0.620284| 0.625717),(-0.034577| 0.045037| 0.027202),(0.056591| -0.046808| 0.084834| 0.993685),(-0.052065| 0.077587| 0.061448),(0.107054| -0.067328| 0.126848| 0.983827),(-0.062333| 0.086303| 0.082912),(-0.455255| 0.022073| -0.220377| -0.862375),(-0.066871| 0.082339| 0.096462),(-0.606430| -0.002147| -0.255511| -0.752963),(-0.019803| 0.047383| 0.030798),(0.081662| -0.064336| -0.020516| 0.994370),(-0.030074| 0.081597| 0.067044),(0.110257| -0.072604| -0.003963| 0.991240),(-0.038544| 0.091374| 0.091767),(-0.531990| 0.075865| -0.125585| -0.833943),(-0.044311| 0.084437| 0.105965),(-0.726755| 0.070122| -0.189260| -0.656576),(-0.005211| 0.044581| 0.034278),(0.092109| -0.041057| -0.100505| 0.989813),(-0.008446| 0.074234| 0.069488),(0.163482| -0.058326| -0.071555| 0.982218),(-0.014488| 0.081343| 0.094173),(-0.571809| 0.098021| -0.056497| -0.812548),(-0.020494| 0.074095| 0.107885),(-0.735894| 0.110443| -0.118107| -0.657506),(0.007807| 0.037218| 0.038835),(0.076565| -0.055174| -0.206234| 0.973941),(0.014093| 0.064683| 0.067685),(0.076147| -0.007527| -0.259357| 0.962746),(0.015564| 0.073565| 0.085559),(-0.497515| 0.129238| 0.132309| -0.847508),(0.011019| 0.070496| 0.097232),(-0.682662| 0.184218| 0.050146| -0.705352)
0.060000,(0.000069| 0.000108| -0.000027),(-0.000254| 0.000899| 0.000987| 0.999999),(-0.033027| 0.006973| 0.015211),(0.276409| -0.727192| -0.363695| 0.512364),(-0.046963| 0.013511| 0.028618),(0.459991| -0.587300| -0.401557| 0.531262),(-0.067551| 0.024444| 0.053462),(0.402515| -0.519337| -0.488489| 0.574151),(-0.074591| 0.030724| 0.072006),(0.287001| -0.380981| -0.618348| 0.624603),(-0.034629| 0.045018| 0.027196),(0.056833| -0.046674| 0.084741| 0.993685),(-0.052070| 0.077735| 0.061329),(0.101327| -0.066955| 0.124356| 0.984777),(-0.062274| 0.086704| 0.082685),(-0.452472| 0.021229| -0.218127| -0.864430),(-0.066788| 0.082825| 0.096256),(-0.606376| -0.003446| -0.253654| -0.753628),(-0.019852| 0.047400| 0.030759),(0.081751| -0.064206| -0.020645| 0.994368),(-0.030068| 0.081749| 0.066897),(0.105959| -0.072143| -0.005556| 0.991735),(-0.038458| 0.091752| 0.091544),(-0.529041| 0.074807| -0.123522| -0.836219),(-0.044193| 0.084925| 0.105796),(-0.725825| 0.068752| -0.187451| -0.658266),(-0.005249| 0.044627| 0.034214),(0.092009| -0.040948| -0.100664| 0.989810),(-0.008496| 0.074252| 0.069434),(0.164695| -0.058221| -0.071479| 0.982027),(-0.014525| 0.081330| 0.094146),(-0.571866| 0.096920| -0.055483| -0.812711),(-0.020493| 0.074093| 0.107878),(-0.735752| 0.108976| -0.116681| -0.658164),(0.007788| 0.037288| 0.038755),(0.076305| -0.055148| -0.206358| 0.973937),(0.014068| 0.064777| 0.067579),(0.075785| -0.007563| -0.259465| 0.962745),(0.015573| 0.073707| 0.085451),(-0.495165| 0.127709| 0.133972| -0.848854),(0.011098| 0.070727| 0.097182),(-0.678685| 0.181730| 0.053327| -0.709589)
0.080000,(0.000030| 0.000143| -0.000063),(-0.000864| 0.000922| 0.000842| 0.999999),(-0.033007| 0.006958| 0.015247),(0.276973| -0.727344| -0.362956| 0.512368),(-0.046928| 0.013507| 0.028663),(0.460050| -0.587436| -0.401310| 0.531246),(-0.067529| 0.024468| 0.053489),(0.403126| -0.520679| -0.487189| 0.573612),(-0.074645| 0.030792| 0.071997),(0.288626| -0.384488| -0.616130| 0.623897),(-0.034659| 0.045007| 0.027175),(0.057081| -0.046425| 0.084722| 0.993684),(-0.052054| 0.077953| 0.061130),(0.094706| -0.066845| 0.122111| 0.985724),(-0.062219| 0.087270| 0.082340),(-0.447314| 0.020705| -0.215788| -0.867708),(-0.066740| 0.083580| 0.095951),(-0.603373| -0.004364| -0.251616| -0.756711),(-0.019879| 0.047428| 0.030700),(0.081834| -0.064097| -0.020679| 0.994368),(-0.030028| 0.081980| 0.066667),(0.100845| -0.071814| -0.007110| 0.992282),(-0.038334| 0.092300| 0.091210),(-0.524698| 0.073802| -0.121311| -0.839362),(-0.044043| 0.085650| 0.105542),(-0.723874| 0.067386| -0.185565| -0.661084),(-0.005265| 0.044685| 0.034132),(0.091905| -0.040959| -0.100757| 0.989810),(-0.008503| 0.074361| 0.069305),(0.164716| -0.058177| -0.071539| 0.982022),(-0.014502| 0.081507| 0.094022),(-0.570675| 0.095826| -0.054296| -0.813757),(-0.020432| 0.074346| 0.107810),(-0.734370| 0.107489| -0.115029| -0.660239),(0.007789| 0.037372| 0.038665),(0.076030| -0.055367| -0.206397| 0.973938),(0.014066| 0.064927| 0.067424),(0.075069| -0.008139| -0.259298| 0.962841),(0.015598| 0.073942| 0.085276),(-0.492564| 0.126555| 0.135119| -0.850358),(0.011191| 0.071074| 0.097070),(-0.674158| 0.179387| 0.056066| -0.714275)
0.100000,(0.000060| 0.000180| -0.000118),(-0.001653| 0.001289| 0.001097| 0.999997),(-0.032983| 0.006945| 0.015300),(0.277638| -0.727927| -0.361261| 0.512377),(-0.046901| 0.013508| 0.028710),(0.460511| -0.588046| -0.400024| 0.531142),(-0.067514| 0.024510| 0.053510),(0.403696| -0.522224| -0.485446| 0.573283),(-0.074668| 0.030889| 0.071987),(0.289229| -0.387457| -0.614269| 0.623616),(-0.034693| 0.045021| 0.027110),(0.057399| -0.046012| 0.084735| 0.993684),(-0.052063| 0.078194| 0.060869),(0.089563| -0.066856| 0.120816| 0.986363),(-0.062204| 0.087795| 0.081943),(0.444089| -0.019560| 0.214189| 0.869785),(-0.066715| 0.084254| 0.095592),(-0.601400| -0.006089| -0.249921| -0.758828),(-0.019909| 0.047492| 0.030583),(0.081919| -0.063978| -0.020672| 0.994369),(-0.029994| 0.082328| 0.066296),(0.094627| -0.071820| -0.008478| 0.992883),(-0.038221| 0.093025| 0.090685),(-0.520504| 0.072477| -0.119429| -0.842354),(-0.043896| 0.086565| 0.105103),(-0.722216| 0.065311| -0.183884| -0.663570),(-0.005281| 0.044792| 0.033985),(0.091732| -0.041083| -0.100851| 0.989811),(-0.008492| 0.074665| 0.069001),(0.161673| -0.058404| -0.071786| 0.982496),(-0.014445| 0.082032| 0.093660),(-0.568440| 0.094458| -0.053309| -0.815544),(-0.020329| 0.074996| 0.107528),(-0.732710| 0.105408| -0.113724| -0.662640),(0.007799| 0.037519| 0.038513),(0.075616| -0.055876| -0.206402| 0.973940),(0.014065| 0.065230| 0.067125),(0.072521| -0.009651| -0.258576| 0.963217),(0.015604| 0.074399| 0.084907),(-0.489831| 0.125778| 0.135195| -0.852038),(0.011255| 0.071654| 0.096758),(-0.670322| 0.177100| 0.057352| -0.718342)
0.120000,(0.000073| 0.000201| -0.000143),(-0.001997| 0.001471| 0.001233| 0.999996),(-0.032960| 0.006946| 0.015340),(0.278436| -0.728716| -0.359330| 0.512181),(-0.046879| 0.013524| 0.028742),(0.461195| -0.588859| -0.398507| 0.530789),(-0.067504| 0.024567| 0.053515),(0.404322| -0.523850| -0.483705| 0.572831),(-0.074679| 0.031003| 0.071964),(0.289538| -0.390216| -0.612692| 0.623304),(-0.034727| 0.045054| 0.027022),(0.057932| -0.045692| 0.084632| 0.993677),(-0.052080| 0.078437| 0.060592),(0.085490| -0.067022| 0.119808| 0.986836),(-0.062203| 0.088281| 0.081544),(0.441951| -0.018322| 0.212775| 0.871246),(-0.066699| 0.084865| 0.095227),(-0.600109| -0.007974| -0.248266| -0.760375),(-0.019939| 0.047576| 0.030440),(0.082199| -0.064002| -0.020774| 0.994342),(-0.029965| 0.082704| 0.065889),(0.088661| -0.072083| -0.009800| 0.993402),(-0.038119| 0.093771| 0.090118),(-0.516832| 0.071184| -0.117615| -0.844976),(-0.043760| 0.087490| 0.104618),(-0.720931| 0.063120| -0.182199| -0.665641),(-0.005296| 0.044920| 0.033812),(0.091733| -0.041389| -0.101067| 0.989777),(-0.008476| 0.075024| 0.068646),(0.158005| -0.058852| -0.072200| 0.983035),(-0.014380| 0.082649| 0.093230),(-0.566186| 0.093139| -0.052288| -0.817328),(-0.020220| 0.075745| 0.107180),(-0.731229| 0.103263| -0.112447| -0.664829),(0.007811| 0.037690| 0.038336),(0.075353| -0.056619| -0.206513| 0.973894),(0.014064| 0.065575| 0.066785),(0.069693| -0.011557| -0.257828| 0.963605),(0.015603| 0.074912| 0.084484),(-0.487401| 0.125274| 0.135057| -0.853526),(0.011304| 0.072283| 0.096386),(-0.667124| 0.175029| 0.058220| -0.721749)
0.140000,(0.000064| 0.000313| -0.000300),(-0.003657| 0.001410| -0.000088| 0.999992),(-0.032949| 0.007005| 0.015428),(0.277298| -0.731325| -0.354669| 0.512327),(-0.046909| 0.013686| 0.028735),(0.460921| -0.593116| -0.392966| 0.530418),(-0.067588| 0.024926| 0.053369),(0.403597| -0.528408| -0.479244| 0.572904),(-0.074749| 0.031509| 0.071762),(0.287456| -0.394377| -0.610367| 0.623930),(-0.034674| 0.045190| 0.026835),(0.058077| -0.044963| 0.084915| 0.993677),(-0.052006| 0.079031| 0.059960),(0.076694| -0.069003| 0.120458| 0.987343),(-0.062242| 0.089483| 0.080603),(0.430311| -0.019414| 0.212403| 0.877120),(-0.066860| 0.086555| 0.094359),(-0.588326| -0.007373| -0.247690| -0.769719),(-0.019878| 0.047751| 0.030177),(0.082035| -0.064055| -0.020423| 0.994359),(-0.029785| 0.083424| 0.065108),(0.078485| -0.073462| -0.010252| 0.994152),(-0.037889| 0.095249| 0.089036),(-0.505777| 0.071161| -0.115996| -0.851863),(-0.043553| 0.089481| 0.103732),(-0.712747| 0.062252| -0.180702| -0.674880),(-0.005226| 0.045120| 0.033527),(0.091336| -0.042039| -0.100909| 0.989802),(-0.008258| 0.075752| 0.067942),(0.148526| -0.059639| -0.072992| 0.984406),(-0.014041| 0.084026| 0.092341),(-0.558625| 0.092632| -0.050924| -0.822657),(-0.019844| 0.077512| 0.106495),(-0.724473| 0.102099| -0.110591| -0.672670),(0.007893| 0.037920| 0.038074),(0.074648| -0.058052| -0.206193| 0.973931),(0.014251| 0.066129| 0.066177),(0.063198| -0.013600| -0.257655| 0.964072),(0.015886| 0.075795| 0.083691),(-0.482008| 0.125652| 0.135405| -0.856473),(0.011656| 0.073378| 0.095660),(-0.663484| 0.174709| 0.058473| -0.725153)
0.160000,(0.000095| 0.000722| -0.000744),(-0.008421| -0.000402| -0.004138| 0.999956),(-0.032974| 0.007419| 0.015330),(0.271910| -0.739184| -0.342266| 0.512373),(-0.047012| 0.014351| 0.028429),(0.459347| -0.603602| -0.379601| 0.529687),(-0.067721| 0.026033| 0.052809),(0.400582| -0.537417| -0.470246| 0.574096),(-0.074683| 0.032879| 0.071143),(0.280737| -0.398689| -0.607916| 0.626635),(-0.034381| 0.045802| 0.026139),(0.058107| -0.043937| 0.085980| 0.993630),(-0.051616| 0.080542| 0.058379),(0.065000| -0.072126| 0.123459| 0.987588),(-0.062061| 0.091921| 0.078481),(0.415731| -0.022888| 0.215734| 0.883234),(-0.066928| 0.089701| 0.092300),(-0.572638| -0.003682| -0.251078| -0.780406),(-0.019570| 0.048319| 0.029436),(0.081980| -0.064945| -0.019011| 0.994334),(-0.029176| 0.084932| 0.063474),(0.067136| -0.075191| -0.010166| 0.994855),(-0.037186| 0.097748| 0.086920),(-0.496423| 0.073821| -0.117292| -0.856947),(-0.042960| 0.092602| 0.101821),(-0.703913| 0.065276| -0.182083| -0.683441),(-0.004941| 0.045628| 0.032840),(0.091507| -0.044327| -0.099841| 0.989795),(-0.007672| 0.077067| 0.066587),(0.140309| -0.061406| -0.073304| 0.985479),(-0.013313| 0.086120| 0.090707),(-0.554048| 0.095932| -0.052388| -0.825278),(-0.019171| 0.080016| 0.105022),(-0.721436| 0.105810| -0.112766| -0.674995),(0.008119| 0.038398| 0.037517),(0.074754| -0.061931| -0.204867| 0.973964),(0.014719| 0.067104| 0.065056),(0.058133| -0.017925| -0.257471| 0.964369),(0.016458| 0.077158| 0.082303),(0.480263| -0.131816| -0.132051| 0.857050),(0.012194| 0.074985| 0.094306),(-0.662440| 0.181012| 0.053726| -0.724929)
0.180000,(0.000166| 0.000596| -0.001005),(-0.012121| -0.001792| -0.005984| 0.999907),(-0.033071| 0.008024| 0.015055),(0.265172| -0.749817| -0.323903| 0.512393),(-0.047085| 0.015395| 0.027948),(0.454352| -0.617421| -0.363411| 0.529422),(-0.067565| 0.027829| 0.052119),(0.392868| -0.548246| -0.461301| 0.576440),(-0.074013| 0.035081| 0.070434),(-0.267428| 0.401998| 0.608370| -0.629894),(-0.034019| 0.046690| 0.025027),(0.058512| -0.042402| 0.087749| 0.993519),(-0.051132| 0.082465| 0.056196),(0.056715| -0.073942| 0.128314| 0.987346),(-0.061805| 0.094822| 0.075713),(0.401086| -0.026037| 0.220579| 0.888705),(-0.066965| 0.093422| 0.089566),(-0.555543| 0.000214| -0.255954| -0.791113),(-0.019192| 0.049134| 0.028308),(0.082486| -0.066094| -0.016647| 0.994259),(-0.028502| 0.086782| 0.061302),(0.060318| -0.076986| -0.008034| 0.995174),(-0.036467| 0.100653| 0.084257),(-0.486097| 0.077169| -0.120319| -0.862136),(-0.042397| 0.096259| 0.099351),(-0.695550| 0.069256| -0.186232| -0.690458),(-0.004602| 0.046359| 0.031825),(0.092505| -0.047456| -0.097898| 0.989751),(-0.007052| 0.078765| 0.064711),(0.133783| -0.064524| -0.071643| 0.986309),(-0.012609| 0.088854| 0.088515),(-0.544563| 0.100396| -0.055376| -0.830846),(-0.018570| 0.083479| 0.103101),(-0.712238| 0.110758| -0.116388| -0.683303),(0.008372| 0.039095| 0.036700),(0.075874| -0.067290| -0.202558| 0.974005),(0.015070| 0.068430| 0.063576),(0.057061| -0.027623| -0.252161| 0.965607),(0.016753| 0.079103| 0.080557),(0.470943| -0.139271| -0.124044| 0.862223),(0.012482| 0.077523| 0.092675),(-0.650527| 0.186925| 0.045560| -0.734710)
0.200000,(0.000032| 0.000383| -0.000728),(-0.001686| 0.000027| -0.001885| 0.999997),(-0.033142| 0.008103| 0.015167),(0.260976| -0.752741| -0.320509| 0.512394),(-0.047097| 0.015636| 0.028033),(0.450417| -0.621040| -0.361444| 0.529899),(-0.067424| 0.028336| 0.052184),(0.388145| -0.550948| -0.461059| 0.577257),(-0.073689| 0.035720| 0.070499),(-0.261621| 0.402875| 0.609899| -0.630293),(-0.033857| 0.046857| 0.024875),(0.056693| -0.042455| 0.087189| 0.993671),(-0.050899| 0.082772| 0.055901),(0.059673| -0.075031| 0.131378| 0.986686),(-0.061674| 0.095239| 0.075407),(0.395031| -0.028514| 0.221433| 0.891126),(-0.066950| 0.094151| 0.089258),(-0.544220| 0.003729| -0.255808| -0.798983),(-0.019020| 0.049238| 0.028153),(0.080575| -0.066778| -0.017082| 0.994363),(-0.028149| 0.087217| 0.060801),(0.055524| -0.078129| -0.008283| 0.995361),(-0.036065| 0.101635| 0.083578),(-0.473748| 0.079406| -0.118102| -0.869086),(-0.042068| 0.097846| 0.098828),(-0.680756| 0.072315| -0.183191| -0.705538),(-0.004446| 0.046412| 0.031697),(0.090699| -0.048590| -0.098421| 0.989811),(-0.006749| 0.079118| 0.064297),(0.129253| -0.066315| -0.071617| 0.986797),(-0.012272| 0.089613| 0.087989),(-0.537081| 0.102639| -0.054856| -0.835464),(-0.018265| 0.084593| 0.102691),(-0.704780| 0.113211| -0.115774| -0.690699),(0.008493| 0.039116| 0.036621),(0.074021| -0.068866| -0.202971| 0.973951),(0.015331| 0.068622| 0.063273),(0.053951| -0.029680| -0.252322| 0.965682),(0.017081| 0.079489| 0.080155),(0.465550| -0.141558| -0.124333| 0.864735),(0.012842| 0.078126| 0.092319),(-0.643815| 0.189017| 0.046496| -0.740009)
