System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.067495| -0.265942| 0.319544),(0.029716| -0.940030| -0.324417| -0.101070),(0.034852| -0.258599| 0.335059),(-0.123916| -0.332551| -0.357936| -0.863676),(0.020554| -0.252243| 0.348165),(-0.209441| -0.298057| -0.548121| -0.752902),(-0.000425| -0.241622| 0.372737),(-0.314134| -0.373712| -0.498312| -0.716481),(-0.007235| -0.235594| 0.391351),(0.478459| 0.485427| 0.389073| 0.619726),(0.033606| -0.220657| 0.347255),(0.117985| -0.908172| -0.383390| -0.119647),(0.016629| -0.188468| 0.382045),(0.161620| -0.874171| -0.440201| -0.126207),(0.006523| -0.180022| 0.403844),(-0.191405| 0.655897| 0.727992| 0.056485),(0.002047| -0.183876| 0.417455),(-0.196627| 0.509272| 0.837657| 0.017652),(0.048436| -0.218429| 0.350683),(0.021793| -0.902541| -0.394651| -0.170867),(0.038608| -0.184818| 0.387563),(0.040438| -0.881873| -0.436295| -0.174102),(0.030280| -0.175708| 0.412748),(-0.109791| 0.595533| 0.784097| 0.135934),(0.024642| -0.182806| 0.426930),(-0.140408| 0.365939| 0.914558| 0.099787),(0.063051| -0.221335| 0.353967),(-0.062171| -0.899904| -0.394803| -0.174465),(0.060332| -0.192219| 0.389608),(-0.037014| -0.860714| -0.473485| -0.183340),(0.054518| -0.185881| 0.414545),(-0.045945| 0.554766| 0.811369| 0.178336),(0.048630| -0.193636| 0.428000),(-0.086200| 0.343583| 0.921331| 0.160217),(0.076085| -0.228792| 0.358316),(-0.155804| -0.892247| -0.362654| -0.219324),(0.082823| -0.201638| 0.387365),(-0.220972| -0.885555| -0.361252| -0.190947),(0.084427| -0.193131| 0.405385),(0.111112| 0.619171| 0.728933| 0.270071),(0.079856| -0.196564| 0.416895),(0.036358| 0.402854| 0.867797| 0.288643)
0.040000,(0.000119| -0.000005| 0.000176),(-0.001639| -0.000058| -0.000128| 0.999999),(-0.032653| 0.007394| 0.015484),(0.266665| -0.728681| -0.367950| 0.512375),(-0.046967| 0.013846| 0.028526),(0.461323| -0.596019| -0.391724| 0.527725),(-0.068013| 0.024640| 0.052972),(0.400323| -0.522919| -0.485039| 0.575356),(-0.074935| 0.030795| 0.071511),(-0.276460| 0.372453| 0.622705| -0.630148),(-0.033890| 0.045374| 0.027560),(0.057394| -0.047277| 0.084069| 0.993682),(-0.050852| 0.077817| 0.062141),(0.112842| -0.069578| 0.128610| 0.982795),(-0.060952| 0.086509| 0.083808),(-0.452236| 0.026783| -0.215662| -0.865017),(-0.065435| 0.082727| 0.097428),(-0.603474| 0.003157| -0.249066| -0.757480),(-0.019060| 0.047616| 0.030978),(0.081056| -0.064804| -0.021607| 0.994366),(-0.028850| 0.081466| 0.067660),(0.121401| -0.074623| -0.001202| 0.989794),(-0.037145| 0.090801| 0.092731),(-0.535840| 0.079632| -0.120892| -0.831817),(-0.042783| 0.083767| 0.106932),(-0.730438| 0.074701| -0.181928| -0.654051),(-0.004446| 0.044718| 0.034273),(0.090659| -0.041472| -0.101685| 0.989809),(-0.007144| 0.074029| 0.069766),(0.172448| -0.059478| -0.072102| 0.980574),(-0.012936| 0.080581| 0.094647),(-0.581330| 0.102207| -0.051021| -0.805609),(-0.018825| 0.072950| 0.108172),(-0.748612| 0.116096| -0.112088| -0.643070),(0.008586| 0.037273| 0.038649),(0.073726| -0.055337| -0.207235| 0.973938),(0.015293| 0.064532| 0.067609),(0.080252| -0.009216| -0.258501| 0.962628),(0.016853| 0.073113| 0.085595),(-0.503431| 0.134432| 0.135086| -0.842756),(0.012276| 0.069740| 0.097130),(-0.695493| 0.192847| 0.050960| -0.690291)
0.060000,(0.000053| 0.000156| 0.000095),(-0.001689| -0.000733| -0.001617| 0.999997),(-0.032677| 0.007515| 0.015435),(0.264842| -0.730776| -0.365063| 0.512401),(-0.047001| 0.014098| 0.028400),(0.459412| -0.599820| -0.388310| 0.527610),(-0.068063| 0.025111| 0.052734),(0.398669| -0.526647| -0.482400| 0.575323),(-0.074983| 0.031387| 0.071229),(-0.275137| 0.375629| 0.621434| -0.630097),(-0.033797| 0.045539| 0.027384),(0.057090| -0.047162| 0.084339| 0.993682),(-0.050687| 0.078315| 0.061705),(0.106773| -0.069889| 0.127616| 0.983580),(-0.060798| 0.087383| 0.083208),(-0.446993| 0.028079| -0.215512| -0.867735),(-0.065355| 0.083824| 0.096862),(-0.598647| 0.004935| -0.249290| -0.761218),(-0.018964| 0.047754| 0.030811),(0.080849| -0.065125| -0.021242| 0.994370),(-0.028663| 0.081880| 0.067268),(0.117281| -0.074957| -0.001684| 0.990265),(-0.036932| 0.091547| 0.092227),(-0.531792| 0.081008| -0.121115| -0.834246),(-0.042631| 0.084729| 0.106515),(-0.726054| 0.076617| -0.182287| -0.658595),(-0.004364| 0.044820| 0.034138),(0.090643| -0.042097| -0.101385| 0.989815),(-0.006999| 0.074309| 0.069495),(0.170728| -0.060081| -0.072024| 0.980844),(-0.012778| 0.081085| 0.094340),(-0.578262| 0.103675| -0.051417| -0.807602),(-0.018706| 0.073632| 0.107954),(-0.744853| 0.117919| -0.112414| -0.647034),(0.008638| 0.037349| 0.038559),(0.073819| -0.056268| -0.206912| 0.973947),(0.015367| 0.064669| 0.067457),(0.081694| -0.010752| -0.257871| 0.962659),(0.016910| 0.073301| 0.085441),(-0.502446| 0.136332| 0.133833| -0.843238),(0.012327| 0.070035| 0.097018),(-0.691533| 0.194235| 0.050667| -0.693893)
0.080000,(0.000084| 0.000510| -0.000231),(-0.003854| -0.001070| -0.004289| 0.999983),(-0.032700| 0.007775| 0.015409),(0.259451| -0.735741| -0.358867| 0.512430),(-0.047009| 0.014653| 0.028239),(0.453953| -0.608365| -0.381654| 0.527408),(-0.068023| 0.026155| 0.052382),(0.393557| -0.534736| -0.477567| 0.575413),(-0.074864| 0.032690| 0.070804),(-0.270348| 0.381867| 0.619647| -0.630180),(-0.033497| 0.045896| 0.027079),(0.056606| -0.046980| 0.084930| 0.993668),(-0.050169| 0.079451| 0.060790),(0.091994| -0.071386| 0.125735| 0.985207),(-0.060313| 0.089486| 0.081873),(0.430716| -0.032345| 0.214551| 0.876017),(-0.065081| 0.086604| 0.095617),(-0.582050| 0.010569| -0.248889| -0.774055),(-0.018653| 0.048030| 0.030505),(0.080433| -0.065948| -0.020460| 0.994366),(-0.027955| 0.083000| 0.066290),(0.100671| -0.075128| -0.005287| 0.992065),(-0.036007| 0.093861| 0.090862),(-0.514891| 0.084495| -0.118205| -0.844852),(-0.041838| 0.087844| 0.105461),(-0.710307| 0.081871| -0.179906| -0.675570),(-0.004086| 0.045000| 0.033888),(0.090589| -0.043616| -0.100755| 0.989818),(-0.006418| 0.075078| 0.068811),(0.160257| -0.060867| -0.073611| 0.982443),(-0.012014| 0.082737| 0.093509),(-0.564503| 0.106921| -0.049538| -0.816977),(-0.017996| 0.075964| 0.107468),(-0.729931| 0.122266| -0.109955| -0.663447),(0.008838| 0.037449| 0.038403),(0.073864| -0.058448| -0.206209| 0.973964),(0.015814| 0.065036| 0.066979),(0.075941| -0.012231| -0.258759| 0.962875),(0.017565| 0.074064| 0.084801),(-0.491780| 0.138884| 0.135206| -0.848872),(0.013103| 0.071274| 0.096585),(-0.674607| 0.195721| 0.055315| -0.709605)
0.100000,(0.000005| 0.000468| -0.000531),(-0.003826| -0.001166| -0.003901| 0.999985),(-0.032737| 0.008003| 0.015390),(0.254457| -0.740503| -0.352616| 0.512415),(-0.046966| 0.015073| 0.028207),(0.449695| -0.613534| -0.377830| 0.527821),(-0.067797| 0.026884| 0.052351),(0.389047| -0.538935| -0.475496| 0.576277),(-0.074429| 0.033562| 0.070785),(-0.265169| 0.383543| 0.620015| -0.631001),(-0.033220| 0.046234| 0.026769),(0.055994| -0.046774| 0.085363| 0.993675),(-0.049806| 0.080391| 0.059920),(0.081630| -0.074457| 0.127377| 0.985682),(-0.060115| 0.091080| 0.080616),(0.419495| -0.036508| 0.217729| 0.880503),(-0.065090| 0.088668| 0.094383),(-0.569573| 0.015358| -0.252455| -0.782060),(-0.018369| 0.048287| 0.030204),(0.079914| -0.066740| -0.019821| 0.994368),(-0.027385| 0.084032| 0.065303),(0.085318| -0.076593| -0.006965| 0.993381),(-0.035339| 0.095875| 0.089421),(-0.502361| 0.088093| -0.118947| -0.851895),(-0.041310| 0.090462| 0.104207),(-0.698398| 0.086398| -0.181303| -0.686954),(-0.003834| 0.045171| 0.033647),(0.090431| -0.045107| -0.100262| 0.989816),(-0.005990| 0.075757| 0.068169),(0.152394| -0.063232| -0.073002| 0.983590),(-0.011568| 0.084022| 0.092670),(-0.557570| 0.110888| -0.052014| -0.821045),(-0.017643| 0.077625| 0.106772),(-0.722861| 0.126645| -0.112762| -0.669865),(0.009019| 0.037550| 0.038259),(0.073834| -0.060619| -0.205637| 0.973955),(0.016124| 0.065403| 0.066551),(0.072014| -0.015915| -0.257227| 0.963533),(0.017872| 0.074705| 0.084221),(-0.488301| 0.144036| 0.130926| -0.850690),(0.013377| 0.072162| 0.096071),(-0.666641| 0.199660| 0.052295| -0.716234)
0.120000,(0.000007| 0.000438| -0.000484),(-0.003555| -0.001074| -0.003644| 0.999986),(-0.032700| 0.008245| 0.015305),(0.250784| -0.744186| -0.347043| 0.512694),(-0.046873| 0.015451| 0.028111),(0.446669| -0.617749| -0.373969| 0.528224),(-0.067577| 0.027481| 0.052256),(0.385993| -0.542498| -0.472901| 0.577122),(-0.074066| 0.034259| 0.070697),(-0.261895| 0.385347| 0.619256| -0.632013),(-0.032963| 0.046552| 0.026481),(0.056371| -0.046343| 0.086621| 0.993565),(-0.049487| 0.081135| 0.059240),(0.075054| -0.076226| 0.129456| 0.985798),(-0.059910| 0.092284| 0.079664),(0.412183| -0.039299| 0.220844| 0.883056),(-0.065031| 0.090204| 0.093448),(-0.561269| 0.018715| -0.255773| -0.786897),(-0.018107| 0.048550| 0.029922),(0.080360| -0.067121| -0.018389| 0.994333),(-0.026921| 0.084837| 0.064540),(0.075315| -0.077335| -0.007188| 0.994130),(-0.034806| 0.097373| 0.088341),(-0.494071| 0.090643| -0.120413| -0.856258),(-0.040873| 0.092386| 0.103260),(-0.690338| 0.089764| -0.183134| -0.694146),(-0.003595| 0.045372| 0.033408),(0.091162| -0.046062| -0.098947| 0.989837),(-0.005626| 0.076316| 0.067647),(0.147644| -0.064765| -0.071607| 0.984317),(-0.011188| 0.085009| 0.092011),(-0.553183| 0.113840| -0.054709| -0.823430),(-0.017328| 0.078879| 0.106216),(-0.718186| 0.130019| -0.115606| -0.673751),(0.009208| 0.037703| 0.038086),(0.074651| -0.062132| -0.204268| 0.974085),(0.016405| 0.065743| 0.066179),(0.070096| -0.018477| -0.255255| 0.964153),(0.018154| 0.075238| 0.083741),(-0.486379| 0.147902| 0.126940| -0.851732),(0.013639| 0.072872| 0.095640),(-0.661348| 0.202763| 0.049229| -0.720474)
0.140000,(0.000198| 0.000540| -0.000849),(-0.004833| -0.003995| -0.006304| 0.999961),(-0.032832| 0.008665| 0.015085),(0.243549| -0.750866| -0.337702| 0.512681),(-0.046874| 0.016212| 0.027848),(0.439358| -0.625368| -0.368523| 0.529217),(-0.067284| 0.028782| 0.051965),(0.378729| -0.548375| -0.470335| 0.578476),(-0.073477| 0.035793| 0.070412),(-0.255093| 0.387866| 0.620007| -0.632519),(-0.032598| 0.047128| 0.025855),(0.054611| -0.046173| 0.087132| 0.993627),(-0.049124| 0.082333| 0.057930),(0.067451| -0.080548| 0.134726| 0.985298),(-0.059907| 0.094158| 0.077909),(0.394967| -0.046097| 0.227644| 0.888850),(-0.065401| 0.092753| 0.091658),(-0.540236| 0.026711| -0.263432| -0.798771),(-0.017747| 0.048973| 0.029390),(0.079156| -0.068328| -0.017468| 0.994364),(-0.026292| 0.086074| 0.063196),(0.061523| -0.079265| -0.007609| 0.994924),(-0.034158| 0.099786| 0.086489),(-0.473157| 0.096075| -0.122215| -0.867154),(-0.040477| 0.095788| 0.101632),(-0.668052| 0.097064| -0.186184| -0.713877),(-0.003306| 0.045639| 0.033029),(0.090871| -0.048233| -0.098142| 0.989841),(-0.005149| 0.077219| 0.066728),(0.138206| -0.067573| -0.070747| 0.985560),(-0.010720| 0.086797| 0.090839),(-0.539246| 0.119574| -0.058304| -0.831575),(-0.017034| 0.081361| 0.105270),(-0.703330| 0.136956| -0.120144| -0.687122),(0.009358| 0.037849| 0.037894),(0.074992| -0.065159| -0.203419| 0.974039),(0.016761| 0.066220| 0.065603),(0.064402| -0.021513| -0.255194| 0.964503),(0.018617| 0.076155| 0.082955),(-0.476422| 0.153443| 0.123543| -0.856863),(0.014066| 0.074187| 0.094911),(-0.653140| 0.210166| 0.043224| -0.726203)
0.160000,(0.000328| 0.000219| -0.000785),(-0.007318| -0.006122| -0.007733| 0.999925),(-0.033023| 0.009274| 0.014615),(0.235618| -0.759608| -0.323675| 0.512557),(-0.046998| 0.017281| 0.027176),(0.431824| -0.636926| -0.356699| 0.529736),(-0.067237| 0.030591| 0.051028),(0.371981| -0.558449| -0.462508| 0.579526),(-0.073222| 0.037955| 0.069394),(-0.249919| 0.394546| 0.617553| -0.632853),(-0.032225| 0.047924| 0.024815),(0.052587| -0.045819| 0.088185| 0.993659),(-0.048757| 0.083971| 0.055924),(0.057497| -0.084045| 0.140046| 0.984895),(-0.059906| 0.096597| 0.075293),(0.378076| -0.052236| 0.236397| 0.893558),(-0.065800| 0.095878| 0.088942),(-0.520973| 0.034069| -0.273847| -0.807734),(-0.017391| 0.049598| 0.028503),(0.078055| -0.069917| -0.015763| 0.994370),(-0.025705| 0.087631| 0.061306),(0.048815| -0.081313| -0.007086| 0.995467),(-0.033606| 0.102462| 0.083961),(-0.456338| 0.101986| -0.128041| -0.874620),(-0.040227| 0.099339| 0.099198),(-0.649719| 0.104849| -0.194266| -0.727415),(-0.003052| 0.046090| 0.032376),(0.091074| -0.051216| -0.096572| 0.989827),(-0.004731| 0.078440| 0.065377),(0.129204| -0.070608| -0.069396| 0.986664),(-0.010348| 0.088962| 0.089129),(-0.526720| 0.126340| -0.064885| -0.838090),(-0.016902| 0.084228| 0.103712),(-0.689984| 0.145190| -0.128746| -0.697328),(0.009424| 0.038174| 0.037520),(0.076221| -0.069462| -0.201772| 0.973989),(0.017026| 0.066983| 0.064714),(0.058589| -0.025390| -0.255243| 0.964766),(0.018983| 0.077442| 0.081776),(0.466408| -0.160631| -0.117680| 0.861866),(0.014359| 0.075957| 0.093773),(-0.643474| 0.219058| 0.034099| -0.732662)
0.180000,(0.000350| 0.000881| -0.002445),(-0.015389| -0.008727| -0.013727| 0.999749),(-0.033112| 0.010328| 0.013961),(0.220746| -0.774832| -0.296429| 0.512871),(-0.046904| 0.019120| 0.026216),(0.417780| -0.656834| -0.334792| 0.530983),(-0.066761| 0.033715| 0.049643),(0.359724| -0.577338| -0.446419| 0.581369),(-0.072391| 0.041724| 0.067848),(0.241331| -0.410437| -0.609767| 0.633629),(-0.031352| 0.049304| 0.023042),(0.050632| -0.044136| 0.091062| 0.993577),(-0.047750| 0.086447| 0.052900),(0.059333| -0.085568| 0.152466| 0.982808),(-0.059317| 0.099813| 0.071738),(0.364959| -0.057841| 0.249934| 0.894982),(-0.065661| 0.099922| 0.085261),(-0.500460| 0.041917| -0.287774| -0.815456),(-0.016540| 0.050704| 0.026941),(0.077168| -0.072031| -0.011661| 0.994344),(-0.024542| 0.089900| 0.058471),(0.047412| -0.084719| 0.000014| 0.995276),(-0.032604| 0.105927| 0.080535),(0.439018| -0.110085| 0.138956| 0.880815),(-0.039631| 0.104075| 0.095907),(-0.620870| 0.115451| -0.204862| -0.747812),(-0.002359| 0.046939| 0.031163),(0.092030| -0.056134| -0.092754| 0.989836),(-0.003731| 0.080473| 0.063025),(0.122473| -0.076377| -0.063948| 0.987460),(-0.009433| 0.092340| 0.086268),(-0.510433| 0.136770| -0.076772| -0.845493),(-0.016324| 0.088704| 0.101058),(-0.670939| 0.157519| -0.143020| -0.710334),(0.009832| 0.038861| 0.036740),(0.078432| -0.077156| -0.197619| 0.974085),(0.017695| 0.068429| 0.063062),(0.055441| -0.036092| -0.249905| 0.966008),(0.019624| 0.079663| 0.079698),(0.455265| -0.174669| -0.101883| 0.867090),(0.014812| 0.078888| 0.091706),(-0.631144| 0.234404| 0.013372| -0.739279)
0.200000,(0.000020| 0.000873| -0.001863),(-0.007665| -0.006335| -0.008304| 0.999916),(-0.033234| 0.010877| 0.013602),(0.210813| -0.783292| -0.281454| 0.512636),(-0.046861| 0.020096| 0.025733),(0.408931| -0.666444| -0.324905| 0.532038),(-0.066483| 0.035379| 0.048943),(0.353606| -0.587993| -0.437143| 0.581492),(-0.072065| 0.043741| 0.067032),(0.240709| -0.423106| -0.602260| 0.632711),(-0.030848| 0.049987| 0.022055),(0.048053| -0.043806| 0.091886| 0.993644),(-0.047024| 0.087847| 0.051128),(0.057417| -0.084926| 0.155568| 0.982492),(-0.058673| 0.101838| 0.069608),(0.352395| -0.061033| 0.253090| 0.898910),(-0.065239| 0.102566| 0.083022),(-0.486528| 0.046746| -0.292168| -0.822036),(-0.016063| 0.051197| 0.026132),(0.075418| -0.073798| -0.010026| 0.994367),(-0.023920| 0.090849| 0.057154),(0.053684| -0.086792| 0.004446| 0.994769),(-0.032119| 0.107218| 0.079100),(0.433586| -0.115475| 0.145157| 0.881816),(-0.039379| 0.105908| 0.094467),(-0.607455| 0.122594| -0.210723| -0.756019),(-0.002008| 0.047253| 0.030611),(0.091593| -0.059461| -0.091156| 0.989831),(-0.003238| 0.081216| 0.062020),(0.126098| -0.079967| -0.061032| 0.986904),(-0.009015| 0.093613| 0.085148),(-0.500906| 0.143292| -0.081405| -0.849667),(-0.016094| 0.090657| 0.100034),(-0.656238| 0.165481| -0.147996| -0.721156),(0.009972| 0.039063| 0.036475),(0.078991| -0.081927| -0.195835| 0.974011),(0.017922| 0.068913| 0.062471),(0.059881| -0.043218| -0.246699| 0.966274),(0.019807| 0.080508| 0.079009),(0.445207| -0.181896| -0.095197| 0.871575),(0.014986| 0.080351| 0.091086),(-0.610760| 0.239981| 0.008948| -0.754521)
