System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.068021| -0.266082| 0.319699),(0.038786| -0.938638| -0.328211| -0.098654),(0.035150| -0.259387| 0.335083),(-0.123013| -0.332092| -0.367431| -0.859987),(0.020889| -0.252982| 0.348208),(-0.208101| -0.301163| -0.547534| -0.752464),(-0.000163| -0.242245| 0.372712),(-0.308364| -0.373643| -0.499582| -0.718137),(-0.007277| -0.236065| 0.391212),(-0.467711| -0.482131| -0.394609| -0.626961),(0.033200| -0.221541| 0.347515),(0.126745| -0.905742| -0.387183| -0.116859),(0.015633| -0.189540| 0.382231),(0.167380| -0.876963| -0.433034| -0.124101),(0.005307| -0.180507| 0.403845),(0.195776| -0.672837| -0.711203| -0.056144),(0.000661| -0.183651| 0.417586),(-0.200960| 0.533546| 0.821354| 0.017950),(0.047978| -0.219032| 0.350975),(0.030356| -0.900983| -0.398991| -0.167674),(0.037491| -0.185589| 0.387841),(0.048498| -0.883570| -0.433130| -0.171318),(0.028965| -0.175997| 0.412994),(-0.113936| 0.611052| 0.772156| 0.131947),(0.023346| -0.182488| 0.427486),(-0.142885| 0.389046| 0.905011| 0.095819),(0.062643| -0.221675| 0.354270),(-0.053640| -0.899163| -0.399226| -0.171017),(0.059256| -0.192702| 0.389978),(-0.026807| -0.861442| -0.474046| -0.180220),(0.053254| -0.186039| 0.415000),(-0.050683| 0.569490| 0.802203| 0.171995),(0.047495| -0.193268| 0.428835),(-0.087571| 0.370273| 0.911868| 0.154031),(0.075834| -0.228880| 0.358575),(-0.147498| -0.892486| -0.367558| -0.215902),(0.081387| -0.202085| 0.388228),(-0.198265| -0.878766| -0.387847| -0.195029),(0.082101| -0.193935| 0.406704),(0.094216| 0.620102| 0.733611| 0.261555),(0.077546| -0.197329| 0.418298),(0.027711| 0.421490| 0.863314| 0.276166)
0.040000,(0.000014| -0.000017| 0.000104),(-0.000137| 0.000070| 0.000286| 1.000000),(-0.032883| 0.006664| 0.015395),(0.281745| -0.719774| -0.374179| 0.512383),(-0.047146| 0.013076| 0.028517),(0.464893| -0.587085| -0.399802| 0.528549),(-0.068219| 0.023827| 0.053004),(0.404960| -0.517149| -0.489757| 0.573326),(-0.075376| 0.030025| 0.071488),(0.283522| -0.373489| -0.623645| 0.625451),(-0.034845| 0.044519| 0.027817),(0.058207| -0.046862| 0.083699| 0.993685),(-0.052424| 0.076507| 0.062539),(0.107488| -0.067885| 0.125135| 0.983961),(-0.062748| 0.085520| 0.084166),(0.430023| -0.022601| 0.209334| 0.877923),(-0.067386| 0.082367| 0.097909),(-0.576974| -0.002128| -0.242933| -0.779795),(-0.020068| 0.047040| 0.031274),(0.082328| -0.062951| -0.022102| 0.994370),(-0.030580| 0.080456| 0.068155),(0.119427| -0.072698| -0.001974| 0.990176),(-0.039117| 0.090002| 0.093328),(-0.518802| 0.070671| -0.116248| -0.844001),(-0.044729| 0.083488| 0.107814),(-0.711865| 0.062879| -0.176898| -0.676758),(-0.005401| 0.044406| 0.034569),(0.091537| -0.038708| -0.101956| 0.989812),(-0.008797| 0.073396| 0.070265),(0.171619| -0.056895| -0.071012| 0.980952),(-0.014798| 0.080076| 0.095284),(-0.567613| 0.090428| -0.048087| -0.816900),(-0.020550| 0.072852| 0.109125),(-0.731738| 0.100966| -0.107172| -0.665493),(0.007795| 0.037211| 0.038875),(0.074997| -0.051960| -0.207646| 0.973940),(0.013329| 0.064030| 0.068512),(0.102295| -0.016533| -0.245653| 0.963804),(0.014028| 0.072204| 0.086978),(-0.504289| 0.124786| 0.125598| -0.845190),(0.009471| 0.068808| 0.098568),(-0.686028| 0.174844| 0.047115| -0.704682)
0.060000,(0.000045| -0.000038| 0.000056),(-0.000102| 0.000048| 0.000325| 1.000000),(-0.032905| 0.006647| 0.015385),(0.282181| -0.719665| -0.374052| 0.512388),(-0.047166| 0.013062| 0.028507),(0.464995| -0.586969| -0.399816| 0.528578),(-0.068260| 0.023823| 0.052980),(0.405514| -0.517694| -0.489103| 0.573002),(-0.075476| 0.030037| 0.071444),(0.284858| -0.375206| -0.622449| 0.625007),(-0.034886| 0.044507| 0.027799),(0.058241| -0.046805| 0.083710| 0.993685),(-0.052470| 0.076487| 0.062526),(0.107846| -0.067457| 0.124883| 0.983983),(-0.062782| 0.085513| 0.084166),(0.429356| -0.022243| 0.208712| 0.878407),(-0.067420| 0.082395| 0.097920),(-0.575730| -0.002388| -0.242169| -0.780951),(-0.020110| 0.047038| 0.031253),(0.082362| -0.062900| -0.022090| 0.994370),(-0.030636| 0.080452| 0.068132),(0.119570| -0.072526| -0.002040| 0.990171),(-0.039172| 0.090038| 0.093316),(-0.517379| 0.070312| -0.115639| -0.844987),(-0.044784| 0.083586| 0.107833),(-0.710364| 0.062469| -0.176212| -0.678550),(-0.005440| 0.044415| 0.034548),(0.091548| -0.038668| -0.101949| 0.989813),(-0.008849| 0.073437| 0.070221),(0.170810| -0.056833| -0.071091| 0.981091),(-0.014845| 0.080191| 0.095240),(-0.565870| 0.089961| -0.047638| -0.818186),(-0.020589| 0.073036| 0.109122),(-0.730027| 0.100374| -0.106630| -0.667545),(0.007762| 0.037230| 0.038854),(0.075006| -0.051953| -0.207635| 0.973942),(0.013254| 0.064070| 0.068483),(0.102141| -0.017164| -0.244952| 0.963987),(0.013923| 0.072275| 0.086947),(-0.503418| 0.124524| 0.125007| -0.845835),(0.009368| 0.068902| 0.098544),(-0.685472| 0.174276| 0.046461| -0.705406)
0.080000,(0.000051| -0.000044| 0.000066),(-0.000119| 0.000055| 0.000375| 1.000000),(-0.032935| 0.006631| 0.015370),(0.282646| -0.719557| -0.373959| 0.512351),(-0.047194| 0.013049| 0.028494),(0.465141| -0.586840| -0.399861| 0.528558),(-0.068308| 0.023818| 0.052954),(0.406076| -0.518188| -0.488527| 0.572647),(-0.075578| 0.030049| 0.071399),(0.286140| -0.376805| -0.621370| 0.624534),(-0.034934| 0.044496| 0.027777),(0.058302| -0.046757| 0.083649| 0.993689),(-0.052521| 0.076468| 0.062510),(0.108204| -0.067058| 0.124573| 0.984011),(-0.062822| 0.085506| 0.084161),(0.428744| -0.021885| 0.208057| 0.878870),(-0.067460| 0.082423| 0.097926),(-0.574570| -0.002664| -0.241385| -0.782045),(-0.020158| 0.047036| 0.031230),(0.082424| -0.062858| -0.022150| 0.994366),(-0.030697| 0.080450| 0.068105),(0.119717| -0.072368| -0.002178| 0.990165),(-0.039232| 0.090073| 0.093301),(-0.516049| 0.069949| -0.114995| -0.845918),(-0.044843| 0.083680| 0.107847),(-0.708959| 0.062043| -0.175506| -0.680240),(-0.005486| 0.044423| 0.034524),(0.091585| -0.038637| -0.102015| 0.989804),(-0.008906| 0.073474| 0.070177),(0.170076| -0.056777| -0.071236| 0.981212),(-0.014897| 0.080299| 0.095195),(-0.564252| 0.089494| -0.047151| -0.819382),(-0.020635| 0.073210| 0.109116),(-0.728432| 0.099774| -0.106064| -0.669464),(0.007722| 0.037248| 0.038830),(0.075041| -0.051956| -0.207696| 0.973926),(0.013176| 0.064107| 0.068452),(0.102026| -0.017767| -0.244363| 0.964138),(0.013815| 0.072342| 0.086914),(-0.502628| 0.124256| 0.124516| -0.846417),(0.009263| 0.068989| 0.098518),(-0.684971| 0.173704| 0.045907| -0.706070)
0.100000,(0.000136| 0.000164| 0.000238),(-0.001955| -0.000690| -0.000413| 0.999998),(-0.032983| 0.006671| 0.015322),(0.282616| -0.721216| -0.370723| 0.512388),(-0.047241| 0.013218| 0.028383),(0.463901| -0.589869| -0.396804| 0.528581),(-0.068420| 0.024213| 0.052700),(0.406297| -0.523004| -0.484270| 0.571727),(-0.075844| 0.030602| 0.071044),(0.288688| -0.384344| -0.616863| 0.623234),(-0.034958| 0.044578| 0.027586),(0.058159| -0.046458| 0.083985| 0.993683),(-0.052510| 0.077067| 0.061888),(0.095215| -0.067321| 0.121221| 0.985752),(-0.062811| 0.086786| 0.083207),(0.418688| -0.022483| 0.206205| 0.884124),(-0.067534| 0.084068| 0.097004),(-0.567337| -0.002127| -0.240511| -0.787578),(-0.020185| 0.047135| 0.031038),(0.082412| -0.062991| -0.021717| 0.994369),(-0.030629| 0.081194| 0.067368),(0.103526| -0.072954| -0.005213| 0.991934),(-0.039094| 0.091781| 0.092174),(-0.502366| 0.070625| -0.113466| -0.854264),(-0.044784| 0.085926| 0.106889),(-0.699863| 0.062591| -0.175631| -0.689513),(-0.005520| 0.044525| 0.034367),(0.091700| -0.039088| -0.101665| 0.989812),(-0.008937| 0.074000| 0.069704),(0.160715| -0.057825| -0.071374| 0.982717),(-0.014925| 0.081447| 0.094556),(-0.554904| 0.089766| -0.047738| -0.825678),(-0.020696| 0.074752| 0.108651),(-0.720343| 0.099678| -0.107099| -0.678012),(0.007679| 0.037359| 0.038722),(0.075290| -0.052808| -0.207316| 0.973942),(0.012980| 0.064343| 0.068263),(0.103308| -0.021799| -0.240740| 0.964830),(0.013436| 0.072682| 0.086700),(-0.501604| 0.126065| 0.119562| -0.847471),(0.008842| 0.069442| 0.098333),(-0.680612| 0.173572| 0.041995| -0.710546)
0.120000,(0.000092| 0.000304| 0.000022),(-0.002264| -0.000310| -0.000701| 0.999997),(-0.033009| 0.006739| 0.015306),(0.281827| -0.723288| -0.367267| 0.512390),(-0.047279| 0.013359| 0.028316),(0.463595| -0.592389| -0.393489| 0.528509),(-0.068466| 0.024481| 0.052563),(0.405878| -0.525511| -0.481715| 0.571884),(-0.075861| 0.030952| 0.070880),(0.287614| -0.386138| -0.615835| 0.623637),(-0.034935| 0.044697| 0.027402),(0.058029| -0.046160| 0.084232| 0.993684),(-0.052438| 0.077631| 0.061324),(0.085472| -0.067854| 0.119217| 0.986852),(-0.062738| 0.087838| 0.082367),(0.413380| -0.022827| 0.205777| 0.886708),(-0.067509| 0.085328| 0.096179),(-0.564771| -0.002035| -0.240833| -0.789322),(-0.020159| 0.047259| 0.030841),(0.082325| -0.063207| -0.021379| 0.994370),(-0.030485| 0.081830| 0.066729),(0.092385| -0.073326| -0.007387| 0.992992),(-0.038869| 0.093091| 0.091235),(-0.494079| 0.071201| -0.112481| -0.859165),(-0.044607| 0.087599| 0.106060),(-0.694404| 0.063148| -0.175599| -0.694968),(-0.005500| 0.044643| 0.034193),(0.091696| -0.039680| -0.101428| 0.989813),(-0.008847| 0.074484| 0.069252),(0.153899| -0.058331| -0.072050| 0.983728),(-0.014783| 0.082408| 0.093968),(-0.548803| 0.090177| -0.047567| -0.829711),(-0.020570| 0.076005| 0.108188),(-0.715154| 0.100023| -0.107216| -0.683414),(0.007684| 0.037474| 0.038594),(0.075333| -0.053856| -0.207026| 0.973943),(0.012977| 0.064656| 0.067959),(0.100542| -0.024097| -0.239499| 0.965376),(0.013419| 0.073226| 0.086308),(-0.497003| 0.126975| 0.118053| -0.850252),(0.008847| 0.070187| 0.098009),(-0.674756| 0.173487| 0.041097| -0.716183)
0.140000,(0.000109| 0.000380| -0.000018),(-0.002553| -0.000331| -0.000902| 0.999996),(-0.033032| 0.006838| 0.015263),(0.280939| -0.725531| -0.363525| 0.512375),(-0.047316| 0.013517| 0.028228),(0.463591| -0.594872| -0.389923| 0.528366),(-0.068497| 0.024745| 0.052422),(0.405425| -0.527563| -0.479391| 0.572270),(-0.075819| 0.031278| 0.070731),(0.285862| -0.386679| -0.615487| 0.624450),(-0.034901| 0.044850| 0.027189),(0.058142| -0.045818| 0.084579| 0.993663),(-0.052356| 0.078188| 0.060763),(0.077528| -0.068306| 0.117847| 0.987642),(-0.062655| 0.088784| 0.081562),(0.410665| -0.022909| 0.206122| 0.887887),(-0.067455| 0.086401| 0.095379),(-0.564783| -0.002260| -0.241858| -0.788999),(-0.020122| 0.047414| 0.030616),(0.082474| -0.063419| -0.020932| 0.994353),(-0.030331| 0.082440| 0.066107),(0.083417| -0.073554| -0.009104| 0.993755),(-0.038637| 0.094260| 0.090349),(-0.488139| 0.071707| -0.111953| -0.862581),(-0.044412| 0.089054| 0.105258),(-0.690582| 0.063699| -0.175801| -0.698665),(-0.005470| 0.044788| 0.033989),(0.091935| -0.040298| -0.101089| 0.989801),(-0.008728| 0.074980| 0.068780),(0.147861| -0.058589| -0.072842| 0.984581),(-0.014594| 0.083349| 0.093367),(-0.543636| 0.090606| -0.047262| -0.833077),(-0.020392| 0.077213| 0.107702),(-0.710737| 0.100510| -0.107156| -0.687945),(0.007697| 0.037612| 0.038437),(0.075609| -0.054960| -0.206629| 0.973944),(0.013025| 0.065015| 0.067593),(0.096447| -0.025808| -0.238920| 0.965893),(0.013512| 0.073869| 0.085832),(-0.491009| 0.127510| 0.117540| -0.853719),(0.008984| 0.071074| 0.097618),(-0.668058| 0.173300| 0.041093| -0.722480)
0.160000,(0.000010| 0.000715| -0.000450),(-0.006825| -0.001980| -0.005140| 0.999962),(-0.033065| 0.007159| 0.015202),(0.275361| -0.732899| -0.352644| 0.512520),(-0.047291| 0.014027| 0.028133),(0.460806| -0.601560| -0.382200| 0.528873),(-0.068285| 0.025569| 0.052320),(0.401717| -0.532701| -0.474712| 0.574023),(-0.075323| 0.032256| 0.070657),(0.280152| -0.388087| -0.614819| 0.626818),(-0.034598| 0.045350| 0.026647),(0.057847| -0.045100| 0.085828| 0.993606),(-0.051896| 0.079575| 0.059420),(0.064756| -0.069978| 0.118239| 0.988397),(-0.062231| 0.090771| 0.079727),(0.411724| -0.024378| 0.211619| 0.886062),(-0.067108| 0.088460| 0.093518),(-0.570316| -0.000895| -0.248640| -0.782890),(-0.019807| 0.047833| 0.030082),(0.082398| -0.064329| -0.019348| 0.994333),(-0.029668| 0.084022| 0.064491),(0.061294| -0.075446| -0.011472| 0.995198),(-0.037843| 0.096978| 0.087960),(-0.481904| 0.075592| -0.116582| -0.865138),(-0.043759| 0.092122| 0.102903),(-0.690326| 0.067966| -0.183149| -0.696625),(-0.005192| 0.045112| 0.033539),(0.092382| -0.042362| -0.099767| 0.989807),(-0.008187| 0.076170| 0.067636),(0.134331| -0.060677| -0.073126| 0.986370),(-0.013977| 0.085339| 0.091802),(-0.541132| 0.095447| -0.052524| -0.833851),(-0.019905| 0.079450| 0.106173),(-0.711120| 0.105985| -0.114387| -0.685559),(0.007880| 0.037854| 0.038141),(0.076299| -0.058256| -0.205174| 0.974007),(0.013530| 0.065830| 0.066694),(0.083678| -0.027625| -0.240497| 0.966642),(0.014228| 0.075241| 0.084558),(-0.486171| 0.133218| 0.114510| -0.856025),(0.009697| 0.072825| 0.096453),(-0.657675| 0.178012| 0.039667| -0.730891)
0.180000,(-0.000049| 0.000055| -0.000287),(-0.003029| -0.000942| -0.002287| 0.999993),(-0.033130| 0.007296| 0.015206),(0.272050| -0.736715| -0.347387| 0.512409),(-0.047316| 0.014301| 0.028107),(0.458473| -0.605294| -0.378705| 0.529154),(-0.068200| 0.026069| 0.052272),(0.398915| -0.535683| -0.472828| 0.574755),(-0.075088| 0.032872| 0.070611),(-0.276505| 0.389380| 0.614937| -0.627520),(-0.034459| 0.045585| 0.026367),(0.056797| -0.044986| 0.085791| 0.993675),(-0.051709| 0.080213| 0.058724),(0.059613| -0.071687| 0.119457| 0.988452),(-0.062159| 0.091820| 0.078777),(0.403402| -0.026999| 0.213280| 0.889410),(-0.067188| 0.089868| 0.092575),(-0.560715| 0.002188| -0.250564| -0.789184),(-0.019665| 0.048019| 0.029813),(0.081465| -0.065045| -0.019202| 0.994366),(-0.029376| 0.084656| 0.063762),(0.054628| -0.076568| -0.011988| 0.995495),(-0.037520| 0.098137| 0.086954),(-0.474405| 0.077774| -0.117087| -0.869012),(-0.043531| 0.093673| 0.101989),(-0.682656| 0.070666| -0.184058| -0.703641),(-0.005073| 0.045244| 0.033324),(0.091727| -0.043668| -0.099744| 0.989813),(-0.007952| 0.076667| 0.067098),(0.129898| -0.062153| -0.073211| 0.986866),(-0.013727| 0.086207| 0.091109),(-0.537468| 0.097949| -0.053963| -0.835836),(-0.019723| 0.080540| 0.105539),(-0.708283| 0.108806| -0.116594| -0.687679),(0.007947| 0.037945| 0.038014),(0.075790| -0.060185| -0.205068| 0.973951),(0.013753| 0.066179| 0.066274),(0.078605| -0.028925| -0.241709| 0.966727),(0.014539| 0.075820| 0.083976),(-0.483894| 0.136401| 0.113430| -0.856957),(0.009961| 0.073501| 0.095854),(-0.659492| 0.182576| 0.035837| -0.728321)
0.200000,(-0.000032| 0.000281| -0.000390),(-0.004897| -0.001442| -0.003603| 0.999981),(-0.033130| 0.007579| 0.015073),(0.268701| -0.741313| -0.339824| 0.512615),(-0.047278| 0.014718| 0.027946),(0.456533| -0.610000| -0.373072| 0.529429),(-0.068048| 0.026711| 0.052091),(0.396648| -0.539623| -0.469021| 0.575757),(-0.074776| 0.033627| 0.070435),(-0.273527| 0.391450| 0.613562| -0.628881),(-0.034250| 0.045972| 0.025938),(0.057310| -0.044295| 0.087083| 0.993564),(-0.051437| 0.081061| 0.057841),(0.054642| -0.072667| 0.121489| 0.988420),(-0.061978| 0.093087| 0.077615),(0.398406| -0.028859| 0.216541| 0.890814),(-0.067133| 0.091419| 0.091413),(-0.555464| 0.004506| -0.254187| -0.791725),(-0.019451| 0.048356| 0.029393),(0.082117| -0.065432| -0.017666| 0.994316),(-0.028989| 0.085536| 0.062806),(0.047012| -0.077300| -0.011691| 0.995830),(-0.037086| 0.099615| 0.085656),(-0.468635| 0.079929| -0.119408| -0.871628),(-0.043192| 0.095512| 0.100767),(-0.677555| 0.073453| -0.187070| -0.707481),(-0.004883| 0.045525| 0.032959),(0.092718| -0.044830| -0.098367| 0.989807),(-0.007629| 0.077375| 0.066368),(0.125493| -0.063380| -0.072191| 0.987433),(-0.013378| 0.087342| 0.090190),(-0.535163| 0.100695| -0.057127| -0.836778),(-0.019446| 0.081890| 0.104674),(-0.706845| 0.112043| -0.120597| -0.687949),(0.008081| 0.038182| 0.037742),(0.076927| -0.062172| -0.203596| 0.974046),(0.014059| 0.066710| 0.065677),(0.074006| -0.030246| -0.241752| 0.967039),(0.014946| 0.076626| 0.083191),(-0.482255| 0.139983| 0.110798| -0.857647),(0.010335| 0.074451| 0.095079),(-0.659670| 0.187109| 0.031445| -0.727212)
