System.Single,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion
0,(1920.190526),(0.007685| -0.029529| 0.301664),(0.402855| -0.846081| -0.109701| -0.195013),(-0.024280| -0.039690| 0.300392),(0.253054| -0.204263| -0.530205| -0.740152),(-0.044917| -0.039641| 0.300593),(-0.231881| 0.238841| 0.655719| 0.654998),(-0.077757| -0.035107| 0.306251),(0.060472| -0.417714| -0.600862| -0.728207),(-0.092132| -0.026064| 0.317187),(0.192736| 0.559430| 0.371653| 0.644217),(-0.049211| -0.010418| 0.290007),(0.487496| -0.801558| -0.153103| -0.168164),(-0.093017| 0.011846| 0.297873),(0.484742| -0.879833| -0.246348| -0.127350),(-0.115574| 0.022092| 0.308762),(0.459062| -0.745635| -0.378039| -0.028181),(-0.127043| 0.024863| 0.318400),(0.501102| -0.772435| -0.482833| 0.014009),(-0.041917| 0.001568| 0.295654),(0.451583| -0.886805| -0.218494| -0.247249),(-0.083229| 0.028403| 0.306011),(0.431267| -0.887334| -0.282412| -0.209842),(-0.108366| 0.041412| 0.318359),(0.423102| -0.744958| -0.409667| -0.111724),(-0.121801| 0.044464| 0.329069),(0.436058| -0.691084| -0.503271| -0.057607),(-0.032434| 0.009729| 0.303830),(0.371816| -0.908747| -0.240385| -0.268113),(-0.066384| 0.038294| 0.315322),(0.375366| -0.901805| -0.286233| -0.248245),(-0.088852| 0.053539| 0.326526),(0.396592| -0.828663| -0.404500| -0.185621),(-0.102119| 0.059313| 0.335776),(0.410574| -0.788873| -0.475436| -0.149583),(-0.022512| 0.014020| 0.314678),(0.274855| -0.885150| -0.241676| -0.328997),(-0.048164| 0.042860| 0.325126),(0.294640| -0.898502| -0.285464| -0.325765),(-0.063708| 0.056631| 0.333223),(0.314505| -0.788237| -0.384819| -0.259517),(-0.073790| 0.062376| 0.339954),(0.357830| -0.824811| -0.471242| -0.258227),undefined
0,(3840.381052),(-0.000112| 0.000063| 0.000075),(0.000011| -0.000336| -0.000252| 0.963436),(-0.031972| -0.010149| -0.001265),(0.700303| -0.416136| 0.160339| 0.495379),(-0.052609| -0.010091| -0.001133),(0.775046| -0.280104| 0.163567| 0.513709),(-0.085471| -0.005550| 0.004408),(0.772389| -0.311695| -0.080874| 0.607606),(-0.099892| 0.003493| 0.015287),(-0.571964| 0.276164| 0.399643| -0.583204),(-0.056880| 0.019135| -0.011663),(0.014769| 0.023061| 0.104799| 0.959237),(-0.100677| 0.041463| -0.003883),(0.070315| 0.112612| 0.092106| 1.029504),(-0.123255| 0.051813| 0.006883),(0.164226| 0.229484| 0.163102| 0.896762),(-0.134775| 0.054677| 0.016436),(0.226489| 0.310200| 0.214406| 0.942120),(-0.049583| 0.031119| -0.006013),(0.102860| 0.002253| 0.041908| 1.042537),(-0.090893| 0.057988| 0.004283),(0.146878| 0.063476| 0.040913| 1.034343),(-0.116049| 0.071051| 0.016551),(0.235046| 0.174511| 0.129886| 0.900953),(-0.129514| 0.074154| 0.027211),(0.298039| 0.248692| 0.188870| 0.859066),(-0.040102| 0.039274| 0.002170),(0.144512| 0.006588| -0.035233| 1.035167),(-0.074054| 0.067854| 0.013624),(0.176285| 0.041015| -0.017386| 1.031817),(-0.096538| 0.083112| 0.024785),(0.257836| 0.128136| 0.062867| 0.977340),(-0.109818| 0.088896| 0.034010),(0.306828| 0.179898| 0.110375| 0.949008),(-0.030185| 0.043559| 0.013026),(0.193451| -0.040097| -0.117155| 0.986370),(-0.055839| 0.072411| 0.023438),(0.224606| -0.019027| -0.095725| 1.010821),(-0.071398| 0.086189| 0.031496),(0.292684| 0.056218| -0.004447| 0.920230),(-0.081492| 0.091943| 0.038204),(0.354813| 0.095718| 0.035771| 0.980190),undefined
0,(5760.571579),(-0.000199| 0.000044| 0.000158),(-0.000474| -0.000696| 0.000127| 0.963436),(-0.031963| -0.010151| -0.001275),(0.700181| -0.415792| 0.161760| 0.495380),(-0.052601| -0.010092| -0.001265),(0.774319| -0.280960| 0.166688| 0.513334),(-0.085501| -0.005550| 0.004067),(0.772694| -0.312960| -0.077279| 0.607035),(-0.100002| 0.003497| 0.014839),(-0.573723| 0.277762| 0.396694| -0.582730),(-0.056865| 0.019111| -0.011736),(0.014612| 0.023171| 0.104797| 0.959237),(-0.100682| 0.041438| -0.004056),(0.069901| 0.112328| 0.092088| 1.029564),(-0.123306| 0.051834| 0.006607),(0.162250| 0.227549| 0.162015| 0.897811),(-0.134887| 0.054775| 0.016065),(0.223698| 0.307453| 0.212820| 0.944045),(-0.049580| 0.031103| -0.006088),(0.102799| 0.002324| 0.042053| 1.042537),(-0.090934| 0.057923| 0.004148),(0.147378| 0.064159| 0.042394| 1.034171),(-0.116138| 0.070916| 0.016401),(0.235044| 0.175123| 0.131110| 0.900659),(-0.129613| 0.073967| 0.027060),(0.298807| 0.250574| 0.191013| 0.857779),(-0.040112| 0.039268| 0.002101),(0.144561| 0.006594| -0.035031| 1.035167),(-0.074105| 0.067823| 0.013493),(0.176742| 0.041418| -0.016305| 1.031740),(-0.096631| 0.083039| 0.024630),(0.258029| 0.128624| 0.063894| 0.977158),(-0.109933| 0.088800| 0.033841),(0.306904| 0.180476| 0.111407| 0.948753),(-0.030212| 0.043566| 0.012967),(0.193630| -0.040158| -0.116836| 0.986370),(-0.055894| 0.072423| 0.023298),(0.224404| -0.019464| -0.095166| 1.010910),(-0.071477| 0.086214| 0.031295),(0.292086| 0.055760| -0.004145| 0.920449),(-0.081587| 0.091988| 0.037963),(0.353887| 0.095108| 0.035887| 0.980580),undefined
0,(7680.762105),(-0.000227| 0.000112| 0.000228),(-0.000354| -0.001430| 0.000197| 0.963435),(-0.031941| -0.010145| -0.001352),(0.699868| -0.415385| 0.164143| 0.495380),(-0.052579| -0.010081| -0.001466),(0.773500| -0.281512| 0.170245| 0.513098),(-0.085514| -0.005531| 0.003660),(0.773054| -0.313810| -0.073424| 0.606616),(-0.100090| 0.003522| 0.014329),(-0.575712| 0.278871| 0.393636| -0.582313),(-0.056824| 0.019097| -0.011906),(0.014292| 0.023255| 0.104822| 0.959237),(-0.100677| 0.041401| -0.004364),(0.069738| 0.112640| 0.092538| 1.029501),(-0.123353| 0.051807| 0.006206),(0.160681| 0.226530| 0.161745| 0.898400),(-0.134991| 0.054790| 0.015585),(0.221453| 0.305902| 0.212322| 0.945190),(-0.049561| 0.031097| -0.006246),(0.102673| 0.002398| 0.042355| 1.042536),(-0.090982| 0.057845| 0.003894),(0.148157| 0.065310| 0.044413| 1.033902),(-0.116248| 0.070722| 0.016138),(0.235530| 0.176623| 0.133356| 0.899908),(-0.129731| 0.073669| 0.026808),(0.300319| 0.253804| 0.194653| 0.855479),(-0.040121| 0.039272| 0.001964),(0.144664| 0.006630| -0.034608| 1.035167),(-0.074178| 0.067786| 0.013261),(0.177421| 0.042077| -0.014810| 1.031620),(-0.096765| 0.082939| 0.024360),(0.258415| 0.129469| 0.065573| 0.976833),(-0.110100| 0.088657| 0.033551),(0.307250| 0.181578| 0.113334| 0.948202),(-0.030255| 0.043582| 0.012857),(0.193994| -0.040164| -0.116232| 0.986370),(-0.055985| 0.072434| 0.023083),(0.224537| -0.019649| -0.094250| 1.010962),(-0.071605| 0.086230| 0.031007),(0.291593| 0.055444| -0.003454| 0.920627),(-0.081740| 0.092018| 0.037626),(0.353195| 0.094813| 0.036678| 0.980829),undefined
0,(0),(-0.000213| 0.000149| 0.000273),(-0.000937| -0.001771| 0.000314| 0.963434),(-0.031914| -0.010146| -0.001433),(0.699534| -0.414601| 0.167512| 0.495380),(-0.052550| -0.010077| -0.001686),(0.772573| -0.281793| 0.174619| 0.512870),(-0.085521| -0.005511| 0.003203),(0.773467| -0.314688| -0.068783| 0.606179),(-0.100173| 0.003563| 0.013749),(-0.577900| 0.280401| 0.390070| -0.581811),(-0.056777| 0.019058| -0.012135),(0.013900| 0.023479| 0.104828| 0.959237),(-0.100667| 0.041342| -0.004777),(0.069645| 0.113359| 0.092656| 1.029418),(-0.123388| 0.051762| 0.005698),(0.159562| 0.226496| 0.161394| 0.898671),(-0.135069| 0.054779| 0.015010),(0.219838| 0.305660| 0.211798| 0.945762),(-0.049543| 0.031074| -0.006471),(0.102524| 0.002561| 0.042727| 1.042536),(-0.091040| 0.057744| 0.003523),(0.149071| 0.066817| 0.046571| 1.033580),(-0.116369| 0.070477| 0.015761),(0.236774| 0.179452| 0.136321| 0.898576),(-0.129839| 0.073266| 0.026475),(0.303200| 0.259321| 0.199630| 0.851654),(-0.040137| 0.039271| 0.001758),(0.144793| 0.006670| -0.034091| 1.035165),(-0.074275| 0.067742| 0.012902),(0.178180| 0.042833| -0.012999| 1.031482),(-0.096940| 0.082807| 0.023949),(0.259398| 0.131197| 0.068102| 0.976169),(-0.110312| 0.088444| 0.033131),(0.308437| 0.183987| 0.116395| 0.946980),(-0.030314| 0.043609| 0.012678),(0.194453| -0.040250| -0.115443| 0.986368),(-0.056115| 0.072453| 0.022744),(0.224778| -0.019928| -0.092692| 1.011048),(-0.071794| 0.086234| 0.030570),(0.291552| 0.055634| -0.001707| 0.920633),(-0.081969| 0.092004| 0.037140),(0.353380| 0.095576| 0.039107| 0.980594),undefined
0,(1920.190526),(-0.000191| 0.000103| 0.000190),(-0.000634| -0.001809| 0.000277| 0.963434),(-0.031892| -0.010156| -0.001501),(0.699139| -0.413972| 0.170678| 0.495383),(-0.052526| -0.010067| -0.001894),(0.771516| -0.282480| 0.178709| 0.512676),(-0.085528| -0.005465| 0.002760),(0.773737| -0.315839| -0.064506| 0.605706),(-0.100248| 0.003635| 0.013187),(-0.579935| 0.281935| 0.386894| -0.581164),(-0.056732| 0.019020| -0.012334),(0.013495| 0.023634| 0.104847| 0.959236),(-0.100656| 0.041282| -0.005144),(0.069662| 0.114199| 0.092846| 1.029307),(-0.123408| 0.051692| 0.005268),(0.159158| 0.227262| 0.161661| 0.898501),(-0.135113| 0.054709| 0.014546),(0.219324| 0.306651| 0.212228| 0.945464),(-0.049526| 0.031048| -0.006657),(0.102363| 0.002686| 0.043105| 1.042536),(-0.091088| 0.057665| 0.003182),(0.149539| 0.067788| 0.048083| 1.033380),(-0.116468| 0.070289| 0.015391),(0.237776| 0.181855| 0.138878| 0.897436),(-0.129930| 0.072948| 0.026133),(0.305370| 0.263768| 0.203788| 0.848521),(-0.040155| 0.039261| 0.001595),(0.144918| 0.006718| -0.033558| 1.035165),(-0.074367| 0.067700| 0.012585),(0.178541| 0.043191| -0.011545| 1.031422),(-0.097100| 0.082688| 0.023569),(0.260368| 0.132871| 0.070692| 0.975500),(-0.110509| 0.088239| 0.032745),(0.309685| 0.186391| 0.119638| 0.945698),(-0.030375| 0.043619| 0.012547),(0.194908| -0.040280| -0.114661| 0.986368),(-0.056243| 0.072457| 0.022457),(0.224734| -0.020436| -0.091245| 1.011179),(-0.071981| 0.086218| 0.030185),(0.291640| 0.055939| 0.000414| 0.920589),(-0.082199| 0.091956| 0.036711),(0.353779| 0.096533| 0.042073| 0.980234),undefined
0,(3840.381052),(-0.000177| 0.000145| 0.000239),(-0.000630| -0.002572| -0.000160| 0.963432),(-0.031881| -0.010145| -0.001615),(0.698069| -0.413987| 0.174971| 0.495380),(-0.052512| -0.010027| -0.002120),(0.770324| -0.282941| 0.182908| 0.512733),(-0.085527| -0.005366| 0.002358),(0.773729| -0.316645| -0.060650| 0.605695),(-0.100274| 0.003776| 0.012704),(-0.581425| 0.282935| 0.384339| -0.580884),(-0.056651| 0.019028| -0.012622),(0.012931| 0.023747| 0.104890| 0.959237),(-0.100596| 0.041312| -0.005669),(0.069671| 0.115039| 0.092973| 1.029201),(-0.123374| 0.051725| 0.004663),(0.159374| 0.228707| 0.162520| 0.897941),(-0.135098| 0.054728| 0.013919),(0.219636| 0.308514| 0.213494| 0.944502),(-0.049472| 0.031061| -0.006921),(0.102121| 0.002686| 0.043654| 1.042536),(-0.091086| 0.057669| 0.002698),(0.150015| 0.068689| 0.049626| 1.033179),(-0.116511| 0.070195| 0.014859),(0.239309| 0.184746| 0.142158| 0.895923),(-0.129959| 0.072699| 0.025638),(0.308579| 0.269318| 0.209325| 0.844258),(-0.040143| 0.039283| 0.001371),(0.145087| 0.006604| -0.032786| 1.035167),(-0.074416| 0.067719| 0.012159),(0.179126| 0.043600| -0.009867| 1.031320),(-0.097216| 0.082628| 0.023074),(0.262118| 0.135150| 0.074236| 0.974454),(-0.110662| 0.088066| 0.032256),(0.312014| 0.189724| 0.124258| 0.943672),(-0.030420| 0.043653| 0.012368),(0.195497| -0.040517| -0.113558| 0.986370),(-0.056344| 0.072499| 0.022099),(0.225276| -0.020682| -0.089375| 1.011220),(-0.072141| 0.086232| 0.029734),(0.292610| 0.056759| 0.003491| 0.920224),(-0.082407| 0.091915| 0.036228),(0.355451| 0.098350| 0.046561| 0.979245),undefined
0,(5760.571579),(-0.000158| 0.000078| 0.000137),(-0.000275| -0.003576| -0.000723| 0.963429),(-0.031890| -0.010120| -0.001756),(0.696130| -0.414927| 0.180378| 0.495383),(-0.052518| -0.009954| -0.002336),(0.768918| -0.283383| 0.187039| 0.513109),(-0.085535| -0.005213| 0.002024),(0.773557| -0.317077| -0.056711| 0.606069),(-0.100293| 0.003970| 0.012318),(-0.582987| 0.283207| 0.381484| -0.581069),(-0.056533| 0.019088| -0.012966),(0.012188| 0.023796| 0.104971| 0.959236),(-0.100480| 0.041482| -0.006382),(0.068616| 0.114234| 0.092178| 1.029433),(-0.123277| 0.051943| 0.003792),(0.160387| 0.230745| 0.164275| 0.896919),(-0.135012| 0.054906| 0.013039),(0.221273| 0.311519| 0.216238| 0.942506),(-0.049378| 0.031116| -0.007216),(0.101798| 0.002567| 0.044410| 1.042537),(-0.091017| 0.057788| 0.002094),(0.149989| 0.068847| 0.050658| 1.033121),(-0.116472| 0.070247| 0.014165),(0.241673| 0.188300| 0.146568| 0.893836),(-0.129888| 0.072540| 0.025001),(0.313602| 0.276668| 0.217287| 0.837997),(-0.040098| 0.039328| 0.001140),(0.145335| 0.006376| -0.031711| 1.035167),(-0.074413| 0.067803| 0.011672),(0.179616| 0.043696| -0.008100| 1.031247),(-0.097274| 0.082666| 0.022475),(0.263793| 0.137029| 0.078219| 0.973428),(-0.110765| 0.088005| 0.031638),(0.314326| 0.192659| 0.129588| 0.941592),(-0.030450| 0.043691| 0.012206),(0.196271| -0.040867| -0.112081| 0.986371),(-0.056415| 0.072560| 0.021741),(0.226418| -0.020644| -0.086915| 1.011181),(-0.072270| 0.086262| 0.029287),(0.294063| 0.057670| 0.007412| 0.919680),(-0.082589| 0.091879| 0.035746),(0.357847| 0.100441| 0.052370| 0.977866),undefined
0,(7680.762105),(-0.000068| -0.000014| -0.000048),(-0.000083| -0.002995| -0.000554| 0.963431),(-0.031898| -0.010104| -0.001885),(0.694515| -0.415700| 0.184778| 0.495381),(-0.052525| -0.009895| -0.002507),(0.767849| -0.283609| 0.189930| 0.513523),(-0.085536| -0.005080| 0.001788),(0.773386| -0.317195| -0.054061| 0.606467),(-0.100286| 0.004138| 0.012058),(-0.584030| 0.283097| 0.379708| -0.581238),(-0.056438| 0.019131| -0.013257),(0.011562| 0.023794| 0.105039| 0.959237),(-0.100374| 0.041641| -0.006997),(0.067400| 0.113062| 0.090554| 1.029787),(-0.123161| 0.052162| 0.003044),(0.161896| 0.233083| 0.165692| 0.895783),(-0.134885| 0.055076| 0.012311),(0.223657| 0.315027| 0.218716| 0.940202),(-0.049304| 0.031154| -0.007463),(0.101522| 0.002451| 0.045042| 1.042537),(-0.090953| 0.057881| 0.001609),(0.150129| 0.069245| 0.051175| 1.033049),(-0.116407| 0.070256| 0.013651),(0.244678| 0.192471| 0.150870| 0.891411),(-0.129758| 0.072307| 0.024581),(0.319493| 0.284814| 0.225343| 0.830885),(-0.040066| 0.039356| 0.000950),(0.145537| 0.006196| -0.030808| 1.035167),(-0.074411| 0.067863| 0.011277),(0.180001| 0.043810| -0.006866| 1.031184),(-0.097312| 0.082691| 0.021989),(0.265147| 0.138569| 0.081351| 0.972586),(-0.110837| 0.087949| 0.031137),(0.316240| 0.195090| 0.133908| 0.939843),(-0.030482| 0.043710| 0.012076),(0.196919| -0.041120| -0.110851| 0.986370),(-0.056483| 0.072593| 0.021450),(0.227237| -0.020707| -0.084845| 1.011171),(-0.072387| 0.086265| 0.028915),(0.295148| 0.058365| 0.010759| 0.919257),(-0.082750| 0.091821| 0.035344),(0.359843| 0.102261| 0.057524| 0.976654),undefined
0,(0),(-0.000020| -0.000095| -0.000328),(-0.001033| -0.003530| -0.000814| 0.963429),(-0.031913| -0.010079| -0.002033),(0.692456| -0.416446| 0.190722| 0.495383),(-0.052535| -0.009800| -0.002716),(0.766359| -0.284103| 0.193930| 0.513979),(-0.085533| -0.004860| 0.001480),(0.772961| -0.318080| -0.050442| 0.606858),(-0.100254| 0.004436| 0.011699),(-0.584792| 0.284167| 0.377771| -0.581211),(-0.056326| 0.019157| -0.013652),(0.010854| 0.024037| 0.105080| 0.959234),(-0.100190| 0.041941| -0.007896),(0.064662| 0.109855| 0.084840| 1.030796),(-0.122892| 0.052690| 0.001902),(0.164817| 0.236646| 0.165376| 0.894372),(-0.134564| 0.055593| 0.011211),(0.228073| 0.320262| 0.219556| 0.937172),(-0.049210| 0.031189| -0.007825),(0.101214| 0.002418| 0.045785| 1.042534),(-0.090827| 0.058040| 0.000940),(0.150612| 0.070302| 0.050478| 1.032942),(-0.116189| 0.070280| 0.013038),(0.251615| 0.201463| 0.157420| 0.886346),(-0.129324| 0.071856| 0.024223),(0.332682| 0.302054| 0.239141| 0.815622),(-0.040018| 0.039389| 0.000636),(0.145786| 0.005928| -0.029749| 1.035165),(-0.074365| 0.067979| 0.010661),(0.180257| 0.043751| -0.006172| 1.031146),(-0.097278| 0.082804| 0.021240),(0.267212| 0.140934| 0.084723| 0.971391),(-0.110820| 0.087965| 0.030380),(0.319565| 0.199204| 0.139193| 0.937083),(-0.030507| 0.043751| 0.011824),(0.197668| -0.041646| -0.109316| 0.986370),(-0.056544| 0.072669| 0.020940),(0.227912| -0.021305| -0.081990| 1.011242),(-0.072505| 0.086304| 0.028269),(0.296533| 0.059308| 0.015386| 0.918684),(-0.082923| 0.091775| 0.034651),(0.362627| 0.105010| 0.064699| 0.974882),undefined
