System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.070793| -0.262835| 0.319209),(0.043795| -0.944705| -0.316800| -0.072470),(0.038089| -0.256525| 0.335740),(-0.115215| -0.358571| -0.370031| -0.849252),(0.023893| -0.250490| 0.349121),(-0.199835| -0.322585| -0.558839| -0.737363),(0.003218| -0.240202| 0.374102),(-0.304353| -0.400658| -0.504920| -0.701355),(-0.003174| -0.234023| 0.392817),(0.467877| 0.514231| 0.387859| 0.605164),(0.035846| -0.218344| 0.347205),(0.130284| -0.912041| -0.378443| -0.089375),(0.018793| -0.185957| 0.381811),(0.178461| -0.879972| -0.428951| -0.099008),(0.008919| -0.177157| 0.403614),(0.197305| -0.665702| -0.719219| -0.025218),(0.005001| -0.180620| 0.417541),(-0.196817| 0.526910| 0.826725| -0.012430),(0.050700| -0.215382| 0.349899),(0.034332| -0.909788| -0.388693| -0.141510),(0.040756| -0.181776| 0.386728),(0.058292| -0.883160| -0.442079| -0.145590),(0.032813| -0.173240| 0.412210),(-0.113415| 0.590845| 0.792250| 0.101881),(0.028133| -0.180821| 0.426490),(-0.135132| 0.355022| 0.922733| 0.065290),(0.065561| -0.217597| 0.352597),(-0.049607| -0.909060| -0.387050| -0.146087),(0.063082| -0.187395| 0.387423),(-0.023161| -0.876488| -0.454922| -0.155816),(0.057987| -0.180091| 0.412253),(-0.046150| 0.575592| 0.803000| 0.147498),(0.052991| -0.187434| 0.426326),(-0.078428| 0.369687| 0.916575| 0.130657),(0.079139| -0.224329| 0.356450),(-0.142132| -0.904103| -0.353857| -0.192825),(0.084804| -0.196997| 0.385595),(-0.181162| -0.880634| -0.399226| -0.179676),(0.085192| -0.189370| 0.404167),(0.080155| 0.604225| 0.754858| 0.242231),(0.080690| -0.193640| 0.415463),(0.014829| 0.388874| 0.885230| 0.254805)
0.040000,(-0.000035| 0.000033| 0.000030),(-0.000277| -0.000589| -0.000574| 1.000000),(-0.032725| 0.006334| 0.016507),(0.281126| -0.724133| -0.366073| 0.512435),(-0.046925| 0.012395| 0.029872),(0.472203| -0.586170| -0.395297| 0.526469),(-0.067616| 0.022724| 0.054826),(0.402865| -0.515849| -0.489893| 0.575851),(-0.074034| 0.028923| 0.073528),(-0.264570| 0.370322| 0.627381| -0.631868),(-0.034935| 0.044525| 0.027949),(0.062941| -0.043091| 0.082323| 0.993682),(-0.051976| 0.076920| 0.062551),(0.118908| -0.067145| 0.129818| 0.982090),(-0.061843| 0.085702| 0.084371),(0.455730| -0.006803| 0.201513| 0.866981),(-0.065771| 0.082241| 0.098298),(-0.599272| -0.023266| -0.226909| -0.767362),(-0.020080| 0.047471| 0.030660),(0.082680| -0.061738| -0.023965| 0.994373),(-0.030019| 0.081096| 0.067473),(0.140317| -0.072604| 0.002316| 0.987438),(-0.037968| 0.089645| 0.092954),(-0.557378| 0.055182| -0.106738| -0.821518),(-0.042671| 0.082080| 0.107237),(-0.751976| 0.039161| -0.158795| -0.638579),(-0.005224| 0.045240| 0.033378),(0.087764| -0.039643| -0.104805| 0.989819),(-0.007706| 0.075440| 0.068203),(0.161403| -0.056501| -0.076561| 0.982291),(-0.012816| 0.082724| 0.093037),(-0.579890| 0.077700| -0.030400| -0.810411),(-0.017834| 0.075373| 0.107099),(-0.749078| 0.082190| -0.083638| -0.652021),(0.008340| 0.038493| 0.037251),(0.066835| -0.056327| -0.209224| 0.973954),(0.014020| 0.065835| 0.066384),(0.119134| -0.030948| -0.238012| 0.963431),(0.014418| 0.073474| 0.084949),(-0.538052| 0.127158| 0.124076| -0.823976),(0.009905| 0.069221| 0.096249),(-0.724930| 0.169876| 0.047340| -0.665866)
0.060000,(0.000016| -0.000051| 0.000100),(0.000165| -0.000290| -0.000215| 1.000000),(-0.032736| 0.006334| 0.016498),(0.281007| -0.724165| -0.366146| 0.512403),(-0.046942| 0.012407| 0.029851),(0.472017| -0.586464| -0.395134| 0.526430),(-0.067653| 0.022754| 0.054783),(0.402955| -0.516275| -0.489563| 0.575687),(-0.074103| 0.028962| 0.073475),(-0.265162| 0.371004| 0.626951| -0.631647),(-0.034932| 0.044524| 0.027950),(0.062855| -0.043178| 0.082314| 0.993685),(-0.051982| 0.076907| 0.062559),(0.119149| -0.067255| 0.129941| 0.982037),(-0.061859| 0.085671| 0.084383),(0.455838| -0.007080| 0.201833| 0.866848),(-0.065796| 0.082199| 0.098304),(-0.599336| -0.022927| -0.227316| -0.767202),(-0.020078| 0.047462| 0.030672),(0.082652| -0.061801| -0.023967| 0.994372),(-0.030021| 0.081082| 0.067489),(0.140240| -0.072645| 0.002273| 0.987446),(-0.037976| 0.089618| 0.092965),(-0.557682| 0.055449| -0.107050| -0.821253),(-0.042690| 0.082038| 0.107238),(-0.752060| 0.039559| -0.159184| -0.638359),(-0.005225| 0.045223| 0.033398),(0.087796| -0.039683| -0.104798| 0.989816),(-0.007711| 0.075410| 0.068234),(0.161549| -0.056512| -0.076578| 0.982265),(-0.012830| 0.082671| 0.093067),(-0.580359| 0.077993| -0.030734| -0.810035),(-0.017861| 0.075300| 0.107115),(-0.749346| 0.082589| -0.084044| -0.651611),(0.008334| 0.038467| 0.037278),(0.066923| -0.056324| -0.209234| 0.973946),(0.014027| 0.065805| 0.066413),(0.118696| -0.030598| -0.238411| 0.963398),(0.014440| 0.073448| 0.084973),(-0.537948| 0.127282| 0.124267| -0.823996),(0.009923| 0.069199| 0.096274),(-0.724614| 0.170162| 0.047528| -0.666124)
0.080000,(-0.000038| 0.000151| -0.000118),(-0.000036| -0.000311| -0.000156| 1.000000),(-0.032758| 0.006329| 0.016486),(0.281009| -0.724273| -0.365926| 0.512407),(-0.046970| 0.012408| 0.029830),(0.472069| -0.586630| -0.394819| 0.526436),(-0.067697| 0.022764| 0.054748),(0.403184| -0.516519| -0.489180| 0.575634),(-0.074168| 0.028976| 0.073434),(-0.265740| 0.371438| 0.626527| -0.631570),(-0.034945| 0.044524| 0.027935),(0.062798| -0.043184| 0.082356| 0.993685),(-0.052006| 0.076911| 0.062533),(0.119130| -0.067265| 0.130033| 0.982026),(-0.061896| 0.085684| 0.084354),(0.455465| -0.007260| 0.202067| 0.866988),(-0.065844| 0.082220| 0.098274),(-0.599111| -0.022726| -0.227673| -0.767277),(-0.020092| 0.047457| 0.030665),(0.082654| -0.061820| -0.023913| 0.994372),(-0.030047| 0.081052| 0.067499),(0.141221| -0.072554| 0.002457| 0.987313),(-0.038014| 0.089546| 0.092992),(-0.558167| 0.055541| -0.107355| -0.820877),(-0.042734| 0.081948| 0.107253),(-0.752428| 0.039744| -0.159588| -0.637812),(-0.005241| 0.045214| 0.033400),(0.087854| -0.039709| -0.104741| 0.989815),(-0.007745| 0.075360| 0.068265),(0.163076| -0.056505| -0.076346| 0.982031),(-0.012885| 0.082547| 0.093116),(-0.581568| 0.078168| -0.031199| -0.809133),(-0.017927| 0.075134| 0.107139),(-0.750196| 0.082837| -0.084559| -0.650534),(0.008313| 0.038454| 0.037290),(0.067040| -0.056351| -0.209190| 0.973946),(0.014016| 0.065791| 0.066424),(0.118694| -0.030216| -0.238831| 0.963306),(0.014443| 0.073428| 0.084982),(-0.538269| 0.127378| 0.124424| -0.823748),(0.009917| 0.069165| 0.096271),(-0.725581| 0.170638| 0.047201| -0.664971)
0.100000,(0.000029| 0.000098| -0.000030),(0.000183| 0.000266| 0.000302| 1.000000),(-0.032755| 0.006302| 0.016507),(0.281242| -0.723992| -0.366336| 0.512383),(-0.046979| 0.012376| 0.029842),(0.472275| -0.586600| -0.394788| 0.526308),(-0.067724| 0.022724| 0.054746),(0.403286| -0.516458| -0.489238| 0.575568),(-0.074202| 0.028935| 0.073430),(-0.265635| 0.371301| 0.626670| -0.631552),(-0.034960| 0.044489| 0.027971),(0.062855| -0.043204| 0.082290| 0.993686),(-0.052016| 0.076879| 0.062572),(0.118411| -0.067255| 0.129634| 0.982166),(-0.061908| 0.085726| 0.084384),(0.452818| -0.007561| 0.201166| 0.868580),(-0.065879| 0.082358| 0.098324),(-0.595920| -0.022283| -0.226692| -0.770061),(-0.020106| 0.047431| 0.030694),(0.082668| -0.061790| -0.023995| 0.994370),(-0.030062| 0.081023| 0.067531),(0.140751| -0.072549| 0.002278| 0.987381),(-0.038025| 0.089578| 0.093034),(-0.556100| 0.055430| -0.106558| -0.822390),(-0.042746| 0.082054| 0.107335),(-0.750770| 0.039563| -0.158779| -0.639976),(-0.005253| 0.045195| 0.033421),(0.087815| -0.039647| -0.104818| 0.989813),(-0.007761| 0.075335| 0.068292),(0.162799| -0.056504| -0.076392| 0.982074),(-0.012896| 0.082551| 0.093151),(-0.580398| 0.077858| -0.030679| -0.810022),(-0.017927| 0.075181| 0.107204),(-0.748835| 0.082426| -0.083821| -0.652247),(0.008306| 0.038441| 0.037303),(0.066958| -0.056263| -0.209262| 0.973941),(0.014007| 0.065786| 0.066432),(0.117936| -0.030208| -0.238794| 0.963409),(0.014447| 0.073463| 0.084987),(-0.536534| 0.126758| 0.125026| -0.824884),(0.009948| 0.069247| 0.096308),(-0.723600| 0.169762| 0.048269| -0.667274)
0.120000,(-0.000002| 0.000049| 0.000027),(-0.000436| 0.000066| 0.000109| 1.000000),(-0.032750| 0.006311| 0.016509),(0.281363| -0.724239| -0.365749| 0.512387),(-0.046984| 0.012403| 0.029823),(0.472293| -0.587227| -0.393948| 0.526222),(-0.067756| 0.022788| 0.054692),(0.403504| -0.517399| -0.488289| 0.575376),(-0.074265| 0.029028| 0.073355),(-0.266057| 0.372611| 0.625885| -0.631381),(-0.034962| 0.044498| 0.027943),(0.062890| -0.043112| 0.082326| 0.993685),(-0.052000| 0.077080| 0.062394),(0.112739| -0.067486| 0.128151| 0.983012),(-0.061901| 0.086246| 0.084078),(0.446709| -0.008217| 0.199724| 0.872064),(-0.065922| 0.083093| 0.098049),(-0.590851| -0.021623| -0.225540| -0.774312),(-0.020109| 0.047452| 0.030657),(0.082692| -0.061786| -0.023946| 0.994370),(-0.030040| 0.081216| 0.067357),(0.136225| -0.072733| 0.001489| 0.988003),(-0.037989| 0.090089| 0.092783),(-0.550553| 0.055640| -0.105460| -0.826241),(-0.042735| 0.082780| 0.107179),(-0.746889| 0.039687| -0.158038| -0.644675),(-0.005255| 0.045222| 0.033385),(0.087823| -0.039711| -0.104789| 0.989813),(-0.007774| 0.075405| 0.068217),(0.162325| -0.056746| -0.076169| 0.982155),(-0.012913| 0.082720| 0.093078),(-0.577962| 0.077722| -0.030361| -0.811787),(-0.017942| 0.075465| 0.107196),(-0.745825| 0.082174| -0.083182| -0.655800),(0.008305| 0.038473| 0.037272),(0.066955| -0.056422| -0.209215| 0.973942),(0.014005| 0.065859| 0.066363),(0.117203| -0.030448| -0.238714| 0.963510),(0.014470| 0.073622| 0.084911),(-0.533417| 0.126147| 0.125784| -0.826881),(0.010014| 0.069526| 0.096303),(-0.718895| 0.168618| 0.050154| -0.672489)
0.140000,(0.000052| 0.000297| 0.000032),(-0.003166| -0.000893| -0.001271| 0.999994),(-0.032775| 0.006438| 0.016466),(0.280201| -0.727221| -0.360677| 0.512396),(-0.047008| 0.012691| 0.029708),(0.470690| -0.591517| -0.389395| 0.526242),(-0.067782| 0.023351| 0.054459),(0.402296| -0.522165| -0.484338| 0.575256),(-0.074293| 0.029759| 0.073062),(-0.265200| 0.377546| 0.623514| -0.631156),(-0.034902| 0.044697| 0.027662),(0.062681| -0.042735| 0.082731| 0.993680),(-0.051898| 0.077769| 0.061689),(0.104057| -0.067695| 0.126803| 0.984129),(-0.061849| 0.087566| 0.083107),(0.435734| -0.009840| 0.198538| 0.877851),(-0.066004| 0.084876| 0.097133),(-0.580088| -0.019451| -0.224752| -0.782692),(-0.020046| 0.047639| 0.030375),(0.082623| -0.062126| -0.023385| 0.994368),(-0.029910| 0.081928| 0.066631),(0.127354| -0.073559| 0.000709| 0.989126),(-0.037858| 0.091530| 0.091835),(-0.540055| 0.057135| -0.105000| -0.833097),(-0.042701| 0.084695| 0.106420),(-0.739264| 0.041322| -0.158532| -0.653183),(-0.005202| 0.045391| 0.033145),(0.087952| -0.040573| -0.104356| 0.989812),(-0.007708| 0.075853| 0.067740),(0.160417| -0.057878| -0.075442| 0.982459),(-0.012872| 0.083489| 0.092531),(-0.574125| 0.078997| -0.031501| -0.814339),(-0.017946| 0.076480| 0.106760),(-0.741668| 0.083488| -0.084423| -0.660175),(0.008332| 0.038629| 0.037102),(0.067225| -0.057888| -0.208713| 0.973945),(0.014038| 0.066233| 0.065991),(0.115453| -0.032772| -0.237689| 0.963899),(0.014503| 0.074242| 0.084466),(-0.528808| 0.127667| 0.124254| -0.829834),(0.010061| 0.070375| 0.095954),(-0.712747| 0.169480| 0.049148| -0.678862)
0.160000,(0.000025| 0.000136| 0.000012),(-0.001476| -0.000447| -0.000639| 0.999999),(-0.032785| 0.006506| 0.016433),(0.279712| -0.728535| -0.358375| 0.512411),(-0.047015| 0.012826| 0.029647),(0.470032| -0.593364| -0.387369| 0.526246),(-0.067787| 0.023601| 0.054351),(0.401797| -0.524184| -0.482602| 0.575227),(-0.074293| 0.030079| 0.072931),(-0.264850| 0.379597| 0.622473| -0.631100),(-0.034873| 0.044795| 0.027528),(0.062724| -0.042529| 0.082974| 0.993666),(-0.051853| 0.078055| 0.061392),(0.101224| -0.067691| 0.126503| 0.984464),(-0.061824| 0.088081| 0.082711),(0.431936| -0.010405| 0.198301| 0.879773),(-0.066032| 0.085563| 0.096758),(-0.576204| -0.018637| -0.224642| -0.785607),(-0.020016| 0.047730| 0.030243),(0.082732| -0.062240| -0.023071| 0.994359),(-0.029853| 0.082225| 0.066324),(0.124269| -0.073852| 0.000560| 0.989496),(-0.037805| 0.092100| 0.091442),(-0.536371| 0.057731| -0.105045| -0.835428),(-0.042686| 0.085441| 0.106096),(-0.736563| 0.042004| -0.158940| -0.656086),(-0.005177| 0.045473| 0.033031),(0.088154| -0.040920| -0.104097| 0.989807),(-0.007675| 0.076053| 0.067528),(0.159792| -0.058315| -0.075077| 0.982563),(-0.012849| 0.083814| 0.092287),(-0.572915| 0.079568| -0.032140| -0.815110),(-0.017943| 0.076896| 0.106556),(-0.740377| 0.084101| -0.085154| -0.661451),(0.008347| 0.038706| 0.037019),(0.067492| -0.058501| -0.208424| 0.973952),(0.014055| 0.066399| 0.065824),(0.114943| -0.033756| -0.237175| 0.964052),(0.014516| 0.074503| 0.084268),(-0.527367| 0.128435| 0.123367| -0.830764),(0.010074| 0.070720| 0.095788),(-0.710837| 0.170043| 0.048316| -0.680780)
0.180000,(0.000017| 0.000584| -0.000365),(-0.009321| -0.003901| -0.007662| 0.999920),(-0.032929| 0.007108| 0.016197),(0.271078| -0.739392| -0.342430| 0.512404),(-0.047080| 0.013971| 0.029223),(0.461394| -0.607909| -0.374308| 0.526741),(-0.067705| 0.025648| 0.053633),(0.394374| -0.538968| -0.471906| 0.575576),(-0.074082| 0.032622| 0.072065),(-0.259135| 0.393185| 0.616541| -0.630977),(-0.034468| 0.045644| 0.026555),(0.061240| -0.041957| 0.084195| 0.993680),(-0.051264| 0.080147| 0.059263),(0.084497| -0.070403| 0.127926| 0.985667),(-0.061410| 0.091294| 0.079895),(0.418914| -0.015911| 0.203369| 0.884816),(-0.065911| 0.089425| 0.093945),(-0.565373| -0.012005| -0.231152| -0.791693),(-0.019591| 0.048414| 0.029320),(0.081758| -0.063970| -0.021299| 0.994369),(-0.029000| 0.084563| 0.063906),(0.094545| -0.077262| -0.001904| 0.992516),(-0.036871| 0.096343| 0.088084),(-0.516516| 0.065312| -0.108758| -0.846828),(-0.042057| 0.090658| 0.103008),(-0.723617| 0.051127| -0.165883| -0.668017),(-0.004811| 0.045988| 0.032271),(0.088134| -0.044268| -0.102664| 0.989815),(-0.007051| 0.077511| 0.065957),(0.150254| -0.062417| -0.073571| 0.983929),(-0.012253| 0.086170| 0.090340),(-0.567576| 0.087865| -0.038786| -0.817700),(-0.017572| 0.079690| 0.104708),(-0.738337| 0.093781| -0.094442| -0.661169),(0.008570| 0.039083| 0.036506),(0.068009| -0.063498| -0.206804| 0.973948),(0.014549| 0.067395| 0.064661),(0.107660| -0.039612| -0.236190| 0.964912),(0.015085| 0.076100| 0.082800),(-0.520816| 0.138208| 0.117104| -0.834228),(0.010558| 0.072807| 0.094458),(-0.699362| 0.179783| 0.042223| -0.690499)
0.200000,(-0.000012| 0.000414| -0.000399),(-0.006287| -0.002855| -0.005290| 0.999962),(-0.032984| 0.007555| 0.015952),(0.265874| -0.745884| -0.331878| 0.512665),(-0.047106| 0.014734| 0.028845),(0.456589| -0.616959| -0.364896| 0.527010),(-0.067651| 0.026939| 0.053062),(0.389980| -0.547654| -0.464690| 0.576242),(-0.073910| 0.034194| 0.071414),(-0.255088| 0.400049| 0.613078| -0.631685),(-0.034192| 0.046236| 0.025877),(0.061105| -0.041227| 0.085635| 0.993596),(-0.050933| 0.081342| 0.057976),(0.079216| -0.071983| 0.131530| 0.985517),(-0.061236| 0.092925| 0.078273),(0.415707| -0.018686| 0.209365| 0.884876),(-0.065900| 0.091290| 0.092301),(-0.562998| -0.008742| -0.237916| -0.791424),(-0.019305| 0.048902| 0.028684),(0.081962| -0.064693| -0.019478| 0.994343),(-0.028518| 0.085865| 0.062490),(0.082451| -0.079076| -0.001113| 0.993452),(-0.036400| 0.098481| 0.086181),(-0.509827| 0.069498| -0.113626| -0.849903),(-0.041761| 0.093203| 0.101194),(-0.719028| 0.056258| -0.172296| -0.670930),(-0.004562| 0.046372| 0.031735),(0.088964| -0.046023| -0.101038| 0.989828),(-0.006672| 0.078452| 0.064930),(0.145086| -0.064964| -0.071398| 0.984699),(-0.011924| 0.087620| 0.089063),(-0.565796| 0.092957| -0.044721| -0.818067),(-0.017391| 0.081354| 0.103460),(-0.738575| 0.099675| -0.102122| -0.658895),(0.008732| 0.039386| 0.036119),(0.069190| -0.066291| -0.205061| 0.974047),(0.014813| 0.068073| 0.063890),(0.104110| -0.044217| -0.233194| 0.965830),(0.015305| 0.077132| 0.081835),(-0.518463| 0.144763| 0.109852| -0.835567),(0.010678| 0.074065| 0.093518),(-0.696523| 0.186518| 0.033586| -0.692054)
