System.Single,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion,(NaN),UnityEngine.Quaternion
0,(2091.435843),(0.049074| -0.107356| 0.270355),(0.172075| -0.907465| -0.365534| -0.292855),(0.014421| -0.105866| 0.269521),(-0.049160| -0.124294| -0.439836| -0.857206),(-0.005893| -0.101227| 0.274072),(-0.056652| -0.109111| -0.653045| -0.810324),(-0.036473| -0.093518| 0.288454),(-0.266634| -0.276027| -0.600501| -0.765884),(-0.047042| -0.089649| 0.305923),(-0.489346| -0.440771| -0.416791| -0.561022),(0.001590| -0.069682| 0.282124),(0.268401| -0.853075| -0.400606| -0.300123),(-0.032695| -0.044567| 0.309075),(0.275915| -0.762953| -0.455867| -0.254559),(-0.051446| -0.041518| 0.327277),(-0.370733| 0.542559| 0.762528| 0.126777),(-0.059104| -0.049908| 0.337678),(-0.398930| 0.348382| 0.894303| 0.030993),(0.012800| -0.066165| 0.291501),(0.162171| -0.791500| -0.410653| -0.324165),(-0.015847| -0.037755| 0.322765),(0.164326| -0.834885| -0.475689| -0.329727),(-0.035070| -0.030030| 0.344685),(-0.280186| 0.591407| 0.770389| 0.241578),(-0.046151| -0.036919| 0.356771),(-0.317389| 0.393080| 0.859213| 0.166945),(0.024633| -0.067594| 0.300422),(0.082820| -0.789268| -0.426093| -0.321768),(0.004812| -0.040346| 0.332363),(0.068537| -0.856399| -0.466135| -0.337223),(-0.009997| -0.029462| 0.354987),(0.170128| -0.656035| -0.710873| -0.294036),(-0.020883| -0.032138| 0.368407),(-0.215469| 0.475176| 0.792381| 0.240968),(0.035369| -0.073655| 0.309415),(-0.013577| -0.802049| -0.430419| -0.370572),(0.024320| -0.048945| 0.339398),(-0.062926| -0.858990| -0.461891| -0.370931),(0.016699| -0.038984| 0.357854),(0.046234| -0.666301| -0.675578| -0.362075),(0.008835| -0.038690| 0.369167),(-0.087673| 0.560535| 0.730979| 0.342771),undefined
0,(4182.871686),(-0.000067| 0.000013| 0.000032),(-0.000109| -0.000428| -0.000136| 1.035607),(-0.034648| 0.001499| -0.000857),(0.497908| -0.625745| -0.241357| 0.498398),(-0.054964| 0.006136| 0.003683),(0.684510| -0.550689| -0.168515| 0.545892),(-0.085545| 0.013842| 0.018058),(0.631598| -0.398949| -0.379738| 0.626248),(-0.096105| 0.017709| 0.035530),(0.441346| -0.124550| -0.582150| 0.610739),(-0.047481| 0.037689| 0.011725),(0.023790| -0.049916| 0.100830| 1.018387),(-0.081787| 0.062801| 0.038648),(0.094656| -0.028910| 0.154518| 0.947191),(-0.100547| 0.065819| 0.056837),(-0.393274| -0.038332| -0.406556| -0.841376),(-0.108196| 0.057402| 0.067220),(-0.553393| -0.079359| -0.534772| -0.694789),(-0.036279| 0.041204| 0.021112),(0.088438| -0.049266| 0.012385| 0.957125),(-0.064946| 0.069630| 0.052342),(0.130369| -0.031885| 0.023530| 1.020034),(-0.084185| 0.077345| 0.074237),(-0.427576| 0.015371| -0.280803| -0.904554),(-0.095268| 0.070427| 0.086302),(-0.552542| 0.004392| -0.398081| -0.746708),(-0.024453| 0.039774| 0.030043),(0.124858| -0.017247| -0.051540| 0.946758),(-0.044297| 0.067033| 0.061961),(0.142924| -0.000151| -0.069261| 1.021711),(-0.059128| 0.077903| 0.084567),(0.392586| -0.014197| 0.138215| 0.936854),(-0.070027| 0.075199| 0.097968),(-0.506230| 0.021304| -0.250025| -0.799322),(-0.013726| 0.033713| 0.039046),(0.159592| -0.021687| -0.154106| 0.957268),(-0.024796| 0.058429| 0.069015),(0.181233| 0.016736| -0.197966| 1.010169),(-0.032435| 0.068386| 0.087463),(0.404262| -0.033102| -0.006289| 0.932220),(-0.040313| 0.068669| 0.098765),(-0.475256| 0.051548| -0.070266| -0.860375),undefined
0,(6274.307529),(-0.000117| -0.000027| 0.000076),(0.000292| -0.000970| -0.000598| 1.035606),(-0.034644| 0.001535| -0.000916),(0.497637| -0.626180| -0.240778| 0.498403),(-0.054960| 0.006187| 0.003611),(0.684299| -0.551012| -0.167939| 0.546007),(-0.085544| 0.013908| 0.017967),(0.631804| -0.399000| -0.379185| 0.626342),(-0.096112| 0.017768| 0.035434),(0.442037| -0.124244| -0.581681| 0.610748),(-0.047460| 0.037734| 0.011662),(0.023542| -0.049994| 0.100851| 1.018387),(-0.081790| 0.062858| 0.038539),(0.094547| -0.029098| 0.154923| 0.947130),(-0.100574| 0.065855| 0.056693),(-0.393251| -0.037823| -0.407942| -0.840739),(-0.108230| 0.057410| 0.067045),(-0.553337| -0.078686| -0.536571| -0.693522),(-0.036271| 0.041229| 0.021072),(0.088356| -0.049370| 0.012526| 0.957125),(-0.064968| 0.069674| 0.052259),(0.130157| -0.032180| 0.023794| 1.020046),(-0.084240| 0.077381| 0.074110),(-0.427503| 0.016044| -0.282212| -0.904139),(-0.095346| 0.070438| 0.086136),(-0.552398| 0.005212| -0.399885| -0.745846),(-0.024463| 0.039781| 0.030024),(0.124932| -0.017357| -0.051313| 0.946759),(-0.044341| 0.067042| 0.061918),(0.143069| -0.000385| -0.068854| 1.021718),(-0.059211| 0.077896| 0.084496),(0.392836| -0.014822| 0.139559| 0.936540),(-0.070142| 0.075166| 0.097865),(-0.506327| 0.022097| -0.251681| -0.798720),(-0.013761| 0.033702| 0.039044),(0.159852| -0.021778| -0.153816| 0.957269),(-0.024855| 0.058421| 0.069001),(0.181368| 0.016585| -0.197715| 1.010196),(-0.032518| 0.068377| 0.087433),(0.404405| -0.033671| -0.005283| 0.932144),(-0.040422| 0.068654| 0.098717),(-0.475333| 0.052255| -0.071509| -0.860187),undefined
0,(8365.743372),(-0.000027| -0.000041| 0.000072),(0.000370| -0.001025| -0.000606| 1.035606),(-0.034639| 0.001571| -0.000975),(0.497377| -0.626584| -0.240239| 0.498414),(-0.054953| 0.006238| 0.003541),(0.684061| -0.551301| -0.167493| 0.546151),(-0.085544| 0.013976| 0.017876),(0.632062| -0.399144| -0.378544| 0.626379),(-0.096130| 0.017831| 0.035334),(0.442936| -0.124150| -0.581032| 0.610734),(-0.047438| 0.037776| 0.011603),(0.023278| -0.050081| 0.100867| 1.018387),(-0.081788| 0.062912| 0.038439),(0.094486| -0.029125| 0.155191| 0.947092),(-0.100588| 0.065885| 0.056565),(-0.393460| -0.037385| -0.409326| -0.839988),(-0.108244| 0.057402| 0.066881),(-0.553657| -0.078035| -0.538479| -0.691859),(-0.036264| 0.041250| 0.021038),(0.088267| -0.049471| 0.012670| 0.957126),(-0.064993| 0.069699| 0.052189),(0.130193| -0.032378| 0.024203| 1.020026),(-0.084301| 0.077385| 0.074003),(-0.427510| 0.016707| -0.283649| -0.903673),(-0.095428| 0.070411| 0.085988),(-0.552372| 0.006057| -0.401773| -0.744843),(-0.024475| 0.039782| 0.030011),(0.125007| -0.017456| -0.051074| 0.946760),(-0.044390| 0.067033| 0.061889),(0.143475| -0.000528| -0.068312| 1.021697),(-0.059300| 0.077869| 0.084447),(0.392769| -0.015388| 0.140567| 0.936408),(-0.070260| 0.075132| 0.097790),(-0.505874| 0.022858| -0.252772| -0.798640),(-0.013798| 0.033684| 0.039048),(0.160123| -0.021845| -0.153512| 0.957271),(-0.024917| 0.058401| 0.068996),(0.181491| 0.016533| -0.197526| 1.010212),(-0.032596| 0.068368| 0.087415),(0.404000| -0.034071| -0.004807| 0.932308),(-0.040515| 0.068664| 0.098687),(-0.474496| 0.052713| -0.071830| -0.860595),undefined
0,(0),(-0.000028| -0.000007| 0.000001),(0.000289| -0.000713| -0.000383| 1.035607),(-0.034636| 0.001593| -0.001017),(0.497243| -0.626803| -0.239905| 0.498433),(-0.054949| 0.006266| 0.003497),(0.683996| -0.551302| -0.167307| 0.546289),(-0.085543| 0.014007| 0.017828),(0.632306| -0.399064| -0.378143| 0.626426),(-0.096141| 0.017853| 0.035281),(0.443579| -0.123958| -0.580561| 0.610755),(-0.047426| 0.037801| 0.011563),(0.023098| -0.050136| 0.100883| 1.018387),(-0.081791| 0.062943| 0.038373),(0.094414| -0.029114| 0.155323| 0.947077),(-0.100595| 0.065891| 0.056479),(-0.393879| -0.037175| -0.410471| -0.839241),(-0.108243| 0.057370| 0.066765),(-0.554256| -0.077710| -0.540054| -0.690186),(-0.036262| 0.041262| 0.021016),(0.088207| -0.049525| 0.012773| 0.957128),(-0.065014| 0.069716| 0.052140),(0.130059| -0.032531| 0.024379| 1.020034),(-0.084345| 0.077391| 0.073925),(-0.427487| 0.017159| -0.284663| -0.903356),(-0.095486| 0.070394| 0.085881),(-0.552334| 0.006626| -0.403109| -0.744144),(-0.024486| 0.039781| 0.030003),(0.125056| -0.017501| -0.050903| 0.946762),(-0.044430| 0.067025| 0.061868),(0.143620| -0.000675| -0.067953| 1.021701),(-0.059371| 0.077844| 0.084407),(0.392824| -0.015810| 0.141469| 0.936242),(-0.070353| 0.075093| 0.097728),(-0.505728| 0.023397| -0.253805| -0.798390),(-0.013826| 0.033669| 0.039051),(0.160309| -0.021860| -0.153295| 0.957275),(-0.024959| 0.058391| 0.068989),(0.181247| 0.016535| -0.197596| 1.010242),(-0.032645| 0.068371| 0.087395),(0.403708| -0.034348| -0.004436| 0.932426),(-0.040576| 0.068678| 0.098658),(-0.473919| 0.053020| -0.072107| -0.860871),undefined
0,(2091.435843),(-0.000073| 0.000051| -0.000007),(-0.000050| -0.000612| -0.000542| 1.035607),(-0.034635| 0.001620| -0.001053),(0.496874| -0.627371| -0.239258| 0.498398),(-0.054947| 0.006305| 0.003452),(0.683794| -0.551694| -0.166681| 0.546337),(-0.085549| 0.014063| 0.017762),(0.632485| -0.399564| -0.377332| 0.626414),(-0.096166| 0.017914| 0.035204),(0.444272| -0.124449| -0.579867| 0.610811),(-0.047403| 0.037845| 0.011509),(0.022938| -0.050187| 0.100894| 1.018387),(-0.081775| 0.063011| 0.038281),(0.094539| -0.029152| 0.155693| 0.947003),(-0.100586| 0.065936| 0.056365),(-0.394484| -0.037036| -0.411758| -0.838333),(-0.108224| 0.057380| 0.066625),(-0.554932| -0.077497| -0.541629| -0.688430),(-0.036247| 0.041293| 0.020975),(0.088154| -0.049651| 0.012866| 0.957125),(-0.065013| 0.069766| 0.052065),(0.130280| -0.032725| 0.024802| 1.019990),(-0.084366| 0.077420| 0.073823),(-0.427975| 0.017576| -0.285986| -0.902700),(-0.095516| 0.070390| 0.085747),(-0.552768| 0.007122| -0.404697| -0.742954),(-0.024483| 0.039800| 0.029977),(0.125115| -0.017672| -0.050768| 0.946758),(-0.044450| 0.067055| 0.061817),(0.144004| -0.001006| -0.067430| 1.021681),(-0.059426| 0.077847| 0.084333),(-0.393558| 0.016382| -0.142911| -0.935704),(-0.070431| 0.075059| 0.097624),(-0.506316| 0.024043| -0.255459| -0.797470),(-0.013842| 0.033677| 0.039039),(0.160487| -0.022077| -0.153117| 0.957268),(-0.024983| 0.058419| 0.068955),(0.181220| 0.016200| -0.197498| 1.010271),(-0.032687| 0.068404| 0.087341),(0.404221| -0.035036| -0.003324| 0.932183),(-0.040643| 0.068697| 0.098585),(-0.474451| 0.053795| -0.073486| -0.860413),undefined
0,(4182.871686),(-0.000051| 0.000131| -0.000016),(0.000096| -0.000345| -0.000484| 1.035607),(-0.034637| 0.001639| -0.001067),(0.496445| -0.627795| -0.239041| 0.498397),(-0.054946| 0.006330| 0.003446),(0.683589| -0.551844| -0.166666| 0.546447),(-0.085548| 0.014094| 0.017761),(0.632533| -0.399847| -0.376943| 0.626420),(-0.096178| 0.017944| 0.035198),(0.444750| -0.124814| -0.579331| 0.610897),(-0.047379| 0.037876| 0.011494),(0.022822| -0.050229| 0.100899| 1.018387),(-0.081745| 0.063056| 0.038256),(0.094737| -0.029137| 0.155961| 0.946939),(-0.100557| 0.065968| 0.056334),(-0.394805| -0.036758| -0.412376| -0.837889),(-0.108196| 0.057397| 0.066581),(-0.555173| -0.077028| -0.542303| -0.687757),(-0.036226| 0.041311| 0.020968),(0.088097| -0.049738| 0.012915| 0.957125),(-0.064990| 0.069785| 0.052058),(0.130744| -0.032692| 0.025190| 1.019922),(-0.084349| 0.077425| 0.073816),(-0.428050| 0.017930| -0.286330| -0.902547),(-0.095509| 0.070396| 0.085731),(-0.552667| 0.007660| -0.405016| -0.742851),(-0.024470| 0.039805| 0.029978),(0.125131| -0.017782| -0.050687| 0.946758),(-0.044440| 0.067059| 0.061816),(0.144425| -0.001132| -0.067037| 1.021648),(-0.059428| 0.077839| 0.084329),(-0.393678| 0.016772| -0.143360| -0.935578),(-0.070445| 0.075050| 0.097611),(-0.506201| 0.024552| -0.255849| -0.797402),(-0.013840| 0.033671| 0.039046),(0.160568| -0.022201| -0.153014| 0.957268),(-0.024981| 0.058419| 0.068957),(0.181316| 0.015966| -0.197304| 1.010295),(-0.032694| 0.068404| 0.087336),(0.404387| -0.035536| -0.002744| 0.932093),(-0.040663| 0.068692| 0.098570),(-0.474645| 0.054382| -0.074220| -0.860207),undefined
0,(6274.307529),(0.000037| 0.000232| -0.000099),(0.000164| 0.000605| 0.000079| 1.035607),(-0.034648| 0.001621| -0.001025),(0.496262| -0.627642| -0.239823| 0.498396),(-0.054951| 0.006289| 0.003537),(0.683784| -0.551093| -0.167961| 0.546566),(-0.085538| 0.014013| 0.017916),(0.632413| -0.399267| -0.377702| 0.626455),(-0.096155| 0.017842| 0.035370),(0.444380| -0.124572| -0.579504| 0.611051),(-0.047378| 0.037854| 0.011565),(0.022948| -0.050258| 0.100855| 1.018387),(-0.081707| 0.063030| 0.038381),(0.094878| -0.028974| 0.155541| 0.946999),(-0.100485| 0.065938| 0.056488),(-0.395632| -0.036849| -0.411857| -0.837751),(-0.108101| 0.057354| 0.066739),(-0.556369| -0.077082| -0.541742| -0.687227),(-0.036214| 0.041289| 0.021027),(0.088121| -0.049729| 0.012795| 0.957125),(-0.064936| 0.069728| 0.052183),(0.131438| -0.032196| 0.025099| 1.019850),(-0.084257| 0.077352| 0.074000),(-0.428318| 0.017712| -0.285064| -0.902826),(-0.095402| 0.070343| 0.085943),(-0.552769| 0.007636| -0.403267| -0.743727),(-0.024447| 0.039782| 0.030023),(0.125075| -0.017746| -0.050841| 0.946758),(-0.044375| 0.067020| 0.061899),(0.144465| -0.000867| -0.067351| 1.021621),(-0.059323| 0.077816| 0.084446),(-0.393165| 0.016556| -0.141965| -0.936011),(-0.070317| 0.075066| 0.097756),(-0.505637| 0.024396| -0.254071| -0.798332),(-0.013806| 0.033647| 0.039077),(0.160393| -0.022128| -0.153211| 0.957268),(-0.024916| 0.058387| 0.069007),(0.180975| 0.016017| -0.197540| 1.010310),(-0.032606| 0.068374| 0.087396),(0.404052| -0.035437| -0.003463| 0.932241),(-0.040560| 0.068667| 0.098641),(-0.474524| 0.054320| -0.073517| -0.860337),undefined
0,(8365.743372),(0.000054| 0.000221| -0.000213),(-0.000043| 0.001235| 0.000596| 1.035606),(-0.034658| 0.001577| -0.000949),(0.496407| -0.627127| -0.240939| 0.498361),(-0.054955| 0.006206| 0.003679),(0.684293| -0.549834| -0.169772| 0.546636),(-0.085518| 0.013869| 0.018150),(0.632211| -0.398270| -0.379058| 0.626474),(-0.096105| 0.017676| 0.035631),(0.443419| -0.124131| -0.580196| 0.611183),(-0.047396| 0.037800| 0.011670),(0.023238| -0.050274| 0.100783| 1.018387),(-0.081685| 0.062945| 0.038568),(0.095318| -0.028690| 0.155093| 0.947037),(-0.100410| 0.065831| 0.056726),(-0.397004| -0.037473| -0.410942| -0.837524),(-0.107980| 0.057224| 0.066990),(-0.558266| -0.077895| -0.540614| -0.686484),(-0.036214| 0.041248| 0.021106),(0.088204| -0.049676| 0.012571| 0.957124),(-0.064896| 0.069622| 0.052354),(0.132536| -0.031636| 0.025206| 1.019723),(-0.084171| 0.077192| 0.074250),(-0.429190| 0.017019| -0.283623| -0.902879),(-0.095278| 0.070182| 0.086231),(-0.553583| 0.006944| -0.401200| -0.744244),(-0.024425| 0.039756| 0.030075),(0.124973| -0.017657| -0.051153| 0.946756),(-0.044310| 0.066958| 0.062009),(0.144839| -0.000519| -0.067556| 1.021555),(-0.059209| 0.077740| 0.084609),(0.393092| -0.015931| 0.140293| 0.936304),(-0.070163| 0.075013| 0.097959),(-0.505597| 0.023684| -0.251859| -0.799080),(-0.013756| 0.033633| 0.039105),(0.160057| -0.022008| -0.153605| 0.957265),(-0.024830| 0.058360| 0.069060),(0.180624| 0.016085| -0.197833| 1.010314),(-0.032492| 0.068344| 0.087468),(0.403721| -0.034978| -0.004673| 0.932396),(-0.040416| 0.068642| 0.098733),(-0.474371| 0.053750| -0.072100| -0.860577),undefined
0,(0),(-0.000009| 0.000299| -0.000262),(0.000035| 0.001614| 0.000796| 1.035606),(-0.034670| 0.001526| -0.000858),(0.496612| -0.626390| -0.242513| 0.498320),(-0.054957| 0.006113| 0.003858),(0.684791| -0.548306| -0.172366| 0.546735),(-0.085485| 0.013710| 0.018448),(0.631845| -0.397135| -0.380957| 0.626412),(-0.096036| 0.017493| 0.035961),(0.442173| -0.123724| -0.581175| 0.611237),(-0.047424| 0.037730| 0.011803),(0.023619| -0.050303| 0.100679| 1.018387),(-0.081666| 0.062840| 0.038798),(0.095443| -0.028701| 0.154446| 0.947130),(-0.100336| 0.065709| 0.057002),(-0.398416| -0.038048| -0.409888| -0.837344),(-0.107850| 0.057077| 0.067281),(-0.560425| -0.078843| -0.539378| -0.685588),(-0.036218| 0.041195| 0.021205),(0.088315| -0.049598| 0.012271| 0.957121),(-0.064846| 0.069507| 0.052557),(0.133150| -0.031217| 0.024919| 1.019663),(-0.084058| 0.077028| 0.074529),(-0.430304| 0.016288| -0.282109| -0.902836),(-0.095116| 0.070003| 0.086550),(-0.554745| 0.006131| -0.399013| -0.744563),(-0.024400| 0.039719| 0.030138),(0.124840| -0.017519| -0.051564| 0.946754),(-0.044225| 0.066875| 0.062147),(0.145089| -0.000082| -0.067959| 1.021493),(-0.059062| 0.077628| 0.084811),(0.393439| -0.015193| 0.138576| 0.936427),(-0.069964| 0.074900| 0.098203),(-0.506162| 0.022837| -0.249633| -0.799445),(-0.013696| 0.033612| 0.039137),(0.159616| -0.021811| -0.154122| 0.957259),(-0.024707| 0.058318| 0.069130),(0.180077| 0.016585| -0.198637| 1.010246),(-0.032313| 0.068289| 0.087569),(0.403778| -0.034211| -0.006303| 0.932390),(-0.040197| 0.068576| 0.098862),(-0.474853| 0.052955| -0.070384| -0.860503),undefined
