System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.061044| -0.250736| 0.330411),(0.077178| -0.935228| -0.321564| -0.126445),(0.027283| -0.245244| 0.342979),(-0.092874| -0.304067| -0.391934| -0.863311),(0.011111| -0.239369| 0.353938),(-0.148151| -0.271113| -0.577967| -0.755317),(-0.014218| -0.229302| 0.374503),(-0.224430| -0.328840| -0.546841| -0.736519),(-0.025931| -0.222957| 0.390655),(-0.356269| -0.424377| -0.476018| -0.682923),(0.022408| -0.207410| 0.354629),(0.166657| -0.899816| -0.377693| -0.141087),(0.000949| -0.174087| 0.385786),(0.194239| -0.898620| -0.361348| -0.155504),(-0.011124| -0.162936| 0.404842),(0.236024| -0.690743| -0.680163| -0.067421),(-0.016678| -0.165610| 0.418200),(-0.243562| 0.529996| 0.812148| 0.014054),(0.036728| -0.203959| 0.359084),(0.071119| -0.895704| -0.394655| -0.192105),(0.022361| -0.169188| 0.393328),(0.076218| -0.898603| -0.385221| -0.195723),(0.012168| -0.158039| 0.416538),(-0.154972| 0.616665| 0.759689| 0.136313),(0.005937| -0.164637| 0.430473),(-0.187425| 0.357956| 0.911137| 0.081047),(0.051203| -0.205777| 0.363556),(-0.012793| -0.895976| -0.398293| -0.196029),(0.044180| -0.174899| 0.397224),(0.006012| -0.884059| -0.421372| -0.202111),(0.036590| -0.165867| 0.420636),(-0.094502| 0.593713| 0.779605| 0.175474),(0.030171| -0.172449| 0.434325),(-0.135526| 0.371525| 0.907221| 0.143360),(0.064301| -0.212303| 0.369111),(-0.107609| -0.889772| -0.371586| -0.242178),(0.066859| -0.183661| 0.397323),(-0.166784| -0.903002| -0.331679| -0.216240),(0.066671| -0.173406| 0.414438),(-0.053595| -0.649516| -0.709917| -0.266974),(0.061665| -0.176015| 0.425956),(-0.016570| 0.440889| 0.855844| 0.269952)
0.040000,(-0.000038| 0.000186| -0.000167),(0.001206| 0.000191| 0.000489| 0.999999),(-0.033757| 0.005449| 0.012574),(0.347716| -0.707661| -0.340240| 0.512392),(-0.049901| 0.011286| 0.023593),(0.530445| -0.578066| -0.331957| 0.523711),(-0.075190| 0.021283| 0.044244),(0.491054| -0.531150| -0.405058| 0.559172),(-0.086899| 0.027578| 0.060425),(0.407062| -0.432523| -0.526314| 0.608455),(-0.038663| 0.043248| 0.024319),(0.053801| -0.042769| 0.088679| 0.993686),(-0.060129| 0.076532| 0.055511),(0.034365| -0.066886| 0.107014| 0.991410),(-0.072202| 0.087726| 0.074539),(0.387456| 0.000347| 0.230953| 0.892490),(-0.077767| 0.085079| 0.087896),(-0.557860| -0.037744| -0.284452| -0.778752),(-0.024344| 0.046707| 0.028773),(0.086979| -0.058688| -0.014667| 0.994372),(-0.038732| 0.081424| 0.063059),(0.075216| -0.064512| -0.012656| 0.994998),(-0.048939| 0.092599| 0.086257),(-0.501365| 0.040880| -0.149157| -0.851301),(-0.055178| 0.086028| 0.100201),(-0.718024| 0.020554| -0.236443| -0.654304),(-0.009865| 0.044892| 0.033236),(0.101153| -0.034853| -0.093914| 0.989815),(-0.016915| 0.075729| 0.066937),(0.122903| -0.046884| -0.074366| 0.988517),(-0.024526| 0.084762| 0.090329),(-0.539010| 0.059175| -0.084988| -0.835909),(-0.030943| 0.078153| 0.103999),(-0.723150| 0.060384| -0.167372| -0.667379),(0.003240| 0.038362| 0.038774),(0.093696| -0.050116| -0.200362| 0.973943),(0.005783| 0.066981| 0.067008),(0.055334| -0.008531| -0.253221| 0.965787),(0.005584| 0.077243| 0.084099),(-0.482100| 0.095140| 0.095878| -0.865642),(0.000563| 0.074571| 0.095580),(-0.680224| 0.136041| -0.005017| -0.720252)
0.060000,(0.000008| 0.000166| -0.000085),(0.000672| -0.000841| -0.000426| 0.999999),(-0.033777| 0.005463| 0.012525),(0.347700| -0.707484| -0.340615| 0.512399),(-0.049900| 0.011314| 0.023567),(0.529895| -0.577701| -0.333039| 0.523983),(-0.075162| 0.021327| 0.044249),(0.490770| -0.530825| -0.405784| 0.559203),(-0.086873| 0.027620| 0.060434),(0.407418| -0.432442| -0.526435| 0.608170),(-0.038663| 0.043240| 0.024320),(0.053633| -0.042924| 0.088723| 0.993685),(-0.060140| 0.076666| 0.055331),(0.027210| -0.068568| 0.105170| 0.991714),(-0.072285| 0.088240| 0.074132),(0.376419| -0.002676| 0.229169| 0.897654),(-0.078002| 0.085947| 0.087488),(-0.545998| -0.034155| -0.283192| -0.787732),(-0.024348| 0.046692| 0.028790),(0.086971| -0.058731| -0.014589| 0.994371),(-0.038727| 0.081550| 0.062922),(0.068942| -0.065429| -0.014086| 0.995373),(-0.048959| 0.093150| 0.085975),(-0.491144| 0.042619| -0.147308| -0.857474),(-0.055306| 0.086946| 0.100032),(-0.709157| 0.022581| -0.235517| -0.664167),(-0.009879| 0.044859| 0.033279),(0.101297| -0.034800| -0.093780| 0.989815),(-0.016972| 0.075753| 0.066921),(0.119442| -0.047818| -0.074153| 0.988913),(-0.024641| 0.084990| 0.090247),(-0.533650| 0.060186| -0.085506| -0.839216),(-0.031115| 0.078557| 0.103975),(-0.717986| 0.061407| -0.168204| -0.672631),(0.003210| 0.038309| 0.038835),(0.094005| -0.049912| -0.200260| 0.973945),(0.005717| 0.066921| 0.067079),(0.054193| -0.008839| -0.252685| 0.965989),(0.005482| 0.077224| 0.084150),(-0.480478| 0.095566| 0.094593| -0.866637),(0.000428| 0.074549| 0.095601),(-0.681419| 0.137123| -0.008283| -0.718886)
0.080000,(0.000032| 0.000150| -0.000039),(0.000366| -0.001383| -0.000918| 0.999999),(-0.033809| 0.005503| 0.012453),(0.347341| -0.707797| -0.340151| 0.512518),(-0.049919| 0.011393| 0.023497),(0.529066| -0.578093| -0.333109| 0.524344),(-0.075164| 0.021465| 0.044175),(0.490274| -0.531209| -0.405666| 0.559360),(-0.086880| 0.027783| 0.060352),(0.407596| -0.432869| -0.526076| 0.608058),(-0.038651| 0.043268| 0.024267),(0.053291| -0.042965| 0.088911| 0.993685),(-0.060139| 0.076914| 0.055008),(0.018206| -0.070544| 0.103128| 0.991996),(-0.072385| 0.088998| 0.073507),(0.361769| -0.006547| 0.227093| 0.904162),(-0.078310| 0.087186| 0.086860),(-0.529888| -0.029437| -0.281721| -0.799366),(-0.024341| 0.046706| 0.028762),(0.086875| -0.058757| -0.014322| 0.994382),(-0.038695| 0.081789| 0.062656),(0.060921| -0.066433| -0.015858| 0.995803),(-0.048955| 0.093970| 0.085513),(-0.477576| 0.044874| -0.144980| -0.865383),(-0.055450| 0.088267| 0.099723),(-0.697310| 0.025329| -0.234459| -0.676866),(-0.009888| 0.044847| 0.033292),(0.101453| -0.034797| -0.093459| 0.989829),(-0.017027| 0.075842| 0.066833),(0.115446| -0.048892| -0.073777| 0.989363),(-0.024766| 0.085362| 0.090078),(-0.526451| 0.061577| -0.086165| -0.843584),(-0.031320| 0.079192| 0.103898),(-0.710510| 0.062944| -0.169098| -0.680161),(0.003176| 0.038270| 0.038882),(0.094417| -0.049823| -0.199970| 0.973969),(0.005639| 0.066885| 0.067129),(0.053788| -0.009312| -0.251891| 0.966215),(0.005360| 0.077239| 0.084186),(-0.478370| 0.096300| 0.092931| -0.867901),(0.000267| 0.074591| 0.095615),(-0.681549| 0.138592| -0.011841| -0.718431)
0.100000,(0.000045| 0.000276| 0.000009),(-0.002354| -0.004068| -0.004349| 0.999980),(-0.033860| 0.005802| 0.012215),(0.343976| -0.712365| -0.334036| 0.512481),(-0.049915| 0.011929| 0.023211),(0.524987| -0.583370| -0.329296| 0.525007),(-0.075086| 0.022386| 0.043794),(0.487308| -0.536774| -0.401707| 0.559497),(-0.086788| 0.028912| 0.059904),(0.406501| -0.438544| -0.522664| 0.607666),(-0.038446| 0.043641| 0.023837),(0.052275| -0.043032| 0.089565| 0.993677),(-0.059733| 0.078086| 0.053740),(-0.002178| -0.072180| 0.095976| 0.992761),(-0.071945| 0.091320| 0.071494),(0.338114| -0.012246| 0.222284| 0.914396),(-0.078181| 0.090410| 0.084794),(-0.504042| -0.021331| -0.278077| -0.817411),(-0.024138| 0.047003| 0.028401),(0.086559| -0.059595| -0.013317| 0.994374),(-0.038124| 0.083060| 0.061307),(0.035276| -0.067530| -0.024525| 0.996792),(-0.048144| 0.096797| 0.083369),(-0.452374| 0.049866| -0.139939| -0.879368),(-0.054894| 0.092078| 0.097760),(-0.681036| 0.031834| -0.234786| -0.692858),(-0.009742| 0.045044| 0.033068),(0.101988| -0.036130| -0.092441| 0.989822),(-0.016746| 0.076589| 0.066125),(0.103456| -0.050109| -0.076173| 0.990446),(-0.024446| 0.086901| 0.089036),(-0.514705| 0.065821| -0.087595| -0.850337),(-0.031180| 0.081224| 0.102962),(-0.701733| 0.068519| -0.173409| -0.687608),(0.003213| 0.038375| 0.038806),(0.095687| -0.051591| -0.198937| 0.973964),(0.005715| 0.067125| 0.066905),(0.054034| -0.010811| -0.251829| 0.966202),(0.005430| 0.077645| 0.083879),(0.475131| -0.100448| -0.089723| 0.869546),(0.000255| 0.075211| 0.095328),(-0.675517| 0.143686| -0.015672| -0.723039)
0.120000,(0.000310| 0.000518| -0.000060),(-0.010989| -0.004764| -0.007232| 0.999902),(-0.033956| 0.006328| 0.011946),(0.337186| -0.724026| -0.315354| 0.512488),(-0.049954| 0.012943| 0.022747),(0.518567| -0.596958| -0.314098| 0.525425),(-0.074981| 0.024239| 0.043063),(0.480961| -0.550015| -0.389723| 0.560604),(-0.086442| 0.031279| 0.059103),(0.398372| -0.448315| -0.518124| 0.609804),(-0.038062| 0.044470| 0.022762),(0.051463| -0.041670| 0.091274| 0.993622),(-0.059134| 0.080346| 0.050953),(-0.029595| -0.077054| 0.092887| 0.992249),(-0.071538| 0.095440| 0.067276),(0.295827| -0.021347| 0.219214| 0.929503),(-0.078369| 0.096284| 0.080347),(-0.452037| -0.009162| -0.274446| -0.848680),(-0.023748| 0.047770| 0.027344),(0.086454| -0.060912| -0.010901| 0.994332),(-0.036997| 0.085818| 0.057999),(-0.009954| -0.070844| -0.037263| 0.996742),(-0.046540| 0.102469| 0.078309),(0.406434| -0.056395| 0.131632| 0.902388),(-0.053646| 0.099668| 0.092956),(-0.654068| 0.038728| -0.236389| -0.717507),(-0.009423| 0.045714| 0.032184),(0.102941| -0.039366| -0.090357| 0.989793),(-0.015932| 0.078946| 0.063633),(0.068746| -0.053512| -0.082908| 0.992742),(-0.023335| 0.091456| 0.085473),(-0.486399| 0.071293| -0.088095| -0.866356),(-0.030314| 0.087101| 0.099729),(-0.681359| 0.074544| -0.179054| -0.705785),(0.003357| 0.038952| 0.038222),(0.097391| -0.057015| -0.196560| 0.973976),(0.006356| 0.068684| 0.065123),(0.028584| -0.013884| -0.258207| 0.965567),(0.006584| 0.080420| 0.081285),(0.450767| -0.105296| -0.091964| 0.881626),(0.001482| 0.078914| 0.092902),(-0.658215| 0.150036| -0.018617| -0.737493)
0.140000,(-0.000208| 0.000347| -0.000400),(-0.009143| -0.005978| -0.009590| 0.999894),(-0.034117| 0.006926| 0.011623),(0.326644| -0.736143| -0.297824| 0.512541),(-0.049945| 0.013920| 0.022445),(0.511320| -0.606483| -0.304509| 0.527262),(-0.074546| 0.025842| 0.042905),(0.472500| -0.556634| -0.385421| 0.564228),(-0.085429| 0.033199| 0.059161),(0.386172| -0.447352| -0.522430| 0.614665),(-0.037568| 0.045392| 0.021663),(0.049247| -0.040973| 0.092577| 0.993643),(-0.058508| 0.082127| 0.048831),(-0.033210| -0.079389| 0.099673| 0.991292),(-0.071177| 0.097764| 0.064545),(0.285209| -0.026806| 0.228661| 0.930404),(-0.078363| 0.099171| 0.077406),(-0.435359| -0.001565| -0.284025| -0.854278),(-0.023255| 0.048494| 0.026378),(0.085064| -0.062790| -0.008792| 0.994356),(-0.035911| 0.087758| 0.055563),(-0.029150| -0.072532| -0.041669| 0.996069),(-0.045159| 0.105855| 0.074804),(0.384610| -0.062961| 0.132115| 0.911404),(-0.052560| 0.104178| 0.089489),(-0.634300| 0.048012| -0.240810| -0.733055),(-0.009030| 0.046253| 0.031426),(0.102905| -0.043054| -0.088426| 0.989817),(-0.015185| 0.080449| 0.061883),(0.057930| -0.057081| -0.083081| 0.993219),(-0.022537| 0.093928| 0.083124),(-0.476931| 0.079115| -0.095037| -0.870199),(-0.029787| 0.090156| 0.097401),(-0.675307| 0.083977| -0.190508| -0.707542),(0.003552| 0.039368| 0.037735),(0.098275| -0.062578| -0.194343| 0.973990),(0.006952| 0.069629| 0.063955),(0.024236| -0.017371| -0.260880| 0.964911),(0.007422| 0.081847| 0.079756),(0.443977| -0.114167| -0.088823| 0.884286),(0.002255| 0.080870| 0.091429),(-0.646591| 0.160242| -0.022473| -0.745479)
0.160000,(-0.000104| 0.000321| -0.000297),(-0.008160| -0.004911| -0.007882| 0.999924),(-0.034070| 0.007576| 0.011097),(0.321221| -0.743068| -0.283980| 0.513832),(-0.049818| 0.014771| 0.021915),(0.507978| -0.613054| -0.294478| 0.528588),(-0.074217| 0.027028| 0.042423),(0.469095| -0.561955| -0.378127| 0.566724),(-0.084824| 0.034561| 0.058771),(0.381789| -0.449086| -0.519893| 0.618280),(-0.037195| 0.046208| 0.020734),(0.051188| -0.038449| 0.096575| 0.993265),(-0.058063| 0.083418| 0.047332),(-0.033704| -0.078273| 0.105851| 0.990724),(-0.070865| 0.099414| 0.062682),(0.280219| -0.027895| 0.236235| 0.929996),(-0.078248| 0.101185| 0.075435),(-0.426625| 0.001004| -0.291522| -0.856157),(-0.022883| 0.049216| 0.025508),(0.087518| -0.062046| -0.004209| 0.994220),(-0.035224| 0.089154| 0.053888),(-0.037423| -0.071419| -0.041251| 0.995890),(-0.044309| 0.108085| 0.072536),(0.374311| -0.064952| 0.135546| 0.915041),(-0.051865| 0.107035| 0.087254),(-0.625270| 0.051970| -0.246570| -0.738607),(-0.008706| 0.046888| 0.030661),(0.106214| -0.043595| -0.083963| 0.989832),(-0.014670| 0.081628| 0.060566),(0.054053| -0.057285| -0.080226| 0.993660),(-0.021978| 0.095685| 0.081468),(-0.473172| 0.082214| -0.102112| -0.871162),(-0.029366| 0.092260| 0.095775),(-0.672829| 0.088451| -0.199856| -0.706778),(0.003775| 0.039942| 0.037110),(0.102114| -0.064481| -0.189698| 0.974387),(0.007389| 0.070507| 0.062943),(0.024154| -0.018160| -0.259390| 0.965300),(0.008004| 0.083024| 0.078527),(0.441909| -0.118247| -0.083529| 0.885301),(0.002814| 0.082346| 0.090237),(-0.641992| 0.165455| -0.028571| -0.748101)
0.180000,(-0.000008| 0.000572| -0.000954),(-0.010817| -0.006379| -0.010136| 0.999870),(-0.034399| 0.008101| 0.010952),(0.305691| -0.758454| -0.262165| 0.512417),(-0.050041| 0.015927| 0.021492),(0.496840| -0.629509| -0.277663| 0.528934),(-0.074088| 0.029248| 0.041717),(0.456577| -0.575019| -0.369662| 0.569421),(-0.084117| 0.037351| 0.058100),(0.366103| -0.454170| -0.522921| 0.621492),(-0.036538| 0.047126| 0.019403),(0.045331| -0.039290| 0.094887| 0.993679),(-0.057251| 0.085175| 0.045006),(-0.023375| -0.079820| 0.117860| 0.989541),(-0.070415| 0.101304| 0.060125),(0.278009| -0.032344| 0.247500| 0.927582),(-0.078110| 0.103423| 0.072676),(0.417243| -0.007217| 0.301984| 0.857124),(-0.022247| 0.049870| 0.024388),(0.082550| -0.066282| -0.004716| 0.994369),(-0.034179| 0.090766| 0.051632),(-0.034504| -0.075365| -0.038045| 0.995832),(-0.043315| 0.110260| 0.069794),(0.368527| -0.072653| 0.142562| 0.915744),(-0.051221| 0.110004| 0.084480),(-0.602928| 0.062494| -0.250229| -0.754956),(-0.008225| 0.047311| 0.029848),(0.102858| -0.050292| -0.084598| 0.989815),(-0.013770| 0.083017| 0.058677),(0.051629| -0.063272| -0.080147| 0.993432),(-0.021074| 0.097903| 0.079084),(0.464151| -0.092304| 0.107585| 0.874339),(-0.028794| 0.095279| 0.093441),(-0.656925| 0.099959| -0.205594| -0.718463),(0.003972| 0.040243| 0.036684),(0.099857| -0.073716| -0.189775| 0.973951),(0.008110| 0.071527| 0.061509),(0.016177| -0.026348| -0.263993| 0.964029),(0.009021| 0.084752| 0.076556),(0.426194| -0.130270| -0.081894| 0.891450),(0.003764| 0.084866| 0.088260),(-0.625316| 0.178973| -0.034181| -0.758802)
0.200000,(0.000010| 0.000512| -0.000780),(-0.009071| -0.006811| -0.010140| 0.999884),(-0.034470| 0.008789| 0.010477),(0.294441| -0.768487| -0.244503| 0.512788),(-0.050047| 0.016979| 0.020852),(0.489987| -0.640309| -0.263044| 0.529835),(-0.073855| 0.030904| 0.040941),(0.449299| -0.582991| -0.361183| 0.572537),(-0.083473| 0.039303| 0.057394),(0.357543| -0.455819| -0.522586| 0.625536),(-0.035933| 0.048042| 0.018230),(0.043981| -0.037989| 0.096889| 0.993597),(-0.056518| 0.086665| 0.043145),(-0.017257| -0.079044| 0.127771| 0.988498),(-0.069908| 0.102949| 0.058037),(0.276901| -0.034302| 0.258297| 0.924896),(-0.077828| 0.105307| 0.070445),(0.412222| -0.010654| 0.312878| 0.855609),(-0.021659| 0.050590| 0.023375),(0.081949| -0.067447| -0.001727| 0.994350),(-0.033264| 0.092106| 0.049920),(-0.030788| -0.075282| -0.034249| 0.996098),(-0.042378| 0.111916| 0.067808),(0.369553| -0.076680| 0.151142| 0.913623),(-0.050501| 0.112003| 0.082456),(-0.595538| 0.069207| -0.258085| -0.757586),(-0.007753| 0.047859| 0.029053),(0.103597| -0.053266| -0.081601| 0.989834),(-0.013048| 0.084073| 0.057340),(0.056338| -0.065349| -0.076283| 0.993346),(-0.020392| 0.099284| 0.077546),(0.464407| -0.098894| 0.116395| 0.872352),(-0.028345| 0.096986| 0.091879),(-0.651882| 0.108434| -0.214874| -0.719112),(0.004235| 0.040686| 0.036148),(0.101488| -0.078482| -0.186398| 0.974062),(0.008806| 0.072334| 0.060411),(0.015798| -0.028093| -0.266639| 0.963258),(0.010036| 0.085919| 0.075177),(0.419801| -0.137192| -0.080218| 0.893594),(0.004776| 0.086512| 0.086891),(-0.616473| 0.188324| -0.038084| -0.763573)
