System.Single,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion,UnityEngine.Vector3,UnityEngine.Quaternion
0.020000,(0.060930| -0.246862| 0.328574),(0.055740| -0.931844| -0.333772| -0.130978),(0.027310| -0.240305| 0.341338),(-0.113558| -0.298756| -0.379254| -0.868341),(0.012595| -0.234205| 0.354085),(-0.208843| -0.278906| -0.553986| -0.756106),(-0.010040| -0.223983| 0.377515),(-0.285781| -0.335694| -0.519873| -0.731690),(-0.019758| -0.217948| 0.395065),(-0.413447| -0.426609| -0.446124| -0.669358),(0.023936| -0.202707| 0.354114),(0.145476| -0.897359| -0.389372| -0.148233),(0.004211| -0.169890| 0.386945),(0.166287| -0.892720| -0.388406| -0.156654),(-0.006965| -0.159170| 0.406982),(0.209425| -0.686055| -0.691839| -0.082635),(-0.012484| -0.161765| 0.420448),(-0.219948| 0.542757| 0.809589| 0.040041),(0.038408| -0.200009| 0.358627),(0.049199| -0.891263| -0.404956| -0.198091),(0.026127| -0.164916| 0.393317),(0.045228| -0.906695| -0.367621| -0.201777),(0.017041| -0.152577| 0.416370),(-0.130964| 0.630069| 0.749363| 0.155936),(0.010526| -0.158339| 0.430638),(-0.168941| 0.387663| 0.899498| 0.109904),(0.052828| -0.202536| 0.362942),(-0.034764| -0.889837| -0.408254| -0.200774),(0.047601| -0.171787| 0.397101),(-0.021785| -0.888843| -0.408456| -0.206512),(0.040921| -0.162212| 0.420444),(-0.074407| 0.594868| 0.777138| 0.191450),(0.034342| -0.168577| 0.434168),(-0.120952| 0.370297| 0.906318| 0.163825),(0.065715| -0.209715| 0.368160),(-0.130064| -0.882331| -0.380250| -0.244920),(0.069355| -0.182305| 0.397504),(-0.185618| -0.890206| -0.353576| -0.219233),(0.069333| -0.173046| 0.415158),(0.067166| 0.625468| 0.725686| 0.278672),(0.064116| -0.176208| 0.426453),(-0.007038| 0.412948| 0.864974| 0.285036)
0.040000,(0.000010| 0.000115| 0.000075),(-0.002254| -0.001984| -0.002355| 0.999993),(-0.033648| 0.006736| 0.012634),(0.315058| -0.714069| -0.358166| 0.512407),(-0.048319| 0.012955| 0.025375),(0.490811| -0.570251| -0.387563| 0.532648),(-0.070870| 0.023372| 0.048798),(0.449024| -0.516107| -0.459240| 0.566666),(-0.080513| 0.029509| 0.066350),(0.363335| -0.406828| -0.573267| 0.611428),(-0.036881| 0.044398| 0.025237),(0.051982| -0.047272| 0.087512| 0.993683),(-0.056512| 0.077716| 0.057598),(0.040362| -0.063409| 0.100705| 0.992073),(-0.067677| 0.089023| 0.077285),(0.383832| -0.020360| 0.219089| 0.896805),(-0.073316| 0.086771| 0.090749),(-0.539653| -0.003162| -0.267896| -0.798121),(-0.022413| 0.047065| 0.029784),(0.084268| -0.062144| -0.016271| 0.994370),(-0.034548| 0.082639| 0.063983),(0.035045| -0.064366| -0.030217| 0.996853),(-0.043562| 0.095562| 0.086677),(-0.472463| 0.066794| -0.133791| -0.868572),(-0.050181| 0.090079| 0.100973),(-0.690094| 0.060477| -0.220484| -0.686659),(-0.008024| 0.044490| 0.034172),(0.099393| -0.037045| -0.094951| 0.989815),(-0.013252| 0.075450| 0.068137),(0.097127| -0.047276| -0.084414| 0.990558),(-0.020007| 0.085195| 0.091367),(-0.525676| 0.084516| -0.077592| -0.842912),(-0.026686| 0.078908| 0.105073),(-0.713753| 0.096932| -0.160920| -0.674734),(0.004810| 0.037275| 0.039474),(0.091109| -0.049359| -0.201719| 0.973947),(0.008385| 0.064759| 0.068765),(0.072717| -0.008859| -0.247314| 0.966162),(0.008217| 0.074005| 0.086416),(-0.494449| 0.118829| 0.090093| -0.856320),(0.002895| 0.070864| 0.097679),(-0.682399| 0.169185| -0.006933| -0.711098)
0.060000,(0.000009| 0.000123| 0.000113),(-0.002949| -0.002834| -0.003268| 0.999986),(-0.033672| 0.006992| 0.012436),(0.312689| -0.717848| -0.352302| 0.512644),(-0.048302| 0.013351| 0.025155),(0.488884| -0.573852| -0.383801| 0.533276),(-0.070776| 0.023996| 0.048551),(0.447470| -0.519450| -0.456156| 0.567331),(-0.080343| 0.030252| 0.066098),(0.362048| -0.409093| -0.571720| 0.612128),(-0.036732| 0.044729| 0.024834),(0.051524| -0.046807| 0.088393| 0.993650),(-0.056257| 0.078656| 0.056620),(0.027665| -0.063808| 0.097318| 0.992820),(-0.067415| 0.090651| 0.075877),(0.373930| -0.022393| 0.218973| 0.900958),(-0.073196| 0.088770| 0.089330),(-0.532735| -0.000612| -0.269690| -0.802160),(-0.022269| 0.047354| 0.029427),(0.084273| -0.062459| -0.015130| 0.994368),(-0.034233| 0.083501| 0.063042),(0.023312| -0.064607| -0.033045| 0.997091),(-0.043165| 0.097093| 0.085307),(-0.464981| 0.069164| -0.135530| -0.872147),(-0.049910| 0.091909| 0.099622),(-0.687720| 0.063644| -0.225639| -0.687079),(-0.007919| 0.044718| 0.033908),(0.099973| -0.037898| -0.093868| 0.989827),(-0.013149| 0.075929| 0.067642),(0.096059| -0.048517| -0.083115| 0.990712),(-0.019993| 0.085869| 0.090737),(-0.525016| 0.087524| -0.082368| -0.842564),(-0.026795| 0.079668| 0.104414),(-0.713391| 0.100598| -0.167303| -0.673025),(0.004847| 0.037456| 0.039314),(0.092180| -0.050763| -0.200614| 0.974002),(0.008343| 0.065022| 0.068548),(0.077778| -0.012013| -0.244452| 0.966463),(0.008000| 0.074249| 0.086197),(-0.497921| 0.123603| 0.083174| -0.854329),(0.002548| 0.071133| 0.097422),(-0.681396| 0.173520| -0.013668| -0.710918)
0.080000,(0.000138| 0.000445| -0.000103),(-0.005640| -0.003283| -0.005246| 0.999965),(-0.033734| 0.007347| 0.012263),(0.307256| -0.725228| -0.342058| 0.512480),(-0.048336| 0.014037| 0.024847),(0.484223| -0.583227| -0.375296| 0.533411),(-0.070735| 0.025234| 0.048056),(0.443035| -0.528233| -0.449719| 0.567840),(-0.080181| 0.031801| 0.065545),(0.357481| -0.415801| -0.568978| 0.612846),(-0.036437| 0.045258| 0.024209),(0.050279| -0.046535| 0.089083| 0.993665),(-0.055782| 0.080010| 0.055170),(0.015537| -0.065081| 0.095468| 0.993181),(-0.066988| 0.092943| 0.073859),(0.355687| -0.026727| 0.218161| 0.908393),(-0.073039| 0.091861| 0.087291),(-0.511482| 0.005373| -0.269412| -0.815950),(-0.021976| 0.047796| 0.028855),(0.083552| -0.063720| -0.014029| 0.994365),(-0.033588| 0.084843| 0.061500),(0.007199| -0.065705| -0.037108| 0.997123),(-0.042341| 0.099697| 0.083113),(-0.443935| 0.073295| -0.133377| -0.883040),(-0.049308| 0.095494| 0.097635),(-0.669473| 0.069349| -0.226220| -0.704146),(-0.007686| 0.045060| 0.033468),(0.100042| -0.040230| -0.092932| 0.989817),(-0.012721| 0.076954| 0.066581),(0.086866| -0.050626| -0.084102| 0.991372),(-0.019511| 0.087764| 0.089352),(-0.512387| 0.091947| -0.083983| -0.849678),(-0.026482| 0.082231| 0.103239),(-0.700138| 0.105966| -0.169961| -0.685341),(0.004950| 0.037710| 0.039064),(0.092830| -0.054231| -0.199573| 0.973967),(0.008693| 0.065778| 0.067761),(0.067420| -0.014279| -0.246820| 0.966608),(0.008587| 0.075666| 0.085105),(-0.482702| 0.126972| 0.084036| -0.862447),(0.003171| 0.073131| 0.096485),(-0.667987| 0.178029| -0.014776| -0.722413)
0.100000,(0.000040| 0.000485| -0.000249),(-0.008203| -0.003744| -0.006289| 0.999940),(-0.033801| 0.007816| 0.012023),(0.300493| -0.734640| -0.327774| 0.512419),(-0.048386| 0.014883| 0.024421),(0.479493| -0.594692| -0.362953| 0.533567),(-0.070692| 0.026715| 0.047391),(0.438092| -0.538516| -0.440874| 0.568952),(-0.079926| 0.033637| 0.064830),(0.351003| -0.422029| -0.566375| 0.614742),(-0.036076| 0.045947| 0.023332),(0.048935| -0.045758| 0.090121| 0.993675),(-0.055225| 0.081738| 0.053147),(-0.000067| -0.067410| 0.094729| 0.993218),(-0.066534| 0.095801| 0.071014),(0.333651| -0.031552| 0.219301| 0.916291),(-0.072903| 0.095657| 0.084337),(-0.488035| 0.011333| -0.271939| -0.829303),(-0.021619| 0.048402| 0.028027),(0.082754| -0.065065| -0.012437| 0.994366),(-0.032894| 0.086432| 0.059545),(-0.006608| -0.067688| -0.038882| 0.996927),(-0.041539| 0.102466| 0.080414),(0.426140| -0.077679| 0.135019| 0.891146),(-0.048745| 0.099181| 0.095055),(-0.653113| 0.074884| -0.230551| -0.717413),(-0.007402| 0.045560| 0.032797),(0.100130| -0.043093| -0.091586| 0.989813),(-0.012248| 0.078229| 0.065165),(0.080110| -0.053834| -0.083315| 0.991838),(-0.019048| 0.089866| 0.087554),(-0.502747| 0.097137| -0.088662| -0.854371),(-0.026215| 0.084957| 0.101586),(-0.689014| 0.111770| -0.175800| -0.694162),(0.005090| 0.038135| 0.038624),(0.093537| -0.058762| -0.198033| 0.973951),(0.009049| 0.066779| 0.066699),(0.060370| -0.019040| -0.247182| 0.966899),(0.009058| 0.077261| 0.083709),(-0.472819| 0.133246| 0.079895| -0.867355),(0.003593| 0.075231| 0.095169),(-0.657505| 0.184595| -0.020858| -0.730190)
0.120000,(0.000247| 0.001090| -0.000901),(-0.016026| -0.010091| -0.015391| 0.999702),(-0.033955| 0.008902| 0.011337),(0.284265| -0.753337| -0.298151| 0.512625),(-0.048521| 0.016739| 0.023302),(0.468699| -0.618273| -0.335905| 0.534067),(-0.070589| 0.029845| 0.045772),(0.426226| -0.557366| -0.423948| 0.572663),(-0.079229| 0.037420| 0.063178),(0.335303| -0.428949| -0.564693| 0.620239),(-0.035214| 0.047453| 0.021424),(0.046073| -0.044049| 0.092856| 0.993637),(-0.054105| 0.085016| 0.049082),(-0.022820| -0.073317| 0.100828| 0.991936),(-0.065860| 0.101065| 0.065308),(0.283989| -0.043629| 0.226355| 0.930704),(-0.072984| 0.102922| 0.078176),(-0.429715| 0.026319| -0.281041| -0.857711),(-0.020785| 0.049650| 0.026304),(0.081270| -0.067638| -0.008333| 0.994360),(-0.031419| 0.089326| 0.055876),(-0.023364| -0.070357| -0.039049| 0.996483),(-0.039874| 0.107461| 0.075484),(0.388515| -0.086492| 0.137904| 0.906950),(-0.047560| 0.106244| 0.090301),(-0.608291| 0.087507| -0.235464| -0.752915),(-0.006756| 0.046538| 0.031448),(0.100847| -0.048745| -0.087763| 0.989824),(-0.011171| 0.080531| 0.062502),(0.073204| -0.058660| -0.080952| 0.992294),(-0.017936| 0.093647| 0.084260),(-0.483315| 0.107898| -0.097268| -0.863309),(-0.025494| 0.090051| 0.098543),(-0.664039| 0.125020| -0.186156| -0.713280),(0.005377| 0.038920| 0.037772),(0.095841| -0.067613| -0.193784| 0.974008),(0.010047| 0.068524| 0.064663),(0.048377| -0.022251| -0.253707| 0.965814),(0.010647| 0.080048| 0.081042),(0.453511| -0.143850| -0.078999| 0.876010),(0.005181| 0.078995| 0.092630),(-0.640882| 0.199761| -0.028429| -0.740647)
0.140000,(-0.000028| 0.000865| -0.001164),(-0.011011| -0.003981| -0.010670| 0.999874),(-0.034003| 0.009656| 0.011032),(0.270117| -0.765855| -0.279103| 0.512450),(-0.048522| 0.017991| 0.022721),(0.459620| -0.634327| -0.318228| 0.533957),(-0.070362| 0.031921| 0.044883),(0.416296| -0.570295| -0.413403| 0.574943),(-0.078546| 0.039904| 0.062275),(0.322786| -0.433902| -0.564396| 0.623695),(-0.034452| 0.048478| 0.020242),(0.044142| -0.043164| 0.093956| 0.993660),(-0.053010| 0.086966| 0.046848),(-0.024918| -0.075314| 0.108854| 0.990887),(-0.064937| 0.103724| 0.062448),(0.268529| -0.048540| 0.232657| 0.933492),(-0.072331| 0.106380| 0.075060),(0.409088| -0.032725| 0.287067| 0.865545),(-0.020022| 0.050461| 0.025205),(0.079623| -0.069758| -0.006385| 0.994361),(-0.030252| 0.090871| 0.054011),(-0.017618| -0.072907| -0.032927| 0.996639),(-0.038703| 0.109661| 0.073329),(0.377937| -0.092218| 0.141781| 0.910252),(-0.046579| 0.109397| 0.088184),(-0.585952| 0.095350| -0.236097| -0.769303),(-0.006108| 0.047159| 0.030541),(0.100236| -0.053068| -0.086046| 0.989815),(-0.010194| 0.081827| 0.060903),(0.077063| -0.064309| -0.075600| 0.992074),(-0.017001| 0.095654| 0.082433),(-0.472808| 0.115940| -0.102121| -0.867515),(-0.024751| 0.092934| 0.096862),(-0.645611| 0.133956| -0.188980| -0.727687),(0.005818| 0.039437| 0.037130),(0.095668| -0.074183| -0.191657| 0.973967),(0.010838| 0.069575| 0.063379),(0.048902| -0.031082| -0.250533| 0.966373),(0.011525| 0.081641| 0.079487),(0.442033| -0.153896| -0.072941| 0.880683),(0.006034| 0.081266| 0.091137),(-0.623862| 0.209670| -0.034259| -0.752105)
0.160000,(0.000085| 0.000628| -0.001209),(-0.012883| -0.004099| -0.009922| 0.999859),(-0.033993| 0.010393| 0.010707),(0.256841| -0.778085| -0.257016| 0.512404),(-0.048510| 0.019222| 0.022038),(0.451787| -0.650481| -0.296528| 0.533699),(-0.070210| 0.033988| 0.043756),(0.407998| -0.584212| -0.398975| 0.577107),(-0.078033| 0.042416| 0.061055),(0.312917| -0.441767| -0.560212| 0.626967),(-0.033684| 0.049480| 0.018904),(0.042398| -0.041630| 0.095275| 0.993676),(-0.051912| 0.088895| 0.044375),(-0.024880| -0.075412| 0.116820| 0.989973),(-0.063952| 0.106336| 0.059358),(0.254922| -0.050587| 0.237617| 0.935945),(-0.071540| 0.109778| 0.071697),(0.391427| -0.035711| 0.291719| 0.872015),(-0.019260| 0.051292| 0.023947),(0.078138| -0.071520| -0.004042| 0.994366),(-0.029095| 0.092503| 0.051819),(-0.012181| -0.074960| -0.027008| 0.996746),(-0.037506| 0.112002| 0.070755),(0.367867| -0.096057| 0.145324| 0.913415),(-0.045517| 0.112690| 0.085595),(-0.566622| 0.100535| -0.237374| -0.782615),(-0.005457| 0.047852| 0.029486),(0.099718| -0.057316| -0.083928| 0.989812),(-0.009136| 0.083328| 0.058961),(0.078382| -0.068381| -0.072249| 0.991948),(-0.015826| 0.098048| 0.080144),(0.460571| -0.121512| 0.104555| 0.873028),(-0.023680| 0.096338| 0.094713),(-0.626636| 0.140189| -0.189767| -0.742740),(0.006269| 0.040078| 0.036366),(0.095573| -0.081071| -0.188992| 0.973948),(0.011647| 0.070812| 0.061854),(0.049478| -0.039623| -0.247987| 0.966687),(0.012489| 0.083471| 0.077635),(0.429636| -0.162022| -0.068537| 0.885700),(0.007058| 0.083873| 0.089347),(-0.604114| 0.216598| -0.036956| -0.766007)
0.180000,(0.000131| 0.000559| -0.001286),(-0.014181| -0.004240| -0.010024| 0.999840),(-0.033882| 0.011204| 0.010251),(0.244533| -0.789298| -0.233322| 0.512614),(-0.048412| 0.020492| 0.021214),(0.444846| -0.665832| -0.272809| 0.533250),(-0.070015| 0.036044| 0.042464),(0.401048| -0.598037| -0.382192| 0.579174),(-0.077539| 0.044905| 0.059645),(0.305264| -0.450936| -0.553256| 0.630380),(-0.032881| 0.050535| 0.017445),(0.042171| -0.039434| 0.097650| 0.993545),(-0.050802| 0.090817| 0.041824),(-0.022745| -0.074095| 0.125361| 0.989079),(-0.062924| 0.108887| 0.056236),(0.244133| -0.050752| 0.242785| 0.937485),(-0.070663| 0.113056| 0.068313),(0.377179| -0.036588| 0.296532| 0.876622),(-0.018466| 0.052205| 0.022562),(0.078106| -0.072678| -0.000523| 0.994292),(-0.027937| 0.094190| 0.049498),(-0.005883| -0.076299| -0.020353| 0.996860),(-0.036296| 0.114370| 0.068043),(0.359781| -0.098560| 0.149733| 0.915655),(-0.044412| 0.115948| 0.082848),(-0.550568| 0.104018| -0.239953| -0.792766),(-0.004767| 0.048655| 0.028297),(0.100574| -0.061058| -0.080584| 0.989779),(-0.008033| 0.084938| 0.056865),(0.079967| -0.071343| -0.068691| 0.991866),(-0.014553| 0.100564| 0.077678),(0.449448| -0.125534| 0.107165| 0.877926),(-0.022468| 0.099851| 0.092375),(-0.609308| 0.144707| -0.190906| -0.755883),(0.006776| 0.040854| 0.035458),(0.096774| -0.087574| -0.185016| 0.974030),(0.012490| 0.072169| 0.060188),(0.051379| -0.047524| -0.244603| 0.967094),(0.013504| 0.085401| 0.075642),(0.418689| -0.168825| -0.063614| 0.890028),(0.008161| 0.086569| 0.087413),(-0.585190| 0.221717| -0.039698| -0.778985)
0.200000,(0.000141| 0.000216| -0.001849),(-0.012447| -0.004712| -0.009444| 0.999867),(-0.033851| 0.011772| 0.010072),(0.230612| -0.799843| -0.210795| 0.512480),(-0.048360| 0.021568| 0.020613),(0.435679| -0.680777| -0.250099| 0.533083),(-0.069894| 0.037997| 0.041249),(0.393229| -0.613390| -0.364099| 0.580135),(-0.077307| 0.047375| 0.058190),(0.300054| -0.466018| -0.542013| 0.631678),(-0.032046| 0.051294| 0.016217),(0.039466| -0.037968| 0.098358| 0.993643),(-0.049598| 0.092350| 0.039592),(-0.016737| -0.071996| 0.133159| 0.988335),(-0.061740| 0.110809| 0.053665),(0.240317| -0.049969| 0.247265| 0.937343),(-0.069539| 0.115426| 0.065553),(0.373291| -0.036158| 0.301442| 0.876630),(-0.017653| 0.052801| 0.021454),(0.075665| -0.074444| 0.001437| 0.994350),(-0.026862| 0.095409| 0.047609),(0.005804| -0.079030| -0.011561| 0.996788),(-0.035344| 0.115960| 0.065978),(0.356068| -0.102172| 0.156157| 0.915637),(-0.043591| 0.118206| 0.080677),(-0.537156| 0.108400| -0.243965| -0.800122),(-0.004084| 0.049136| 0.027427),(0.099116| -0.065347| -0.078666| 0.989807),(-0.007084| 0.086015| 0.055263),(0.088530| -0.076663| -0.062385| 0.991158),(-0.013659| 0.102168| 0.075874),(0.443194| -0.131372| 0.112346| 0.879602),(-0.021688| 0.102186| 0.090554),(-0.596921| 0.150917| -0.195147| -0.763431),(0.007246| 0.041316| 0.034894),(0.095797| -0.094485| -0.182401| 0.973974),(0.013123| 0.073112| 0.059018),(0.059522| -0.059124| -0.237300| 0.967807),(0.014013| 0.086723| 0.074293),(0.412417| -0.178387| -0.053810| 0.891737),(0.008630| 0.088491| 0.086008),(-0.569040| 0.228843| -0.046858| -0.788434)
